NAME	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells gamma delta	T cells regulatory (Tregs)	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Blood neutrophil	V neutrophil
LHX1	20.8273093	27.12780101	22.34502886	12.216459191	14.23668515	9.786461801	10.483694419	10.184384936	26.087327965	108.52877611	10.702594633	9.943487092	8.0242070995	8.646182963	20.60592566	5.182649087	9.1036036445	10.7395796415	7.922969081	5.003546076	38.864642405	1	1
LIF	81.5787784	74.59177605	32.38268796	23.951946425	34.43314567	33.21629617	931.1972714	760.9630612	75.53882051	401.88109425	57.056475805	1353.098978	31.132871155	98.284979855	61.47465324	87.92823855	28.35234043	22.51228051	1485.286574	5543.083209	173.02945083	2	61.69046328
LIFR	188.5016581	134.1132714	48.0764213	13.874727555	8.516705418	21.65840499	34.73735587	7.251429863	99.429114715	142.141511985	11.329003591	34.6947399	15.61714079	15.238056395	42.04236951	3.20699078	30.292064075	23.065710935	17.834846456	28.83785638	5.21662092	1	1
LIG1	65.40639763	139.6620643	190.2184221	583.1729772	941.008171999999	521.6029132	1036.693786	847.7233421	72.65794098	229.81895685	310.8444626	894.5212048	38.246269635	82.271081515	52.89717018	176.8813184	146.970868	155.41395725	166.2268367	193.1978556	73.79456827	51	16.23193321
LILRA1	113.3531323	195.6379479	119.4421677	68.60092792	64.02806575	110.0462996	45.64901572	17.90707806	83.01790172	122.79478324	111.75138317	58.92581569	541.289337	70.55621121	60.85881805	38.41406007	84.372868325	92.95331275	52.86057059	13.5214007475	67.197111755	163	127
LILRA2	48.82524902	43.78621266	26.17338654	21.88583925	22.94282018	24.84425587	13.08692583	15.16993746	177.480187285	26.53670978	105.530221865	41.02816681	1784.690402	825.2544535	274.1579222	201.6193925	135.44699055	64.179363285	109.45406102	84.17189586	253.5430032	512	118
LILRA3	18.18259459	16.216973905	12.65438176	10.2276703685	25.99780875	7.347923201	6.107079477	6.421769541	41.08808332	71.141691675	21.3428022855	10.0956391	885.942806	53.985450305	981.8776752	126.1910946	29.32752353	368.49833305	26.596841895	12.3096871595	82.05212382	306	183
LILRA5	190.6299955	214.19005965	73.44256449	93.322168855	67.58309226	94.67216363	48.27830156	59.31996434	354.2183808	187.6639528	93.39027477	68.89533921	976.17158415	97.58780497	391.8150898	48.06785717	76.349371605	81.21882058	91.36474528	65.05010265	55.061942565	162	70
LILRB1	731.344638999999	627.9173608	361.4681146	286.14597735	130.9392879	170.2966184	107.7014365	175.4967154	550.9932146	240.7038399	488.2912948	333.6384008	1226.580933	621.18074405	2186.850803	3176.309636	280.14675665	234.0729949	136.43506525	148.041037005	187.275532445	56	28
LILRB2	77.87986078	59.74093157	19.19353972	28.055135155	6.498257509	13.67105508	8.22259787	10.470436817	387.9723214	109.28966603	212.99095198	33.48800424	3432.213408	528.913167	5703.988577	1250.553134	240.62487195	266.81672825	296.56876935	297.74605215	1032.8698257	1795	1375
LILRB3	313.1990837	261.6754001	259.6878674	393.4908478	171.7194876	223.3145329	226.8373628	168.9032469	813.1095613	345.45742595	206.87958308	159.2147878	3010.7238855	1647.0384055	1618.453315	1190.846122	1211.170669	606.4030152	483.0572786	234.46871625	219.137373205	3576	2573
LILRB4	131.5959512	133.04622685	199.753947	42.41825218	104.731352	53.87816135	8.97625215	44.8226219	142.934715275	308.51252265	63.162720285	50.64738727	250.47120085	996.49811405	986.8193653	494.1132163	218.20898885	292.73753935	49.09031438	76.55723315	120.76966235	25	3
LIME1	41.5467387	90.65586936	896.953629600001	1284.3824025	1037.611462	1203.490943	167.7849431	850.0833493	684.25945185	466.13087595	202.9613309	44.01092482	78.466285105	36.34854509	28.61183687	34.26486779	44.396793915	48.81030222	34.413079745	79.82510305	51.05401759	120	44
LIMK2	337.9183212	311.16452545	231.6050537	188.75279975	164.4446195	223.868895	299.4571643	278.8852251	239.7353168	361.88148535	229.2481915	340.4569678	263.1822856	203.83333485	1625.345401	108.6381368	122.76147805	140.61725335	261.1188692	392.0755893	3016.9482625	1334	1246.298021
LIN7A	123.4532805	164.4957981	106.1191203	29.40867579	13.4330908	37.22178671	10.339945137	14.8714739	124.688282665	346.539309135	38.07377683	14.60716337	158.85394855	75.108823205	55.94524512	65.13848926	58.370481345	132.98111845	62.765133695	71.5966681	412.490472	41	14
LINC00597	41.12422648	45.42692783	17.47462301	8.120199215	55.73748565	5.110023158	4.859735888	28.77998014	108.4332394	27.593199835	134.27086235	69.12574457	22.84556312	10.748174147	70.97545713	110.6186325	8.4015690235	7.1131451035	54.871452325	280.08446265	137.81619315	53	12
LIPA	1942.185197	1759.997512	1512.98396	2655.8391455	2472.034283	2262.869379	993.3774264	1825.821808	4283.518923	1517.342124	2554.9581205	1775.561934	5515.8428685	14407.92958	2960.406525	12734.63477	17914.793235	9973.956084	8411.3542015	9723.88741499999	2032.6026585	293	78
LIPF	443.2322532	306.6053509	163.4183948	15.78297541	9.127841711	47.88575755	53.98195621	26.18135323	199.4356891	267.5845221	31.79303323	58.48858255	46.271872575	37.287050545	24.29758481	14.56104535	44.685315285	51.398121315	31.03911018	18.173271206	47.138880315	1	1
