NAME	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells gamma delta	T cells regulatory (Tregs)	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Blood.neut	V.neut	Exercise.neut	Endotoxin.neut	Active.TB.neut
ACTL7A	8.855460856147756	8.13962630381284	14.59025993187909	9.897058700068714	10.678343018946762	7.792242077674899	7.073440158002443	7.408057060345795	13.792542538983216	9.154530960065204	9.581695874791016	9.3112072677543	10.334446616579571	10.172567800457587	15.837697682171921	10.36719047874219	8.179418607632222	12.462405493199402	7.148074853441091	9.306652464632354	14.731781955754201	471.70819929690924	62.64038411570132	7.175032985703439	6.919395050855524	10.7635210195868
ADAM28	1601.7776309760181	888.2164938457072	184.93166085128007	13.99928722228021	21.665325985252824	13.324252161552536	10.458780527203588	14.634718736149004	14.54873552169002	37.75626642274204	99.39446556944843	45.588353754583785	29.152076164686758	27.429905165212908	148.2440441593701	204.76325802447641	20.195250441277963	26.79938064526206	67.30904043603216	56.21092534813936	357.3384823205014	163.62507335000356	21.758861008255522	373.8381876321032	306.9130373464759	16.33538781171114
ADAM3A	5.906322530769001	14.145173737120926	5.294797749833391	15.10532183310968	13.5604837710199	2.5006172164685863	5.212147535559375	14.678818679273922	29.615148547279198	22.297072493004954	4.713443321121642	3.696303952612999	4.864451562854608	3.6744655751354642	13.218261767077186	5.202048838126277	7.2656176185154	3.668838230924008	3.9060593740317655	15.69466516794228	3.988826073971458	10.051967507673146	16.35454554978302	42.57300399539142	160.98208259445863	12.397569714700834
ADAM8	49.4729185803069	73.43170035930962	30.7323217483309	151.14552337736828	182.48921510518062	356.5884452712031	164.89913778739677	57.95108372375146	119.67104244972148	695.2401406769327	436.66704014557854	269.58829310469093	172.782091529072	86.28002286530312	85.78576921464537	36.82088063204503	28.364627641995764	432.75963887779085	43.798908507391715	54.03086503067186	1340.6484400032905	1993.7193991584834	2424.074382503977	2638.929396699004	4855.641298455139	276.559594125859
ADAMDEC1	215.48022622834733	179.5613132721537	61.881616636820866	23.606986982004976	39.56084438116517	24.65742522270015	17.422520523297965	33.52235203722056	124.0661827101909	78.93001676716537	34.11139220875252	24.785633015941755	51.214122277499044	3720.4354032210567	6933.009606581106	4081.652566483874	81.29142274232231	1413.1818482782987	511.09300577676015	1245.2117404548612	89.72261862654298	26.274344114018955	39.41346726728443	10.876767063297738	57.87642673611597	39.56084438116517
ADAMTS1	70.57708052831721	40.52462990141038	22.118410571316822	9.417684926477397	39.31484043128888	11.215127985368596	10.7056425872444	9.3112072677543	130.3241586769006	23.50937519078443	77.23454760287875	337.8287822197512	8.768051555662677	7.68598215759674	11.949433571926992	22.712155559654928	9.002394018512593	9.966624331366907	9.762586209361228	10.171969700101165	17.4569648555656	83.55991548350221	561.0628482526465	33.64163861507545	72.55369590533874	8.806689212290491
ADH1B	79.85458694259066	46.914419725428665	43.24925929350052	37.086919722910686	12.748080927641555	20.97019750148482	11.620053366688294	24.715898688801857	58.32189198701924	12.159640452953324	32.58656002104907	38.10958289394051	34.79888115572163	30.469071244746928	24.671896083680423	31.163920213247454	45.57096805625051	43.01810147324797	19.724853236857836	23.90242575336528	44.45312145654945	9.973675768332956	719.2139699097108	41.681420261863316	142.8260387370306	25.38851166302682
ADORA2B	144.94692774997694	90.40218322229015	88.66020129626014	47.61605639490713	20.406120664486036	42.927069761371065	52.64179377348379	64.00281798486162	51.35649378301116	39.830133056367075	69.00586211847079	43.68209867385768	150.444649447039	691.6739262496975	25.809983835978013	58.23540082813655	246.920279595193	68.33904509270448	475.8907085177501	622.4128716043767	1746.2242403738078	43.72011821109961	13.602146358353533	2.9851956183961352	3.4722840004559576	38.40394459976566
ADRB2	307.29145141722495	330.4027243034715	160.48871235297486	663.9670411922573	37.888845717105546	398.77378831053204	69.46929883667305	46.91141634567762	1959.4318513175863	119.1727765236524	1605.821959625269	1946.1583533526152	451.78767736278974	69.09044921931068	554.7331322047523	206.55178534352441	87.00436406732229	39.80500174131592	3991.1694808503344	2395.0463403877557	1614.3053091588404	1142.8638909468798	1195.934811553754	405.25814572368074	289.31410924448517	138.60611970574556
AFF2	45.588353754583785	31.95706531401306	21.13136617290456	20.605851703381184	14.060972032752423	23.512870338773663	16.51144895610142	23.47546039694875	22.71005260484486	48.31514328223038	15.7799093100836	16.848945151469884	16.935051142967648	14.651552431757281	11.099277545874443	16.75579579138343	19.82323062761448	19.43680687241526	29.7556505305502	24.95267681048556	29.15970253741165	941.5390210861812	750.3953199765348	15.390422263483188	67.75977811595695	26.12168330264306
AGER	10.834137954765207	10.374305728977449	10.784952326990695	26.648917502859014	83.05144868519304	22.42659885556225	13.910985577328656	48.969281055241645	16.52035259634596	23.14161611399414	14.51479548423692	23.406247195994425	21.2811071876882	10.402723664529317	14.417856591612841	22.672887888123583	11.296520866890742	11.179730757147931	11.657680676700513	14.549262146517352	27.085605809844125	421.8852988695124	899.953109956326	130.6963208394165	53.045418952465795	23.564838752477932
AIF1	14.572566537440531	12.881315274221617	13.650400515230926	530.581622848067	510.29106998198586	19.446737625896038	21.25679340327308	12.244866137362905	888.3295994221627	16.77344324353107	51.397569364883566	14.180396515677762	7237.077287467051	1475.7579895671179	1256.4968259060295	9562.600585913624	2678.503160590824	15.71935619781801	1503.1513213885055	1338.272270373643	26.356982742372896	5015.655383184887	4569.858497984503	4790.520744048117	5144.030622728113	39.577917691984844
AIM2	186.65548215370328	4057.5794459415874	1150.9004229019088	164.5528631461641	28.79441047710146	135.14477154577253	2799.8819436194267	856.7879463721396	252.94791587574963	178.19837224952408	43.31083260327195	65.21107253563376	343.92997854419104	90.61633795807782	2379.3397782198226	72.35513450480906	88.45755871822605	651.4481946777819	46.75104944538811	30.37618441606604	62.279400367341445	71.24659513575544	88.92091352040907	222.3447866129465	598.9387738036478	307.29145141722495
AKAP12	69.0641581161631	55.57936550344239	55.991338550753994	30.501504641927113	16.169747834493474	38.40394459976566	40.82908993513878	39.34742555770295	40.005393340635834	20.727569968661047	26.878300466266275	32.231536969392245	11.22719319480072	11.355350848491861	12.733637077080687	27.67957339440549	105.77691421249514	152.09400219161813	1646.8625932348143	2714.0182433029913	305.4854824926091	32.493338410088946	76.07134428096172	64.8906787664948	34.27681556751432	30.655310634868865
AKR1C1	51.33596971123172	56.049262523279644	42.87711468646913	34.220987710635384	107.34197954797182	26.023357650110118	45.79818201081708	88.98650818463274	73.03715370587547	903.2632119459956	36.26108392232733	28.351206262012322	46.14888883933965	246.21311717737893	156.78268382840463	88.76734094073143	81.89318512902221	79.72965147509362	33.71394239883284	42.61355361402936	383.4321369819662	23.87784058966724	84.13960293257185	19.921319901133643	55.53550172239562	107.34197954797182
AKR1C3	9.715424474328456	7.393855928353676	11.487304495391221	44.16786425095452	56.72158556112935	17.484511862569818	7.316743319511076	54.36115138690776	157.48669072352203	35.418430613166834	3114.2397616660355	3888.265962254058	6.94238309001606	2316.4000591144413	11.590489824234604	5.192542616266296	62.59183827750555	38.50636696273223	21.849719521473197	25.7041391380024	73.52535385917908	80.37619424965683	139.92545396398978	123.79663814616086	27.045661672494386	117.80625524621246
AKT2	11.546627985762322	10.675669964742994	27.67957339440549	14.39427732564835	9.470851169167899	60.23995994714218	103.23574945121004	16.392797736411527	14.355680667331097	11.876394323277955	30.457962194672664	42.447703591717925	22.324714279530184	33.72297046905195	15.972309904795786	39.711558966192996	33.537875334511895	13.317292628419622	6.274398257572703	11.965139928157019	8.733189301054972	1265.495294452733	899.953109956326	247.7904002340196	27.15343163680796	27.08720008728003
ALAS2	7.247908601783741	6.9439275993498235	9.470851169167899	6.567697411847114	6.799117348720573	6.777513215995098	7.6576619559636505	9.434938437858362	7.90968516588556	7.160818575627582	6.807151174142806	7.521003395593885	7.732382717141993	7.19272999943776	6.19436544609097	6.186997977732211	7.189583472532375	7.383838067649977	6.44133362492326	6.487945633215968	8.370359373804549	177.49473190164568	64.7837367163735	571.7723309750209	9.030905154685438	7.844009731829862
ALDH1A1	19.03790878673792	27.1227363414166	18.643776011519957	32.19724191855974	8.495411479163053	21.08354150880656	14.721338957164173	4.439617151971037	57.04295875069396	4.494149290736942	38.90841149913176	21.615896341180527	876.9661181062879	284.12216600131603	82.23955815992547	2446.762663292882	228.24411147221906	144.54005081947997	1901.9525111538696	1219.7387309251674	43.12690870710333	58.368792086725435	104.28430670035482	64.691454347746	84.23964688249626	31.580387266296896
ALOX15	8.93856314608256	9.685933737719886	7.204564003532323	7.636473378981423	12.13075786494521	8.785887482792097	5.037891697839483	9.360816655100365	9.848499358847208	13.730621622611046	17.053529667239935	7.672295313039772	7.595838728058883	5.780274199221176	5.183050316367788	256.20237431720534	2377.9836793448985	17.136496257398342	8.334463241226517	8.058861183650775	208.25546928782413	99.8620033976281	92.31617505393463	88.91729558568147	35.8117285048929	10.224236866352618
ALOX5	1465.485423135192	2058.4798876135833	96.20758084655517	38.85728216292992	36.80319034435835	64.7837367163735	29.383990957808773	19.403249440333372	312.7264846502727	73.08574654720249	78.41191054341161	58.90176892405372	1585.1409304457263	548.5511694668783	40.3455274369896	131.96757124174638	56.52032688959402	35.64103785698773	435.70414259469146	390.5503554360645	1163.3802149754715	1322.9073384411834	1426.4817588064839	5555.493273055377	5735.882599232593	39.23310203545729
AMOT	3166.1929651556993	1755.7385973744263	428.93094329750073	223.75545538010738	153.25877983448063	259.3972686780093	144.68324793115886	176.0961034306694	746.7627301902778	314.65761103737213	323.7794815089284	215.48022622834733	206.89138531778417	180.11655243937676	161.5823315389434	66.45281133491032	206.15532376999164	202.67170452402632	210.92615603984055	139.9262832750021	248.64054642324885	53.29784627005734	26.88446511987633	13.031380895209132	11.31071883687481	141.16971044561566
AMPD1	141.91843147698478	113.22582957932515	2587.6872910804905	33.28734412233412	33.87293565608365	41.63916763407855	33.63039280167453	27.04269082647372	55.10266079644798	39.435661498496565	29.579797147574826	30.22644734302659	47.46033245161581	36.637961415549384	30.71669006640954	29.77516999818457	42.9059199115519	29.92786660517483	28.510604542234454	36.40731156547868	57.34145315990078	16.063668765054615	36.36116427247289	7.431746268591722	13.572563564281207	32.96433026466788
ANKRD28	306.55039227618846	296.89674815723816	457.42520349802635	292.6638697479292	342.1204160268659	328.10648598745024	115.04834033187414	92.9706853670606	195.15560857189223	331.4072002925476	292.5294525519964	126.75058247713723	48.72593647858165	109.57284473297932	93.49217303900662	41.53656591049151	65.59715278044382	31.580689430475736	1521.6544183383498	2695.801619180954	415.4697845418241	168.67208473580007	202.95292240445397	270.1814340207842	73.59098686093921	161.24764465937153
ANKRD55	155.3988042771847	115.01090758127904	56.46277607693428	69.98638247187522	1524.6031928823481	267.61538692211184	38.76157255169974	821.9949300531938	89.13156917852905	60.056078784607664	40.841383221685405	42.8595191029068	61.309387388939044	59.16916079083896	46.294218849455945	24.757809020560874	51.305389306305784	64.59308043537274	75.63475307208768	49.86832794186518	815.1750338161289	18.90983172140036	43.79445609748071	119.88044502819912	184.90364442571882	61.17016163895639
