NAME	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells gamma delta	T cells regulatory (Tregs)	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	VAT.neut	Other.neut
CLEC7A	71.9493658155275	68.9000938645734	29.26318093817691	42.15662312322972	51.23565829833024	43.84648901634346	25.925098803043625	696.3020096433617	442.8293784957147	48.18725220791576	70.88652791123785	43.394488334925676	5132.787175941361	3085.6975035523874	154.02695426035712	2522.5732453828336	4458.443418579278	889.8300269296399	445.13422248642223	1042.4749261428274	80.23893073200664	2069.5340450734498	2630.9460938454686
CLIC2	6.821834412584033	6.49579954274107	55.7052780497261	5.726668406426782	8.301720163124301	4.770848057538892	6.366078895306509	5.140437736059658	10.036370448505618	5.509817545648282	14.691671793155475	17.372622487184497	50.060204238989016	260.33175748118356	1065.6286043243115	1794.2035891143864	1806.2774718831997	4376.390436768192	6.635380135436854	19.24011651909189	6.848197676783741	60.05712824428512	47.63594534008733
CLIC3	7.44905208589925	11.13498020618973	52.664683529077706	416.9807807854161	29.095737070157924	64.29034792365475	6.926832474819992	15.603182460081344	404.6943934328638	8.865833266498399	4843.308877538415	331.72509045517194	5.710922378808677	6.584104652479618	21.64157740949272	13.5604837710199	8.083205223732115	56.32680062169065	13.307880078532545	8.268474733562806	31.413443461395218	96.31549874443255	48.282049407567406
CLU	11.121711360116556	11.340108598356004	11.24851479780617	10.878988489137074	9.846480447037186	15.408608533796594	18.89728939834177	9.750167413582554	12.6852299674014	12.272882805767452	15.486903342378348	14.189185001159991	12.48056500180137	12.849221901193491	175.62108868997953	16.216635099967032	10.477866401457831	154.9619905837929	844.2091928218765	744.649142733298	10.313112447218654	1176.627325327691	128.30960412124534
CMA1	37.55889626846327	33.29105944189675	36.52485077682746	15.112885612017138	22.42659885556225	24.352628881658738	37.16895164388906	16.99119987807427	38.44693968835601	21.233003328408856	29.10912156424559	27.130869294577383	29.33807427215318	23.870463977608555	32.15620112301961	31.706374861425886	23.252355535835594	26.775789044238095	1082.2645150373642	1291.6046485340778	86.74574734099522	28.236722610679802	19.793818004079824
COCH	61.52678428553005	1157.4613865224323	650.2734989930818	37.24109319977196	22.399135504315765	36.28138457688337	28.263881576603247	23.892143423441656	11.145568503143968	103.33203256080559	15.720938262515068	28.19290987868782	36.14477220382988	23.640847300107744	518.1958993239076	33.93455346451144	37.42372353827753	195.80422544130676	45.41331065803985	33.18308165740907	54.53256807459016	41.8306233245284	44.32436074686059
COL1A2	166.17834702031172	104.84000990002593	62.83271028281216	33.73921145114405	48.94761217061063	45.236639413940225	44.90461247037876	22.399135504315765	76.79895866003014	124.29647430890253	36.350845622805046	45.43708320444628	46.20208390676649	34.679973093941925	15.855132706598942	31.483169957611405	46.722676695477176	33.71286094615355	36.54411275798935	30.028830790621136	44.992538778528996	1419.8874397749616	38.09369290134647
COL4A3	169.03500173854397	673.1994231029928	217.20962177069697	38.9120614706906	34.206377840364816	36.90295060307986	32.6847410368222	24.587033123535583	43.75788785858448	57.054553690834666	46.34311118605823	35.551893811895035	36.23387189047013	30.75439534500682	23.272861039178483	23.79809054370364	36.387284108849805	28.79121378397025	33.00626431696651	29.942706361630904	42.10339951084768	44.992150554434374	48.91264891884418
COL6A3	17.12674554942052	15.863244909670431	15.228035219162738	79.14803079649683	58.87879269561918	53.81592535287387	562.4374253799327	1954.8415763954922	59.928220931295634	8.813498842227988	17.27932094959193	23.675428116851545	9.795044311865144	36.47853871238872	24.223251381616173	31.102916444406087	30.945392015454253	12.605033890675436	23.209230031909485	37.67135650933953	11.12890994382769	59.23357393354552	21.824721048423385
COL8A2	64.98602523536861	35.55616653153635	14.223277442549508	30.7333429757909	38.84218092200278	31.147794732465574	28.1092562844391	31.205463947682222	37.770548461336844	59.182621226559874	42.68777306842887	33.85512348052142	149.16299766561878	941.5266185043055	18.632576962234587	74.75485995277815	62.26395431041894	52.38319848878867	34.15290065643542	29.404092576540542	43.254956072121864	79.46337694595488	45.9919385325878
CPA3	571.1440154269316	451.1745415884606	264.30087955990984	73.37035927929027	15.201631660799668	130.32801581036315	119.40513873080555	73.065927030088	148.00358855372866	79.18464549562484	283.25520651312553	171.3949388991649	65.6538139991278	66.89517222063242	132.07698097401658	106.96610843643704	63.64368204929748	72.37961444656679	26204.230717147162	20034.897082938536	836.8477898349597	45.255297854682865	56.68949624120205
CPE	30.032341008777216	44.763066723874275	13.36433663763135	8.352850509307293	11.444146712133884	11.05653783458854	14.511649955673537	10.058772847912191	13.405178295985829	276.83207683755256	18.71951122235925	8.413805911758566	10.416488685195077	53.5878975563396	7.6576619559636505	8.820234585166094	13.454023103188145	9.833656538601437	60.87810694236782	96.54558244414432	10.749928122822945	247.8577017299616	19.165975233673397
CPM	26.92818299481891	23.6051106963899	18.172652677457574	5.82774428002861	32.39349968371163	5.629323862582474	20.45648510702968	357.8908205677301	14.952629219083988	60.96396124031874	10.881622882289168	15.612370140810238	122.40056932063851	1421.438208736718	114.1150326165618	1796.967505027086	1076.2432228355665	412.33130805865824	30.569591964362797	85.45949511693459	25.111835811224818	23.71608328874405	61.644330689225924
CPVL	8.127564999995014	7.080919036491743	36.08805409906416	7.772125316547632	7.401415922606581	9.959691148796047	5.864348955770768	14.283109057020447	881.0041260064249	13.781458424332383	105.81600469676872	9.304370713250927	3889.8235596148925	461.2189612257588	981.2095805833621	4951.261230236591	2642.5914187154085	304.14045093447385	194.66826285396652	139.8889268190261	7.533580987332881	80.45289119603261	104.92673958743976
CR2	1185.4916885370328	371.11574388611757	67.72870421032837	134.99482686174076	159.2997471715594	33.42926700830179	11.727923965181468	15.119861780049424	13.529356760869497	15.07026690784376	15.282184518919511	32.016693013614635	19.416781493715767	15.760439052804767	28.16587089818515	21.282907813424103	10.855205552298655	25.858970053994337	10.97210681461306	10.914244127772747	59.097473403184594	26.07964113661782	19.00064166804607
CRABP2	19.896922970624576	31.446975790714596	193.48462603279737	57.74128938077528	27.301005368490607	60.310991023662304	32.9175841712223	43.89941492530783	23.67240255355587	34.49582644033278	26.74857330649846	28.43709654556947	40.51129896521784	926.9765252308481	20.70149369865186	145.12502581127177	99.62710987688413	33.43559864999305	37.40714980755034	37.05218286760176	29.184134119603602	678.4424332689172	23.43328770418608
CRIP1	184.6221488765868	5026.1529899608595	401.95629590138606	1675.4950050872872	1564.817938244183	4015.966295321041	1436.8055548850257	1134.786721525021	2602.4689832912236	1116.9769887462112	1723.8397017692268	675.2300389208605	1088.7080613293306	220.68757744416905	237.39523091650378	132.4602901010056	114.6951874832673	2318.7759736367007	79.65455719670301	53.42355265350941	1396.898897022158	310.3811825755054	375.58154276937626
CRIP2	26.913684684363506	129.25411410234042	16.07273283588084	182.41636657986413	204.76325802447641	516.9917514136357	18.012600817803797	14.478819415159736	24.39619554179891	11.544535907999517	17.284003381303588	8.687470206597386	15.701960446393151	13.6143701626856	10.862741953380581	11.05653783458854	15.119942406373948	13.93647895968756	8.397978940451232	16.996930232776336	31.890351450836015	124.9051425267589	12.476498536781143
CRISPLD2	268.3388772032346	264.05499293460656	94.86747767687335	64.8787192447831	38.17572656767192	116.39952919427292	33.39776245339775	85.98015027695915	467.820360785627	85.47750598620269	109.98386199224628	48.71450772884891	2849.33649896976	68.74243456164359	159.05848451091143	53.901002892519685	66.0246399395825	247.26018585492233	1231.2302707364852	423.2743307348186	105.09001532910631	3120.9061408638627	2015.3688369548022
CRTAM	27.601686225504757	32.4160605179862	27.174386195704486	1138.8672925153141	174.4661650976553	55.22334456902152	450.99108677254435	22.118410571316822	607.4697294942149	24.05097742148782	143.5383287611562	444.8619619659897	109.46076870827082	527.2103278369163	20.613884583037816	41.06637650163245	61.929755236559515	74.98265326021479	10.13148953186428	50.812906782913785	39.111426852350135	9.932070669177026	56.75625608331319
CSF1	13.594069825107049	13.540685237103512	10.182887143342143	14.12418965948008	13.72652520261782	18.225359778483497	124.02653719894616	14.59025993187909	20.823786529362074	85.84251558127208	13.546044687308203	14.783141496879558	14.774514472053204	466.54958865411356	19.28354115922207	14.120683998484633	53.60110833863436	44.74307555647731	16.292255324004337	31.08040071968109	36.38680968621237	320.1352854381372	175.2385618582606
CSF1R	169.83075665373096	54.979089227004884	22.247737348534482	50.875738247495455	18.76578481457727	33.75888093186557	34.454720038644545	35.48183972975266	369.6737609099576	57.874787242580055	92.25964715787754	44.201135176088286	5165.451007967389	3584.030797589562	1570.4834322856955	7822.324635874307	9744.452689609705	662.0065345868014	237.6885946669434	371.4599426938949	25.57031306156943	580.3722077509266	490.52060086769734
CSF2	14.495139640036042	11.89195535371087	22.62042913383394	14.687748788306065	22.01592247085296	15.372866256234857	993.9178672315035	14.085784518912105	31.46091879490032	10.913730980235766	24.792052076268554	522.5077237356188	15.90296698943588	16.369117894000055	12.121790466864198	11.027918263943597	18.786308747813933	20.414155387805554	16.94151936607902	1382.0328094493236	13.100672000755601	51.12060656017731	49.840720648536504
CSF3R	47.294004579947305	17.02268806105869	13.945846484025063	14.757037116256415	52.42832716166581	19.873220861477005	15.201631660799668	20.86992189558342	216.6692041472394	42.99119276406499	55.98559193257083	23.564838752477932	1890.1933043866436	110.32701926736786	615.9305007979713	508.96476590562344	44.34453793799348	32.95752878436028	94.55409693359829	109.48974939832456	131.35320012191272	32559.426447792834	10262.773719028271
CSGALNACT1	351.0224385295775	4349.754648512055	2567.3107205290107	352.28448016684086	3046.9736762963375	1411.3089968213696	103.49507466887509	55.02964285745487	70.73071480895754	1113.5554904504768	141.49250767396788	61.123679578218095	93.52807609851268	25.136830992303658	24.729679407092476	22.97717062615221	17.15602199873552	37.34519723966015	56.45933407088998	113.23546174330582	503.84503057631593	6.617534022298672	643.0859349370146
CST3	72.50278239292085	59.661213963621215	811.8123536683844	105.76671073435341	130.52961115778712	65.84285968059085	49.10844594376239	80.0287976716648	1570.889462132564	449.26294348334534	251.14076023155576	143.97913987938762	11713.007040159508	3389.704292241344	10494.801701670349	15379.732416132058	29758.461085890318	20145.991041379173	615.0516308076933	763.8109722154611	99.87920242938134	1742.7427834970467	1111.6397622566665
CST7	16.89974129156293	13.36171146080116	9.826738661081889	4612.605208612327	103.02022242229457	1162.705682416248	521.537841630168	181.74603424826734	10973.389806513305	1037.042541002446	9900.477793160982	8607.691452433786	31.60583356900318	135.28684547374598	94.13387911000255	159.63752865639026	1166.3489306489305	3344.960669297625	1880.739139061362	2048.277987728943	456.6419164370522	926.6414469411473	1805.6439955466858
CSTA	36.65320874593294	20.124936203732958	43.196144779975576	47.49605762314263	24.6425793981569	24.464559908673376	26.538062949840235	74.62401149707436	1233.0288625424762	42.3673476600073	239.89856163272216	74.23912938961402	8433.362074718183	3640.640347758484	6525.850077222019	873.2002809219828	2417.5643680159874	6080.2316064426195	451.1987339352378	816.3899493944378	312.625894278823	377.9785576454201	3042.66804261701
CTGF	10.086194162987239	9.867704134623533	5.665020310762563	5.201228543632203	10.423294176536794	6.867044294612496	4.008329342454377	13.767534672552777	8.264190620425367	21.08329081071102	4.349221571198306	3.9056045128063688	5.7683183690768525	6.703984575748674	8.294595963910714	5.212147535559375	4.908071478952179	11.273024954982635	6.506691268614034	12.211672750263403	17.444640914984465	297.6921381974221	27.645688593593928
CTLA4	12.486541962108763	8.872360841325813	8.966852154689303	12.322681457608475	157.3427155027847	409.33195097239854	1508.061978517283	1664.8334714637217	13.917283008941826	3534.6303634851797	8.293273130538305	12.121790466864198	12.100801421733745	9.814991636085367	6.972443200614468	11.860458971888749	10.978940439317242	8.955504897519084	11.660346694803653	10.002460444005186	31.07970468794563	23.728915023951306	22.210631509057464
CTSD	35.067328966237504	25.80401512152791	125.57173844023258	279.38364158491186	153.46847250811132	222.6873135909163	125.77032247548179	154.84631909050023	169.54753417719803	232.41198397933323	469.0767298137366	599.2072723956691	1130.189056431398	6130.6968350597	790.2775614072963	3745.77534132623	1193.2528504439847	772.7100954680079	611.4001286259202	1163.887595954961	122.74551896534743	3989.7778090348725	679.0382330150908
CTSG	131.96757124174638	105.54342599991057	107.58040759682956	58.013246736951274	66.06420422732862	39.694490929418286	35.98925983343514	20.834885164930423	78.61569375584105	121.15687652919809	174.5442699577403	50.78000028421686	42.47104911277576	31.83508554956832	42.413894818811094	68.3339829855751	34.06912166848263	22.049055951723915	4915.336691108789	4711.847588010652	70.67028599544794	160.78174215173678	45.73112390769501
CTSW	11.14193464311632	9.843392085187133	10.869651825018707	4261.254181757124	310.1779787376281	716.6257942903269	14.233112224067279	10.10730642028596	3523.198772987291	9.184098814661832	6133.468711003715	9376.9144832683	11.309806017549455	10.713142480021144	9.326018974704962	15.819352678958227	10.863474141967636	10.664134892018325	63.43252873211447	147.42570295545462	22.14451920960218	161.24764465937153	201.57852802082147
CX3CR1	115.18625480499736	76.33841946898349	40.82908993513878	4194.426734918638	42.945113080800226	186.492646877676	16.99119987807427	9.610034376705181	12874.307551807215	120.61689141233055	14773.176382101467	13206.426036841942	6930.507997706116	15.122647761720742	20.834885164930423	12.330490949670025	16.511528580618666	21.250499680337704	23.627425563836418	20.422231241347724	60.036786180372374	61.3404295957205	596.6034811713387
CXADR	326.1629052568416	372.88840791315664	75.94874267020491	39.320577817572854	29.217769740117273	24.53239367863926	32.18713099453773	4.225633816819894	60.54376575634589	81.11586031154576	21.06626616354915	28.882341276997717	28.036139844639493	25.368447846748197	18.04395786484081	26.136203069721976	36.16273993650981	31.167228941326798	77.67325691966676	52.19466294145218	31.49468785740294	109.57452143546291	56.92335139203825
CXCL1	98.36871527592012	51.703203369029254	46.2208665502929	31.13699768495255	60.1002718706556	19.296269434293432	23.92013029118277	21.04636635202638	32.62089585281444	73.11255451718729	43.7456067627916	29.35406606425645	89.41856226063628	248.3942521881488	181.74603424826734	121.00263139813505	28.157205585224425	565.4976690017482	113.72284363209403	5904.052064759784	111.99136724755196	1217.6058417149047	1066.550022383731
CXCL10	547.4414688554248	235.41809656774473	132.07698097401658	80.24924272702933	58.96375272601431	75.91851923625613	339.5489254791982	62.411150044425455	309.67984692026164	137.84224486272132	104.08106019600329	1201.8535113718597	313.7684121597809	79.70073355386023	27691.146519184007	151.68377767478378	80.3092207439617	9509.674976885128	54.256403921544205	182.39719165979432	188.40140534352093	9.580303670660635	77.4043513278072
CXCL11	43.32129499334028	34.862674185872145	23.272861039178483	14.025231492973786	5.864348955770768	10.051967507673146	26.274344114018955	14.417856591612841	22.13891637953508	22.39165185750337	16.74784109652291	93.36678533476636	20.668308452728954	11.135951163747151	7438.023291847124	16.89974129156293	13.231041150161772	3287.886872895947	16.15863644576939	18.56564312573237	18.70459257847518	8.666686310506822	26.93724822198846
CXCL13	25.809983835978013	13.97578163464176	11.429867271889703	13.864013554575795	5.513969087422435	7.13876164928062	153.18131951713337	8759.118600356584	6.382240198696356	9.336032866271612	7.686632685376449	10.956265838519016	7.93111349838332	8.584943855546573	417.8346307977391	11.14193464311632	9.147572664577535	12.885530898786646	14.786735279145761	8.18691237782042	8.056065308359056	8.604828648542556	16.767881315813305
CXCL2	94.10034236514497	50.80651828778631	44.85056424369631	36.780186777144124	25.99468296385883	24.182008312827946	16.677818410650424	20.882644991435843	63.58609473863493	39.78224220267077	35.23766297521047	24.558446742265154	1125.8017524347767	850.2938524921342	630.8064650197305	357.30325326969245	142.30683894832717	710.0397844317113	155.20471206177513	7213.827858441871	124.74192297944374	741.7713538636517	77.53702886812755
CXCL3	35.3142713756899	16.47831521073872	28.79441047710146	15.78238627100276	11.35813089267407	17.15562597552681	15.819352678958227	16.206768405929015	23.471540273982544	71.19360155788635	11.38924405367672	17.31234477119784	87.98885134218901	1172.8549933835232	145.82031780331218	122.6968205816151	38.8712571030408	76.8007361127944	75.97489655477041	6938.162616708495	22.503176049558437	928.7695809182775	48.59880866203586
CXCL5	44.939102147182375	40.2249234978749	22.738963866978	12.00586334548359	6.489441320836675	21.97887273307632	14.975091588932877	12.192470349730362	38.32273850430413	37.08609496892941	14.974123890356921	16.83004959431643	18.493654440142166	4497.346616473691	44.65496321202509	24.09877019771383	20.251027279339354	232.97077851712774	25.338984613710267	426.5711300850859	15.96061797784734	56.968202948179595	49.34744607663326
CXCL9	405.5466830467693	269.371245902477	146.0704563722657	61.875759678982575	38.02381799953607	75.13196820645295	139.8751894847178	70.07689255800048	117.18066254277684	79.81739483883476	95.893361490332	396.050228813183	141.99717924662372	82.61952998074707	35696.1712595585	102.12591603281145	89.72547086800154	2378.7646588385323	59.62949072391366	47.528043961165665	98.7876371446826	53.68470656098549	21.010118746659195
CXCR5	216.7937711680493	166.61166707443616	7.7624465159246645	18.252855194183915	17.20812685602993	93.09407118730876	107.17501120750848	2116.2006279735483	17.393896670377927	18.07478078999386	10.84725668122043	10.37445363481563	10.07872808582335	11.371690196012379	109.92467191404046	10.100383980626638	11.488612909560558	15.680986623080909	9.580778006515917	12.060967260820604	28.380534835776324	57.73630685426056	45.90379301908687
CXCR6	70.04885534593465	67.04340094371449	63.095178019823244	129.10810497899016	44.689796619046874	97.60046764790164	873.9243519297751	95.35110389534276	783.4878759753344	675.0205980887711	90.63552366082345	67.80585346635637	43.44780622537212	29.797670173154998	33.74291358395229	28.337486528313796	30.44695958515265	44.885512495540524	29.226454625004635	26.583764284679525	41.840508297884455	55.85699873465264	62.71239970127615
CYBRD1	6.986423446668057	6.571862115368339	6.22591812794595	5.830385752065016	5.358383195356933	5.532451804011202	5.906322530769001	5.192542616266296	10.854407136894551	5.143381052674023	11.405022208581993	6.169662787867662	99.90178313874907	74.07829353369303	6.186997977732211	343.46223448378197	11.416147760695013	7.502157159513584	6.548110416480682	6.772449847815793	7.172777098605254	1350.7528479242087	229.8655985238189
CYP1B1	48.63894520455402	48.866235138980386	37.9050555091183	27.186421340815322	27.768459859850626	35.29702865667767	102.85173469853741	21.82594945852868	103.63372793821246	354.38498913387843	24.186269847031433	82.08720123839234	1688.9776970160392	6845.430781480707	710.6973974912825	1744.9078611866191	5230.006146545168	3157.4832335532265	1031.034641014598	975.0155938574871	20.614058539465127	206.25637966926598	152.16067102980122
CYP27A1	16.29706302308085	17.141593721948052	21.6773468002905	19.535773128327584	28.867919453094295	12.291023196709785	13.161843252049296	30.22644734302659	43.26498201413469	28.205135414788558	20.449310921219425	17.401978232893924	533.6723407961285	7881.703071510732	35.37932911873295	36.413685844310535	581.6478602145644	1577.0758747321188	513.3203143746952	613.183280582465	35.982713010026124	381.6781754251875	435.45578999367086
CYP27B1	617.5804528683153	233.92781550253653	358.60823502930873	61.15381091601451	43.286259777354104	54.48744641374206	135.23670388661134	31.37135940184655	105.45805534178497	289.7837562902425	46.755249145174346	57.217222797588605	46.737940923871676	895.533241658514	5593.200957176622	71.7312629098235	104.34610748421991	1819.0866163057153	42.65743809573593	121.45201131911531	96.16779786185104	9.505133328944275	9.654773868891484
CYP4F12	12.556291724168203	9.699733636586913	8.653274140679121	14.555432673705024	33.0968674217006	9.478136013600018	10.897760727899268	10.79267126140869	19.224220764091303	17.919736030813965	17.958401599296693	13.194553858217551	15.105333288791453	12.99269426101815	15.885207827123953	12.726174790842592	12.513975819722877	9.96329275682534	80.20771605925991	47.03450952551951	614.2723245390113	197.71179542115127	133.20121331640684
DAPK2	25.82498385598791	26.726229469280597	14.738205568174173	20.223952397026288	19.908308706309192	27.1460743874407	13.274680940659081	12.858645940770934	28.359605208461097	35.1627817174601	38.252871778250544	32.50696750948826	25.705149216759636	19.559590926596634	19.342782578328855	37.260125626110174	25.683669274389747	28.799150345777004	143.94955326196822	62.430356648290996	846.3473695806343	710.2189481439538	489.36323605822486
DCN	295.999811275414	163.42211549109015	131.71231135432313	56.782699893002174	41.81151867560694	57.30413135149592	54.44451936433452	51.37948160240598	107.36051373768287	82.16919888835321	49.56476861692016	51.157886343061556	52.608254546766005	54.50682165877455	41.656108944562234	36.20099450350648	59.544940294899405	51.53908830583795	41.0771589970922	45.96540875071446	51.36117988757444	3120.9061408638627	40.786711754186655
DDB2	17.662748720630024	47.917657651072695	35.43432648536606	228.5761368865105	483.7876538666746	142.8260387370306	883.1857369142876	290.82795892478754	124.81352221443127	1699.4676267038358	443.44474501061643	229.4706661501309	79.31513825072972	162.50720126375782	511.4998546632411	726.5723667157539	185.6553530640429	576.3436525506817	485.61321116772115	530.8247179079435	138.79239190100728	79.46337694595488	84.40181037657322
DEF8	14.334152034183811	12.149393670440984	23.62165280494829	9.393638632034008	60.71871971057498	37.43401943266805	97.877402409724	27.330753360826037	8.917887938595161	21.122407152170446	30.298839951636744	14.836537600619755	167.33689649866602	523.9473175853291	73.78639243185447	122.90254048883408	262.22227881957247	119.83526683302476	148.31626061476692	202.1932662518699	1048.3228494255982	95.59068867231599	171.1548918316238
DEFA4	212.38791272657883	141.5810242273202	111.21914237260584	395.07272379367384	30.98767559810173	135.75391684200844	81.87714305543204	43.485597265915175	160.43609157981814	22.518959103028806	2676.495734607496	117.80625524621246	52.370821153307375	29.459615655573927	36.96684251763501	42.4632007677118	38.32447455560404	49.77573308582498	135.09713599645806	92.82343148958704	657.5899516008317	6.480807189075336	155.98982769750404
DENND2D	13.395220874067341	16.233412843424816	16.839205507562212	2620.71596331807	5320.218127475971	1553.289786277076	1272.0505335428943	7237.077287467051	3340.726283330194	1295.3772436523286	3602.874422171218	1152.797493642331	184.15692092565268	694.2427948690533	494.0340156482169	383.9835222292615	71.32204581265805	14.792675831524932	817.6734915347361	491.7321446623231	306.972414373346	176.7885931588355	248.07114795059073
DGKA	257.2889832496347	286.9034285230173	103.02022242229457	1827.4372866492135	2655.5848289751366	2256.5937003386953	607.8547980170549	3367.576103999559	371.613344817335	2497.5013796228413	234.12051526984885	166.93862418275035	166.00884829974467	83.43437398833615	84.07283063714273	112.04545897593995	100.76996441371075	123.87870882626379	72.48340480853813	61.91785380499246	260.1216574365595	585.7188373844359	437.6418036514574
DHX34	13.227101120426953	12.451365796348721	12.77134529431266	14.661453110998906	27.385273143068147	14.818677373404727	61.123679578218095	23.099119216771975	45.079417786974666	40.06130538657218	45.488359574039876	41.67163227032468	36.442761284863266	41.671557806132085	42.69645239605677	53.94705258760054	28.623096943585224	36.67683102402829	13.151595572802977	24.339872304892666	157.5966764189812	4410.755168819513	613.0873463185171
DHX58	9.756801668321419	11.211766937087255	9.195673709777974	34.28916556713045	169.58906718684617	17.590828350464314	10.196755734802485	41.72697036068162	12.17365867531209	41.26907988756673	61.834378744031916	17.024724621006108	32.662559045277504	13.48694556180169	1073.1991933833592	123.87328232995053	18.65832823896488	1189.4357115431949	15.914949705665109	13.481482166219081	11.737258188882418	81.72747374462664	60.57854035098431
DLG5	7.88413761654368	9.381732201091804	36.28138457688337	10.801361768501662	35.49968753112217	8.875946392980648	16.715505102625784	34.874180609692566	61.025685229894705	231.61793247082926	319.01192331392804	121.56040062217605	9.270243414707306	7.949774151433269	77.47237989409217	47.199983615832934	9.635316897756578	8.25315162913978	69.10411414623113	66.15283607484679	10.37198332581893	563.4018898046104	73.48456037789086
DOCK9	23.949336200616308	37.83925751812582	49.55099442919502	211.04535850373796	238.46516948755496	371.49886403943475	190.64854185210405	160.70584716134124	188.7933849937006	58.477809620049754	128.25128336451183	113.7588615433357	9.215576056796914	9.616555639803247	7.88413761654368	7.770496740202199	8.76050221654575	9.815965671014578	21.673522658698218	17.603409075254945	27.547988225314228	127.62111916398075	101.52388497153072
DPEP2	488.83992631195775	284.2315151714481	8.315460455903805	293.86077473046885	954.2094282083266	428.93094329750073	7.15319500213976	187.1017747943528	330.53785223388945	211.3446062266166	436.9309143683032	13.693489133372445	1141.8919661771085	55.31450725743042	10.883582131736299	1943.4089210340935	316.43567928695387	20.297927985493775	86.78843286882288	62.796243528082655	3484.6697334756473	3385.0381814407874	2853.3394740785843
DPP4	12.397569714700834	11.10321283827901	10.621887172511919	482.2483528770133	485.306248744458	783.9405977726332	650.2734989930818	13.826750020119158	263.1486831004383	638.8948016164795	22.86374406002701	230.69343895551899	12.56187487904008	11.42713049641297	87.8157238305633	18.34541157361687	8.68317308401788	70.31487568377054	34.57026144497766	15.23386375768184	11.954678297263442	33.8052860813129	46.64547531785087
DSC1	39.39697289157795	24.825046597364494	23.313519700035915	246.34023543619887	572.2548365995173	10.579310632983661	7.864006764286147	6.464981412506607	42.10362043640706	13.66117720252091	13.12519222110149	14.520688672756604	12.149293848784286	10.20719316837421	8.584347883157623	5.9298929045958655	23.66947298273608	10.0189203459785	18.698440951566855	19.239266182028565	35.673189589472926	41.218621666717475	26.061864962115504
DSP	1653.9103092779965	232.9310530873688	65.03752164643963	47.169097155145934	28.542930335392743	36.869585815857384	38.17572656767192	40.20251795917096	71.15312018839118	24.478707680509284	29.98141463621934	42.81290766742595	43.19407198596632	54.233868885237655	41.86364978546422	30.45227332479195	43.000333724152405	54.37714856126935	22.217813561851138	26.07093610736216	63.90842766941171	36.071419039744306	18.04446671744599
DTL	57.44839578273384	49.38744370495675	55.79338381444025	51.122088870424406	11.178507412614424	56.5227355806511	1611.657560529566	158.23409062441326	60.34334618457752	29.13509072184059	122.44295783237295	1217.6058417149047	14.173253179565194	46.358685899291814	13.610727288596918	24.153281622572166	32.998201317103074	22.108496516225745	105.3204847361703	272.2467888204465	160.6091036798512	20.420905314801804	31.823903204512874
DTX4	3279.914771374589	1062.4691310166759	177.9268855280998	53.67955616481522	42.376567498708596	81.72747374462664	61.29466276159804	23.112873098432104	275.40245015356084	227.00950043287958	106.84359168998982	68.35967770130726	193.11370207191868	1198.7317895250096	338.50728994350555	157.0893475484781	420.06710238242647	114.62034766035637	106.64752870881722	100.8565836260198	629.3003374001717	159.97937790020364	214.63869722897766
DUSP14	40.135847040463496	52.84360014099481	43.77641162904638	207.85016195950388	174.32340430509464	167.49618748942837	282.81120457126417	151.1868489090038	411.4211285390544	147.4128284341332	178.18600066416187	116.64520864029974	37.477712564292816	398.47489392866567	171.15280730934106	132.13254160128682	147.40244689528134	237.14124501806435	2059.2859510440276	2513.4670445704455	40.19400007981393	56.46277607693428	23.194459672848872
DUSP2	9.415434505855487	67.43467837852026	18.00250330693726	3547.790335665518	180.95651670749567	1628.3642326002412	1888.5597659687517	1925.9719191741756	3961.937813069414	183.72788069659288	317.5787023809722	171.2379419280385	238.47483706597475	301.33332488956785	365.05094812772825	140.25101468469663	159.62084917489557	342.9999860015334	21.13543656624566	539.7294573273763	831.4641890560943	3711.144296352571	327.62127076715603
DUSP4	11.539044570058836	11.035017764255446	12.502661182745182	26.202309491949926	6.24229877429088	130.70837179910478	601.5900503647365	494.69808169775735	8.855481759106597	1395.4911134747208	34.31421959887794	98.24789111523025	9.6276253468228	29.856875881295522	9.603196795945143	7.190007438309489	10.877314482607051	1113.499105427663	267.60577014380425	1511.6473970286597	10.705625929195701	92.3551375975384	42.418319519445525
E2F5	590.4564455524642	409.32972419931554	319.80867421199235	48.273162454576735	45.99504336981876	46.201017902003265	33.77366312313693	29.546137912368142	47.61990877178257	24.70005902283483	50.21474630055604	45.03166666487359	25.37578825632347	9.788129182947793	15.426618150036758	19.37937527086481	8.964148687395976	10.117030541438407	19.46197255664625	7.751906118414179	10.927868287235485	37.937592870675054	65.6667311672615
EAF2	2764.378681680896	1691.7945742201587	4456.611608531661	116.41997895552615	129.84432498409262	67.21536083517739	142.8260387370306	101.26101313488853	97.11608749101833	108.20605920291268	102.57569336810845	93.36678533476636	466.39412744347453	152.78203771950217	154.76381356661204	153.67316851346783	120.68318859879543	284.60679724013573	242.7554130776233	253.10167759646365	535.0671913393514	32.47947389904723	133.11619066856912
