"file_id.BAM","file_name.BAM","file_id.expression","file_name.expression","cancer","source"
"adb45984-11cc-4889-a4e6-a3e9760440a7","4d92711d-3f95-4972-bd95-ba57b5ace81a_gdc_realn_rehead.bam","aeb72062-483f-4313-b2e3-4ca84f657997","72d4e62a-6846-49fd-a365-f9c3897a68d8.FPKM-UQ.txt.gz","READ","tumor"
"66b56c84-fb00-4e46-b23f-e6e4d2cff38a","767f7e61-8fdf-4fd7-925f-e69f28d35865_gdc_realn_rehead.bam","3bd3fab0-d8f8-46ad-a130-70ec4fbd054f","e4659168-40fd-45c7-a042-25da0c8a13f4.FPKM.txt.gz","READ","tumor"
"66b56c84-fb00-4e46-b23f-e6e4d2cff38a","767f7e61-8fdf-4fd7-925f-e69f28d35865_gdc_realn_rehead.bam","043e6b9e-194b-438d-94b4-064c4af7b99d","e4659168-40fd-45c7-a042-25da0c8a13f4.FPKM-UQ.txt.gz","READ","tumor"
"66b56c84-fb00-4e46-b23f-e6e4d2cff38a","767f7e61-8fdf-4fd7-925f-e69f28d35865_gdc_realn_rehead.bam","02186507-4f13-48b3-aff2-888f8445ff18","e4659168-40fd-45c7-a042-25da0c8a13f4.htseq.counts.gz","READ","tumor"
"20f32e26-cb0e-4026-b84e-a4c0e488ea2e","c6392015-252a-4bef-85aa-bf4cdd5e0e0e_gdc_realn_rehead.bam","2a3f442c-02d8-4a65-b619-fd5372aca311","62e6035d-ecca-4e98-a1c4-4663be031c56.FPKM-UQ.txt.gz","READ","tumor"
"20f32e26-cb0e-4026-b84e-a4c0e488ea2e","c6392015-252a-4bef-85aa-bf4cdd5e0e0e_gdc_realn_rehead.bam","a110a6e9-c419-4161-a1a9-2d0606174771","62e6035d-ecca-4e98-a1c4-4663be031c56.htseq.counts.gz","READ","tumor"
"20f32e26-cb0e-4026-b84e-a4c0e488ea2e","c6392015-252a-4bef-85aa-bf4cdd5e0e0e_gdc_realn_rehead.bam","00a137ad-22a5-457f-93c5-c56cf902e3d4","62e6035d-ecca-4e98-a1c4-4663be031c56.FPKM.txt.gz","READ","tumor"
"5808d312-f3f5-4865-ad2e-61a2be9f6a16","c9e90d75-d6e8-414e-8d22-45873c9c5373_gdc_realn_rehead.bam","3ae8d632-52a2-4de0-9cbb-6ee8859ee746","dce4add4-d840-4a9f-9c8f-34ec9d6962ad.FPKM-UQ.txt.gz","READ","tumor"
"5808d312-f3f5-4865-ad2e-61a2be9f6a16","c9e90d75-d6e8-414e-8d22-45873c9c5373_gdc_realn_rehead.bam","f4e4cccb-81e7-405f-8ba5-c54f74f11f0b","dce4add4-d840-4a9f-9c8f-34ec9d6962ad.FPKM.txt.gz","READ","tumor"
"5808d312-f3f5-4865-ad2e-61a2be9f6a16","c9e90d75-d6e8-414e-8d22-45873c9c5373_gdc_realn_rehead.bam","6c792525-b3ee-42a5-bf8d-8ac992bcaf3e","dce4add4-d840-4a9f-9c8f-34ec9d6962ad.htseq.counts.gz","READ","tumor"
"db82542f-db4b-4e59-8555-1765713e32cf","6a29d5a3-a6a7-4bf2-b0f8-973fa4bc1ce0_gdc_realn_rehead.bam","a53568b3-bfd8-4f73-815b-4be0673c1dd9","0570741f-18c0-40e3-a673-9c587232639f.FPKM-UQ.txt.gz","READ","tumor"
"db82542f-db4b-4e59-8555-1765713e32cf","6a29d5a3-a6a7-4bf2-b0f8-973fa4bc1ce0_gdc_realn_rehead.bam","ee1b4c25-112a-4cd1-8a28-60bd85aee001","0570741f-18c0-40e3-a673-9c587232639f.htseq.counts.gz","READ","tumor"
"db82542f-db4b-4e59-8555-1765713e32cf","6a29d5a3-a6a7-4bf2-b0f8-973fa4bc1ce0_gdc_realn_rehead.bam","e554fd35-52f6-401b-af29-7edc29355143","0570741f-18c0-40e3-a673-9c587232639f.FPKM.txt.gz","READ","tumor"
"750866ac-7c67-4866-b7e0-e72e1a0a1595","c7d153ce-b19a-415c-8f94-1cccd2fc124d_gdc_realn_rehead.bam","e0eb0d80-48ea-4535-aba0-9662e9016d37","4e2f5ec0-e96c-4e7d-bbf9-dcca3641943e.htseq.counts.gz","READ","tumor"
"750866ac-7c67-4866-b7e0-e72e1a0a1595","c7d153ce-b19a-415c-8f94-1cccd2fc124d_gdc_realn_rehead.bam","88c69a28-5e53-45f5-b9cd-e1c2167f81e5","4e2f5ec0-e96c-4e7d-bbf9-dcca3641943e.FPKM.txt.gz","READ","tumor"
"750866ac-7c67-4866-b7e0-e72e1a0a1595","c7d153ce-b19a-415c-8f94-1cccd2fc124d_gdc_realn_rehead.bam","4db06ca5-1fbd-4194-864a-e4abec9e3a8f","4e2f5ec0-e96c-4e7d-bbf9-dcca3641943e.FPKM-UQ.txt.gz","READ","tumor"
"d6c587a2-3c08-4e70-9a21-cb3ed9088e9a","3d0604f5-e69b-47c5-9d93-bec16d33d23e_gdc_realn_rehead.bam","4e9e00f5-f49a-40f6-a203-011b92782800","7a2ea46c-25ce-4105-9366-a82292ea1340.FPKM-UQ.txt.gz","READ","tumor"
"d6c587a2-3c08-4e70-9a21-cb3ed9088e9a","3d0604f5-e69b-47c5-9d93-bec16d33d23e_gdc_realn_rehead.bam","422578ea-424b-473b-8abf-aa26d9e991fa","7a2ea46c-25ce-4105-9366-a82292ea1340.FPKM.txt.gz","READ","tumor"
"d6c587a2-3c08-4e70-9a21-cb3ed9088e9a","3d0604f5-e69b-47c5-9d93-bec16d33d23e_gdc_realn_rehead.bam","b473a450-e04e-4ddc-8db4-6d32e31ea61e","7a2ea46c-25ce-4105-9366-a82292ea1340.htseq.counts.gz","READ","tumor"
"59848f77-6c73-4a46-85e1-943fcf6040e6","3530c572-8ecf-4800-b132-781174a5ab6f_gdc_realn_rehead.bam","ca3cf1d7-aa61-40f6-9c00-bb18eb20d2b0","b8a2b64a-9da2-4503-a7b4-f7a42ddccf87.FPKM-UQ.txt.gz","READ","tumor"
"59848f77-6c73-4a46-85e1-943fcf6040e6","3530c572-8ecf-4800-b132-781174a5ab6f_gdc_realn_rehead.bam","6c4de969-b783-4a2b-b66d-d14c4f045b47","b8a2b64a-9da2-4503-a7b4-f7a42ddccf87.htseq.counts.gz","READ","tumor"
"59848f77-6c73-4a46-85e1-943fcf6040e6","3530c572-8ecf-4800-b132-781174a5ab6f_gdc_realn_rehead.bam","c2fb41ec-752c-4d1b-b87c-2a81af8aa380","b8a2b64a-9da2-4503-a7b4-f7a42ddccf87.FPKM.txt.gz","READ","tumor"
"26a9a32a-ddd7-44ec-8f7f-3b4b95959d0b","fa36a881-8486-491c-9084-b6a1a262e6e5_gdc_realn_rehead.bam","7bd01d35-bf98-48fc-a506-b4003cd82bb8","4c3a2685-1eb3-4224-9872-fb62fe1faffe.FPKM.txt.gz","READ","tumor"
"26a9a32a-ddd7-44ec-8f7f-3b4b95959d0b","fa36a881-8486-491c-9084-b6a1a262e6e5_gdc_realn_rehead.bam","11d30b3e-ff8b-4e34-95ee-1ae90b3b5a79","4c3a2685-1eb3-4224-9872-fb62fe1faffe.FPKM-UQ.txt.gz","READ","tumor"
"26a9a32a-ddd7-44ec-8f7f-3b4b95959d0b","fa36a881-8486-491c-9084-b6a1a262e6e5_gdc_realn_rehead.bam","709b9475-00ad-4b39-b01e-0996e1f3e50d","4c3a2685-1eb3-4224-9872-fb62fe1faffe.htseq.counts.gz","READ","tumor"
"c15e4f0e-90d3-4e2d-833d-4ec71a6ca959","0f4add8a-9c66-4442-8807-e0a793906667_gdc_realn_rehead.bam","587f01d3-68de-4d36-ba77-e2ed6609bfff","5ba74876-bd88-4533-ad8d-83a0b4fd352c.FPKM.txt.gz","READ","tumor"
"c15e4f0e-90d3-4e2d-833d-4ec71a6ca959","0f4add8a-9c66-4442-8807-e0a793906667_gdc_realn_rehead.bam","79c66088-6794-4afd-9433-4a68c63c4030","5ba74876-bd88-4533-ad8d-83a0b4fd352c.FPKM-UQ.txt.gz","READ","tumor"
"c15e4f0e-90d3-4e2d-833d-4ec71a6ca959","0f4add8a-9c66-4442-8807-e0a793906667_gdc_realn_rehead.bam","37a11793-4c4a-4437-b011-d6d0984a366f","5ba74876-bd88-4533-ad8d-83a0b4fd352c.htseq.counts.gz","READ","tumor"
"37df2668-6e55-4e7e-91fe-fa6fa34f82a7","1aa67276-73af-472f-9ffb-5e334cb3d84a_gdc_realn_rehead.bam","cc8ddc27-a215-4a76-87af-8e5c30135b1e","e72f90e4-587b-40ef-a8a4-09f1a7f44d43.FPKM-UQ.txt.gz","READ","tumor"
"37df2668-6e55-4e7e-91fe-fa6fa34f82a7","1aa67276-73af-472f-9ffb-5e334cb3d84a_gdc_realn_rehead.bam","481f918b-12c0-4266-bdde-ed05743efce0","e72f90e4-587b-40ef-a8a4-09f1a7f44d43.FPKM.txt.gz","READ","tumor"
"37df2668-6e55-4e7e-91fe-fa6fa34f82a7","1aa67276-73af-472f-9ffb-5e334cb3d84a_gdc_realn_rehead.bam","d5f66c10-9552-4ebf-8ba7-8cfbf7a59848","e72f90e4-587b-40ef-a8a4-09f1a7f44d43.htseq.counts.gz","READ","tumor"
"74a4b5a9-6c17-4d70-92a7-9cc59754864a","38854a47-cbbc-4e4c-be45-48e98bc16c42_gdc_realn_rehead.bam","3de96eb1-69ec-43ec-8bd5-04993905a10a","a9b23323-c9e8-4d6a-b26e-d86404898747.FPKM.txt.gz","READ","tumor"
"74a4b5a9-6c17-4d70-92a7-9cc59754864a","38854a47-cbbc-4e4c-be45-48e98bc16c42_gdc_realn_rehead.bam","61d60150-252b-4c62-a553-dd90b54f2f22","a9b23323-c9e8-4d6a-b26e-d86404898747.htseq.counts.gz","READ","tumor"
"74a4b5a9-6c17-4d70-92a7-9cc59754864a","38854a47-cbbc-4e4c-be45-48e98bc16c42_gdc_realn_rehead.bam","35f8a6c6-0355-4269-9c21-6e06db4b9bc2","a9b23323-c9e8-4d6a-b26e-d86404898747.FPKM-UQ.txt.gz","READ","tumor"
"48a04271-824c-4689-8a41-4aeeb4c6da04","2f13699d-94cb-4573-b54a-1789a93641d6_gdc_realn_rehead.bam","d446257b-7140-4d9b-b1b6-eaa10d83d4e7","fe37ce60-8639-440d-892f-f3ab59f44949.htseq.counts.gz","READ","tumor"
"48a04271-824c-4689-8a41-4aeeb4c6da04","2f13699d-94cb-4573-b54a-1789a93641d6_gdc_realn_rehead.bam","31095c96-4f70-4815-b802-9d9ba1ad9c13","fe37ce60-8639-440d-892f-f3ab59f44949.FPKM.txt.gz","READ","tumor"
"48a04271-824c-4689-8a41-4aeeb4c6da04","2f13699d-94cb-4573-b54a-1789a93641d6_gdc_realn_rehead.bam","2f9fa164-b397-4eef-9e71-a22a75c8228a","fe37ce60-8639-440d-892f-f3ab59f44949.FPKM-UQ.txt.gz","READ","tumor"
"257c0742-94fb-41db-b50e-4d17234dfb95","cd0d7652-0853-4045-aff8-5288e245534b_gdc_realn_rehead.bam","12d91ca6-1993-451b-83d4-7c66e673c459","fc01cc0f-e4e6-4c2e-8be9-b5791a1a600c.FPKM-UQ.txt.gz","READ","tumor"
"257c0742-94fb-41db-b50e-4d17234dfb95","cd0d7652-0853-4045-aff8-5288e245534b_gdc_realn_rehead.bam","9bbfee7e-4ae9-487c-b58a-c6f2f4923ff4","fc01cc0f-e4e6-4c2e-8be9-b5791a1a600c.FPKM.txt.gz","READ","tumor"
"257c0742-94fb-41db-b50e-4d17234dfb95","cd0d7652-0853-4045-aff8-5288e245534b_gdc_realn_rehead.bam","b84cc878-7e0b-4ba3-b498-f199aa285d4b","fc01cc0f-e4e6-4c2e-8be9-b5791a1a600c.htseq.counts.gz","READ","tumor"
"879612ea-690f-4bc6-97e5-01046a2b46e6","84ac294f-a9e3-4245-a4d3-6e58ca75cfca_gdc_realn_rehead.bam","b6ba7fbd-9235-43d3-ba74-f2a6f506c9f9","5919fd50-1ee3-4896-8808-0aaa253d9018.FPKM-UQ.txt.gz","READ","tumor"
"879612ea-690f-4bc6-97e5-01046a2b46e6","84ac294f-a9e3-4245-a4d3-6e58ca75cfca_gdc_realn_rehead.bam","6a8a20d7-a8b2-4216-b197-607002a81591","5919fd50-1ee3-4896-8808-0aaa253d9018.FPKM.txt.gz","READ","tumor"
"879612ea-690f-4bc6-97e5-01046a2b46e6","84ac294f-a9e3-4245-a4d3-6e58ca75cfca_gdc_realn_rehead.bam","224e989c-0fac-4578-86fa-4d10f3cc7701","5919fd50-1ee3-4896-8808-0aaa253d9018.htseq.counts.gz","READ","tumor"
"f654eb85-e9aa-4e9a-8b17-2f5cfd45e063","16d5223e-6637-4dd0-810a-cb6e1cadf440_gdc_realn_rehead.bam","2840cc3c-f7fa-4a5f-a123-7e0eb186b157","17275b88-afa8-4010-a5a3-641382f3a1cf.FPKM-UQ.txt.gz","READ","tumor"
"f654eb85-e9aa-4e9a-8b17-2f5cfd45e063","16d5223e-6637-4dd0-810a-cb6e1cadf440_gdc_realn_rehead.bam","e0ca7e14-063a-4acb-bd7d-c959d5d91f92","17275b88-afa8-4010-a5a3-641382f3a1cf.FPKM.txt.gz","READ","tumor"
"f654eb85-e9aa-4e9a-8b17-2f5cfd45e063","16d5223e-6637-4dd0-810a-cb6e1cadf440_gdc_realn_rehead.bam","0dae99b2-3cde-42e3-aabb-e0cc195a397c","17275b88-afa8-4010-a5a3-641382f3a1cf.htseq.counts.gz","READ","tumor"
"2274820c-57f2-4b75-9add-95d4587650da","de6476f0-f3e7-4de6-9c3b-189932cbade4_gdc_realn_rehead.bam","283301e0-3114-4977-b882-034c5ba5cebd","4de9559e-fbd9-4e29-9541-302844933623.FPKM.txt.gz","READ","tumor"
"2274820c-57f2-4b75-9add-95d4587650da","de6476f0-f3e7-4de6-9c3b-189932cbade4_gdc_realn_rehead.bam","896a049d-5ff7-46a7-a0d6-71ae11237bba","4de9559e-fbd9-4e29-9541-302844933623.htseq.counts.gz","READ","tumor"
"2274820c-57f2-4b75-9add-95d4587650da","de6476f0-f3e7-4de6-9c3b-189932cbade4_gdc_realn_rehead.bam","85a1abff-8620-4645-a3b4-8ecc7c4baea8","4de9559e-fbd9-4e29-9541-302844933623.FPKM-UQ.txt.gz","READ","tumor"
"603e5132-ef98-41e1-b7b8-cf099eaf3e5c","d5a29ff2-bd5e-48ff-9908-8a8b1ae94422_gdc_realn_rehead.bam","9f870c33-4a51-4733-93c9-f540859609b8","f1c4a3ea-9211-4699-b7d8-8d6aac6f70ce.FPKM-UQ.txt.gz","READ","tumor"
"603e5132-ef98-41e1-b7b8-cf099eaf3e5c","d5a29ff2-bd5e-48ff-9908-8a8b1ae94422_gdc_realn_rehead.bam","28913de3-78d8-46c5-8426-00a239a1dd38","f1c4a3ea-9211-4699-b7d8-8d6aac6f70ce.FPKM.txt.gz","READ","tumor"
"603e5132-ef98-41e1-b7b8-cf099eaf3e5c","d5a29ff2-bd5e-48ff-9908-8a8b1ae94422_gdc_realn_rehead.bam","7d00793c-f989-4501-8119-3e39577428a4","f1c4a3ea-9211-4699-b7d8-8d6aac6f70ce.htseq.counts.gz","READ","tumor"
"62051b0b-7177-4953-94c1-6e555fe2deb6","b3fdd605-4766-4506-8031-dac7a0f4d0f5_gdc_realn_rehead.bam","54d98701-bdd5-43a5-a4d0-29700ddde242","3141820b-ef93-421e-b2dc-aef412eed11a.htseq.counts.gz","READ","tumor"
"62051b0b-7177-4953-94c1-6e555fe2deb6","b3fdd605-4766-4506-8031-dac7a0f4d0f5_gdc_realn_rehead.bam","adaa8969-6202-4476-a012-b6a256dcfcab","3141820b-ef93-421e-b2dc-aef412eed11a.FPKM-UQ.txt.gz","READ","tumor"
"62051b0b-7177-4953-94c1-6e555fe2deb6","b3fdd605-4766-4506-8031-dac7a0f4d0f5_gdc_realn_rehead.bam","b3852271-3cf1-4454-b6a0-6d7ef8d6e933","3141820b-ef93-421e-b2dc-aef412eed11a.FPKM.txt.gz","READ","tumor"
"13b3bddc-29b1-4c3d-95b7-8d8e21b2ad3d","ab816440-a235-40e6-a0f9-da691a78b687_gdc_realn_rehead.bam","bfb7abf0-b262-4618-af18-0360ccac4e37","0801eab4-8909-4a14-ad1b-e3c21a921db1.FPKM.txt.gz","READ","tumor"
"13b3bddc-29b1-4c3d-95b7-8d8e21b2ad3d","ab816440-a235-40e6-a0f9-da691a78b687_gdc_realn_rehead.bam","df0c79f3-90ea-4481-be61-38d67131b73b","0801eab4-8909-4a14-ad1b-e3c21a921db1.FPKM-UQ.txt.gz","READ","tumor"
"13b3bddc-29b1-4c3d-95b7-8d8e21b2ad3d","ab816440-a235-40e6-a0f9-da691a78b687_gdc_realn_rehead.bam","40994929-09be-42f0-87a7-855c7061ae62","0801eab4-8909-4a14-ad1b-e3c21a921db1.htseq.counts.gz","READ","tumor"
"c99ce566-0135-4c12-b548-56f4bfb33e56","b335953b-3e37-4060-8fb2-77363f91681c_gdc_realn_rehead.bam","6f43236f-3d8d-4853-a164-bbaaada963f8","48c5a3e2-948e-47dc-b91c-68fa4603d2f6.FPKM-UQ.txt.gz","READ","tumor"
"c99ce566-0135-4c12-b548-56f4bfb33e56","b335953b-3e37-4060-8fb2-77363f91681c_gdc_realn_rehead.bam","0ac18c68-3265-424f-a826-ce272b7a1950","48c5a3e2-948e-47dc-b91c-68fa4603d2f6.htseq.counts.gz","READ","tumor"
"c99ce566-0135-4c12-b548-56f4bfb33e56","b335953b-3e37-4060-8fb2-77363f91681c_gdc_realn_rehead.bam","2aaf91fd-1455-48f0-abe6-129d09eee6f1","48c5a3e2-948e-47dc-b91c-68fa4603d2f6.FPKM.txt.gz","READ","tumor"
"e6cd2ec4-4abf-4ce1-8396-73681714b7fe","a4848806-a25e-4918-9f1d-5b61b0dbfeb6_gdc_realn_rehead.bam","63a62f4e-2694-4d18-acd0-95ca6ace3342","287bd253-f8b6-402f-aba8-e4ca7a14d36a.FPKM.txt.gz","READ","tumor"
"e6cd2ec4-4abf-4ce1-8396-73681714b7fe","a4848806-a25e-4918-9f1d-5b61b0dbfeb6_gdc_realn_rehead.bam","d957eaf5-8f63-4273-9051-35b9214b63c9","287bd253-f8b6-402f-aba8-e4ca7a14d36a.htseq.counts.gz","READ","tumor"
"e6cd2ec4-4abf-4ce1-8396-73681714b7fe","a4848806-a25e-4918-9f1d-5b61b0dbfeb6_gdc_realn_rehead.bam","f827039c-bd97-4aaa-9416-d0d598ef2044","287bd253-f8b6-402f-aba8-e4ca7a14d36a.FPKM-UQ.txt.gz","READ","tumor"
"01004ae4-1aa1-40af-ad79-3a1c1ca8a527","268e2ee4-0169-4454-a576-ff0632601535_gdc_realn_rehead.bam","51abe362-e3ff-4604-8cf1-5197c4783fc5","15bb9c50-e4bb-4433-a9dd-32ddd6536b49.htseq.counts.gz","READ","tumor"
"01004ae4-1aa1-40af-ad79-3a1c1ca8a527","268e2ee4-0169-4454-a576-ff0632601535_gdc_realn_rehead.bam","601d2894-066e-4d2a-a56b-c93694984f16","15bb9c50-e4bb-4433-a9dd-32ddd6536b49.FPKM.txt.gz","READ","tumor"
"01004ae4-1aa1-40af-ad79-3a1c1ca8a527","268e2ee4-0169-4454-a576-ff0632601535_gdc_realn_rehead.bam","28bb7ce7-d1de-4a56-be64-8e30f26fd04d","15bb9c50-e4bb-4433-a9dd-32ddd6536b49.FPKM-UQ.txt.gz","READ","tumor"
"870133a4-4fec-4735-926a-f35c337b6b8a","8e1aff6e-5df1-47d2-ae17-d4cb5b944d14_gdc_realn_rehead.bam","d978d2b0-467f-4149-804b-f350eaa4fe56","df7f7d14-1b0f-47a5-b59a-b0ac7ebbb9c9.FPKM-UQ.txt.gz","READ","tumor"
"870133a4-4fec-4735-926a-f35c337b6b8a","8e1aff6e-5df1-47d2-ae17-d4cb5b944d14_gdc_realn_rehead.bam","e2307e4e-0602-4c5d-973d-59826386ec2d","df7f7d14-1b0f-47a5-b59a-b0ac7ebbb9c9.FPKM.txt.gz","READ","tumor"
"870133a4-4fec-4735-926a-f35c337b6b8a","8e1aff6e-5df1-47d2-ae17-d4cb5b944d14_gdc_realn_rehead.bam","c09b422a-b9ce-4de3-9d50-1e2858eb1db6","df7f7d14-1b0f-47a5-b59a-b0ac7ebbb9c9.htseq.counts.gz","READ","tumor"
"ad23ca07-f4e4-4633-baef-b8452aaf4c78","d6c1fe8d-7109-4a8b-977b-054897ae7768_gdc_realn_rehead.bam","815afdb9-1f62-4c52-ba9b-745deee88bea","09d57455-fdd9-4529-aeb7-8962d7997354.FPKM-UQ.txt.gz","READ","tumor"
"ad23ca07-f4e4-4633-baef-b8452aaf4c78","d6c1fe8d-7109-4a8b-977b-054897ae7768_gdc_realn_rehead.bam","a0f080c8-041e-4649-9723-99a0a84bed97","09d57455-fdd9-4529-aeb7-8962d7997354.htseq.counts.gz","READ","tumor"
"ad23ca07-f4e4-4633-baef-b8452aaf4c78","d6c1fe8d-7109-4a8b-977b-054897ae7768_gdc_realn_rehead.bam","6a7475e7-5ae4-496a-bbfc-a18c861ae0e4","09d57455-fdd9-4529-aeb7-8962d7997354.FPKM.txt.gz","READ","tumor"
"95e91400-a892-47b5-a0f0-c7bf0159348c","02fb1f7a-1db4-4a74-927f-4354b74fc803_gdc_realn_rehead.bam","9a3291a0-9f9d-4b0c-bfae-7470828aa99f","4c1b7730-cae3-4ec8-91e5-0ee2bc8080b5.FPKM.txt.gz","READ","tumor"
"95e91400-a892-47b5-a0f0-c7bf0159348c","02fb1f7a-1db4-4a74-927f-4354b74fc803_gdc_realn_rehead.bam","fb85c9ee-06ab-483b-9563-2eca07b5ff0c","4c1b7730-cae3-4ec8-91e5-0ee2bc8080b5.FPKM-UQ.txt.gz","READ","tumor"
"95e91400-a892-47b5-a0f0-c7bf0159348c","02fb1f7a-1db4-4a74-927f-4354b74fc803_gdc_realn_rehead.bam","d76a4897-3a02-470a-afb0-a61ea81b2d04","4c1b7730-cae3-4ec8-91e5-0ee2bc8080b5.htseq.counts.gz","READ","tumor"
"61d20592-f798-4714-ae9a-fa40b968bf18","391f9299-0d3f-40b4-a4cf-4947755a9ab3_gdc_realn_rehead.bam","013497ad-4a4e-4eda-9e81-cbbf73244635","b7b8d49c-7364-4527-91d7-e1aad06c6837.FPKM.txt.gz","READ","tumor"
"61d20592-f798-4714-ae9a-fa40b968bf18","391f9299-0d3f-40b4-a4cf-4947755a9ab3_gdc_realn_rehead.bam","463995ca-5fd7-4e09-93e0-4a347f55bc9c","b7b8d49c-7364-4527-91d7-e1aad06c6837.FPKM-UQ.txt.gz","READ","tumor"
"61d20592-f798-4714-ae9a-fa40b968bf18","391f9299-0d3f-40b4-a4cf-4947755a9ab3_gdc_realn_rehead.bam","bd9a9959-58b1-46c1-ad87-9fbedf43a3ed","b7b8d49c-7364-4527-91d7-e1aad06c6837.htseq.counts.gz","READ","tumor"
"e9734650-f108-4ba4-8b03-27cdcc48e92a","16a6c406-7942-45a5-b1db-b4d1ba3b6212_gdc_realn_rehead.bam","41f46fb7-99e9-4068-a6d1-7441f63d50f3","7fb73a84-867a-4c28-aa02-93068efffb7b.FPKM.txt.gz","READ","tumor"
"e9734650-f108-4ba4-8b03-27cdcc48e92a","16a6c406-7942-45a5-b1db-b4d1ba3b6212_gdc_realn_rehead.bam","d7609a65-1e32-48f4-9bf8-f3629423e015","7fb73a84-867a-4c28-aa02-93068efffb7b.FPKM-UQ.txt.gz","READ","tumor"
"e9734650-f108-4ba4-8b03-27cdcc48e92a","16a6c406-7942-45a5-b1db-b4d1ba3b6212_gdc_realn_rehead.bam","f7e21d61-19b6-4e99-887f-463d4419628c","7fb73a84-867a-4c28-aa02-93068efffb7b.htseq.counts.gz","READ","tumor"
"17a29d2b-3dc0-4f77-b86a-8a1b4b567ab1","dddb09dd-90c3-40c6-aa96-a9891d31ca23_gdc_realn_rehead.bam","19f45761-3e35-4d0d-8300-8f78789e0a4d","d8a25d7b-ac92-4600-b3bf-7c23fc894268.htseq.counts.gz","READ","tumor"
"17a29d2b-3dc0-4f77-b86a-8a1b4b567ab1","dddb09dd-90c3-40c6-aa96-a9891d31ca23_gdc_realn_rehead.bam","8f9cca45-3840-41e1-8cc4-09d6b68f769e","d8a25d7b-ac92-4600-b3bf-7c23fc894268.FPKM-UQ.txt.gz","READ","tumor"
"17a29d2b-3dc0-4f77-b86a-8a1b4b567ab1","dddb09dd-90c3-40c6-aa96-a9891d31ca23_gdc_realn_rehead.bam","f38914a3-75b3-4f22-8e07-2ed5e0d13204","d8a25d7b-ac92-4600-b3bf-7c23fc894268.FPKM.txt.gz","READ","tumor"
"e3241322-978d-4a95-872a-5ce967b2aba6","b6bc54af-770e-460b-bd54-f1691843c429_gdc_realn_rehead.bam","4e8f6a4c-984c-4e47-954d-f2f9ba561234","55a551cb-4099-49c6-bed4-b7e09ed288f9.FPKM-UQ.txt.gz","READ","tumor"
"e3241322-978d-4a95-872a-5ce967b2aba6","b6bc54af-770e-460b-bd54-f1691843c429_gdc_realn_rehead.bam","ff708d88-729b-4209-87e7-e2723046f044","55a551cb-4099-49c6-bed4-b7e09ed288f9.htseq.counts.gz","READ","tumor"
"e3241322-978d-4a95-872a-5ce967b2aba6","b6bc54af-770e-460b-bd54-f1691843c429_gdc_realn_rehead.bam","59dcf90b-5e9b-4d35-91a3-a6d082923d12","55a551cb-4099-49c6-bed4-b7e09ed288f9.FPKM.txt.gz","READ","tumor"
"fae5496f-0833-4974-843f-88f5e86d831b","e64d7ccc-9742-466c-8e87-487ecfdf2ff8_gdc_realn_rehead.bam","49118f9d-5a33-4474-af86-8a5c06ce778b","31ba7ce4-234e-4ad1-83bc-a3cc2945bc7e.FPKM.txt.gz","READ","tumor"
"fae5496f-0833-4974-843f-88f5e86d831b","e64d7ccc-9742-466c-8e87-487ecfdf2ff8_gdc_realn_rehead.bam","39e60b44-e469-4557-9da6-51e49be81116","31ba7ce4-234e-4ad1-83bc-a3cc2945bc7e.htseq.counts.gz","READ","tumor"
"fae5496f-0833-4974-843f-88f5e86d831b","e64d7ccc-9742-466c-8e87-487ecfdf2ff8_gdc_realn_rehead.bam","cb77d422-612c-4955-8912-447e29a967ae","31ba7ce4-234e-4ad1-83bc-a3cc2945bc7e.FPKM-UQ.txt.gz","READ","tumor"
"95e43960-65a1-4a90-91d5-d66206c37e89","75c43040-70ed-476b-8a28-0e7c5a79755b_gdc_realn_rehead.bam","e5715af5-3654-4b6b-af71-365035160b18","a458aa3e-df03-4505-8305-0876fc180072.FPKM.txt.gz","READ","tumor"
"95e43960-65a1-4a90-91d5-d66206c37e89","75c43040-70ed-476b-8a28-0e7c5a79755b_gdc_realn_rehead.bam","a3a1809d-fda9-49c6-b2f7-407c44006ab2","a458aa3e-df03-4505-8305-0876fc180072.htseq.counts.gz","READ","tumor"
"95e43960-65a1-4a90-91d5-d66206c37e89","75c43040-70ed-476b-8a28-0e7c5a79755b_gdc_realn_rehead.bam","1076237a-424d-4e33-92d3-71aed56bfd01","a458aa3e-df03-4505-8305-0876fc180072.FPKM-UQ.txt.gz","READ","tumor"
"0bab1db4-90d5-4e73-be7d-2aa356e4e4b1","70ca211c-f793-4079-845b-5306186e3c56_gdc_realn_rehead.bam","094d6fc1-f207-4e28-b10f-89f78c435f9e","34b9aa3d-68d9-4a3e-8824-17a1110080e8.FPKM-UQ.txt.gz","READ","tumor"
"0bab1db4-90d5-4e73-be7d-2aa356e4e4b1","70ca211c-f793-4079-845b-5306186e3c56_gdc_realn_rehead.bam","470c7138-2452-49fc-aeda-002653b17fe7","34b9aa3d-68d9-4a3e-8824-17a1110080e8.htseq.counts.gz","READ","tumor"
"0bab1db4-90d5-4e73-be7d-2aa356e4e4b1","70ca211c-f793-4079-845b-5306186e3c56_gdc_realn_rehead.bam","5495d998-7001-4dea-968c-dcb0600ec8bb","34b9aa3d-68d9-4a3e-8824-17a1110080e8.FPKM.txt.gz","READ","tumor"
