id	filename	md5	size	state
cc415000-40d2-4a4d-bc00-8868971aad25	73549b98-6935-4903-ba5f-9d900670fa2f_gdc_realn_rehead.bam	7f95a2217693e36b21e36a61fb521fa5	8812471904	released
10c30c5e-433a-4650-b3ca-8e4896b12111	669b65a9-145a-42f0-934d-ef4e7791770c_gdc_realn_rehead.bam	e66c35370db0edb9fd053338a3c75e61	8070221734	released
da3b4416-7085-46b7-b4d4-3975e26b5642	69446357-14d1-4c73-b3cb-bf950061e2bc_gdc_realn_rehead.bam	dcafac63f8b2dd3155024d6d76b38aa0	7939735480	released
aa809451-5906-41f5-bb0d-0466ed72b0b4	3295dde5-ea56-424e-a0d0-ff46c7d1d15f_gdc_realn_rehead.bam	17012e7d2047da9f8a974e2e40f79685	9075572316	released
6adf4dcf-f013-43a4-b726-dbb03f7f49f0	5dd9a18d-62b9-4f5d-8478-952b1bf93f8c_gdc_realn_rehead.bam	e9f2ee62bb8ac3476adb25d411ac2a5e	8249553585	released
c50034fe-06ec-4192-9be2-b156a549d90a	7eb904d1-fe99-41de-8ffc-bd34095690d0_gdc_realn_rehead.bam	4d31ac7fe20b19210479d7f41a3e139e	2226572000	released
06826880-3e73-4e50-ba02-5d7f09418a40	2e928811-ef22-432f-a4b7-ddb948312972_gdc_realn_rehead.bam	b93d1ba3772c5608f23733d2b8b1ac6e	2738654687	released
9a2bfae6-4e26-4779-8139-f9599818d272	39a45fdc-a702-47d0-8655-9547700a5950_gdc_realn_rehead.bam	e4371d35b178cd503c173376a714c14e	1734400546	released
21d5d6ba-5ea4-40d9-a867-130ae5336490	979f6fc5-823a-4464-8e8b-1f43f8fde6c9_gdc_realn_rehead.bam	eaac3bb2a0a26d368e28ff3530aa024a	7844182741	released
cc0c27bf-60da-4112-bee6-4b7046f2bbb8	4214ed45-d0d5-4eb0-91a0-ec6276d9e46c_gdc_realn_rehead.bam	3eb2073b2985e1d78137f125f0533e61	1777476233	released
d3673eef-0654-49b8-af31-a216a0f9c0f2	96079f3e-5b70-4a94-9dc0-ffa86ea75f79_gdc_realn_rehead.bam	f0628567a892ec461dd623296dc69f8b	8429210752	released
31194670-516d-4266-9047-e5d06336959f	ab445101-1def-4fe7-9f15-77771a34101d_gdc_realn_rehead.bam	569dc409f66425934f5d624d9098dc3b	9133638033	released
d0761e81-d5f0-4d23-b391-82f04a258ac2	6bf5ece0-9f33-4ad2-8b9f-9f0a170429bf_gdc_realn_rehead.bam	5e39f6b97e9b79e2c10eeaab1aa4db21	2333060829	released
5efeba5f-8a15-4a80-9363-3b736923cfeb	8855f87b-5a28-4840-8f95-a70c3e25b13d_gdc_realn_rehead.bam	7c0c626dd60299202d55b1935216bc32	9844649620	released
e9cb7ecd-24e2-4112-b495-de16ce4011d6	f9e32384-f168-44e8-9688-2528a1576faf_gdc_realn_rehead.bam	a252b2958ef606c1653812b4745c1cba	7650304833	released
24dafdc4-52e0-4cd1-83a5-2ac04afc7a38	bfa60531-9b4e-408a-a48c-99b3d8d86c17_gdc_realn_rehead.bam	c0585b0c7aab2a06da5fbcd1f817261c	1896006816	released
99a5cc3d-87a8-411d-a861-6bb6741935b5	b896e036-69c9-48c9-aa1a-7f81ba908652_gdc_realn_rehead.bam	2ba4025dab2b8ec115c63b7c21fd3dea	8411132283	released
a16ad35a-492e-4a51-8d05-76097a1dcf62	9d1ecffd-cf7e-4b41-b6f8-94ca5a598638_gdc_realn_rehead.bam	ce5a2d13b6ea53166769343d181bc5b3	2329437707	released
8357059a-69ee-4d96-90eb-4c0952f2740d	fbe28ae2-e7df-4f14-b20e-9ed583772a22_gdc_realn_rehead.bam	8b434b0992f477fe9ccb5192d9fd92a2	2376876737	released
7308bb8a-7006-4982-b11d-5471a0e9bab6	f72356f4-fab9-4dfb-b92c-27628d241a0e_gdc_realn_rehead.bam	ac6f1537db4a5a06e143d15cf6820db3	2211999440	released
68f918de-2e18-4ee9-a783-bb50f4f9aeb4	f18aa1a7-ca3d-49aa-a139-d128ef0397dc_gdc_realn_rehead.bam	d6d850c0f5ff6cf1ad3f88c5852e9316	8945178027	released
039926ba-28dd-40b5-9567-d1186de37de5	99238af2-de29-4958-b585-d4cdbecd3d44_gdc_realn_rehead.bam	4d3a396f6877981304dc73614ee55ced	15047181627	released
1adf2e02-c544-4966-8cd1-182e5517a50c	63e3f82f-f8fd-46cc-9257-15fe79cae5a9_gdc_realn_rehead.bam	c29f9ebd159b7a2e1601d5cc071dff02	7612434410	released
078fec17-48c9-4d5e-9a05-405fe449f951	554ec247-ca9f-4efc-b76b-38bec82238b3_gdc_realn_rehead.bam	1529d18decac69b9671c221d61a42aeb	2707263592	released
90ffe88b-f3a7-4c8e-b4e8-91b7e4f9e8c9	44a190e6-226f-405e-87e9-49def0640ffa_gdc_realn_rehead.bam	c58a456228c3dbb55b476bd36560bb21	2076217069	released
ccfccaf7-96a2-4e64-8e0d-585969fac95d	38602f17-8a10-43b7-bcd2-86f37d36bed4_gdc_realn_rehead.bam	2b86993f1be860d9f6f0bd73c5ea72c7	7305975856	released
eef3089a-6ded-4b89-825e-4cb97d3e9a1a	22394900-8961-4c87-9761-63334b2de169_gdc_realn_rehead.bam	33c3ba3b74cc12c026ba3dacf6343120	6296778343	released
5ea30390-88f8-4abf-8f44-f0648436a0df	d58bcd47-104b-4db5-b22f-59ca422fa8a7_gdc_realn_rehead.bam	d5f1345fb4dbe85747fe1a1de16d3da5	8736194917	released
6ec3d218-83b5-4679-8d9d-41a86315b7df	4e55ea0e-45e9-42b7-854a-680cac8f3315_gdc_realn_rehead.bam	e5719b4bb9261c3ff5135ca81a86b121	1958168790	released
7b229401-3225-4339-b620-2e44a3639414	262c6c2e-9701-407f-a4c6-fa168ffdc5ea_gdc_realn_rehead.bam	4ad7ed53134760212c888d9425da50e0	8662071783	released
f9456f03-9967-40da-a1df-9f5c60eeffd7	dd72b2fc-577b-446d-9460-ed17e32e0765_gdc_realn_rehead.bam	1fd9f740d8d7d8ea4bc1b8f11b794bbe	1590320859	released
e6232451-7575-4733-9426-0935c2c29a6e	2e916b7b-581c-4699-8564-b6e61325b224_gdc_realn_rehead.bam	b57ce5085e9bfafc42ae60a99e8fbe2b	10067633186	released
244f21fd-129d-4707-8cf4-0a1745ecebbb	d36683cd-a546-4eba-a248-26d3845be5de_gdc_realn_rehead.bam	c7ad3342440d9cdd659a69e1a8e895cc	1824960991	released
baa45e1a-1420-430e-b7db-d87261711ac3	1d88d8ec-28f0-406a-862e-6a30c2696406_gdc_realn_rehead.bam	ab296a7ed79be77f43bcbf1be152abed	2042939091	released
