Gene	GSM1571528	GSM1571529	GSM1571530	GSM1571531	GSM1571532	GSM1571533	GSM1571534	GSM1571535	GSM1571536	GSM1571537	GSM1571538	GSM1571539	GSM1571540	GSM1571541	GSM1571542	GSM1571543	GSM1571544	GSM1571545	GSM1571546	GSM1571547	GSM1571548	GSM1571549	GSM1571550
MT1H	28.6493817692487	28.6493817692487	30.7282066040429	25.5153349576305	37.841749138219	26.4469941478302	28.6493817692487	26.4469941478302	26.3455980971591	25.9590772208912	34.161622997033	28.9364289002006	39.82906996213	72.0833144566544	28.6493817692487	23.4315895041883	25.4552194138646	28.6493817692487	32.1629596063324	39.0772022368376	34.8291894598427	28.6493817692487	28.6493817692487
MT2A	158.112655840681	405.490489725951	208.170082780049	159.340924126386	708.122350621834	208.406554550284	214.284960589645	269.093536441457	149.151163946335	60.5638075500515	599.148879753165	271.869462730482	986.709624512548	1666.0271660742	136.558159209745	136.09016034786	190.362483349144	247.586941819016	280.020342595371	670.518895862189	880.08699539271	353.558198874974	334.838349270821
MTCH1	387.092875328346	379.578407482197	318.091744592819	300.995216660735	435.022936331801	263.568555929956	472.907408237049	479.22644803003	380.747379988373	262.909618786344	352.312575424688	293.073720051556	302.552075849347	394.6561768195	346.511285276945	688.779795756555	696.103282584158	564.522718354693	517.649286594277	553.06435878627	512.506501821535	659.635389797384	599.78029379669
MTCH2	15.742870492461	10.3911674114823	76.9079482598947	25.7560963516226	17.5223708171899	10.399021740134	32.3382426999825	12.4304418591451	10.6896517259081	9.82905272142704	17.4677675164254	11.6678589019536	9.15903163946547	9.36719287987609	30.2252729141691	10.3911674114823	10.399021740134	10.3911674114823	10.399021740134	11.2226318899836	9.48551504963159	10.4013069006024	9.89019344275525
MTDH	439.215079566155	181.041383567219	982.768644068981	848.818062904547	500.476655302757	362.51596756737	687.956878666925	670.170942588183	264.303995091451	168.536170693031	533.844510037763	549.601379080475	586.784241611896	364.803814344283	434.259487082427	382.99140455484	224.06512758485	242.693471328754	181.322628506846	148.852590193672	225.996961234194	372.704894506076	367.781558257743
MTERF4	40.2955718192526	34.7829118803287	55.7731372875085	49.857196693808	66.0040999753168	46.9624475668734	57.4561460002356	45.9309691551414	32.8411184539282	30.3134770057804	60.3986477639803	52.2134440394231	59.6181681039956	36.9158860707945	91.7451945484961	68.8895547280719	125.241371743633	88.6330797108081	98.2665605131198	43.7273986288269	75.5037534235587	85.3886257288864	89.7898753103362
MTF1	555.35221334173	494.551815963383	526.518666739391	442.196828577484	370.315112593038	446.305889361609	443.116325798933	611.22255852787	328.016915987001	476.213065478342	439.984840223713	483.650532137956	407.36298452498	435.100146676558	220.074477755181	194.273047355812	263.059189921916	340.046462662553	288.970698443313	310.461842325264	409.178048917938	215.623042450453	210.005893310209
MTF2	48.0013941536752	68.3226665705936	96.5332440412608	121.236740325453	106.261414258616	82.1262883687686	84.6169203876479	84.5595546275695	80.3076553779036	48.8158834694611	92.4166559407014	84.5595546275695	96.4445008658804	112.642574677576	58.3063771099417	104.779560391545	104.273068823944	128.917705305805	161.346801696249	74.3930416958083	89.3072756541022	121.14330306499	145.097018748993
MTFMT	85.4165265448584	80.0846143342377	81.7825494876174	49.0858638131881	89.3365221599202	86.8026478762312	78.8630162658267	84.0928819805033	160.190133704228	101.954454753881	102.195263909407	91.9976069479377	92.5306939799107	145.739149563442	90.7624930396707	116.26890328644	140.662412104406	165.160184725169	91.2382957795781	150.171044853573	95.0551693207686	150.579679353231	155.300775212861
MTFR1L	26.9168730726982	26.4864151915963	79.9219364563348	28.9897757624028	33.0084152128674	26.9066819858157	31.4705055168321	26.4864151915963	20.5847024118784	19.3047261800805	40.6755237649379	26.9066819858157	30.9156089762549	28.544550503413	41.4272752628655	60.6467337867536	31.0861725220337	31.3802078051398	24.0115320799432	15.0256155656173	24.1263173877668	28.9897757624028	29.8778610196279
MTHFD2	148.744431348316	188.925462975392	260.180739709059	242.023384768448	90.6466480766734	153.955248711145	143.676136307848	122.739803101382	45.7505959804955	22.4318837840657	166.683939872063	347.844356239147	214.920738014624	109.609971370203	99.93063312132	26.3793720293552	16.7497725753323	18.8688369923261	27.3654728294971	17.8715750022886	360.611005280608	41.3825519807523	47.8012247530645
MTHFR	16.2053743420863	10.0781091474619	23.0721959291351	12.6053999909772	10.0781091474619	9.57023146458652	10.0781091474619	13.4445443365118	14.7956314267088	10.0781091474619	13.3734777269693	8.695960022795	8.2804913655717	10.1491512844758	10.0781091474619	10.0781091474619	10.0781091474619	17.3410220029283	8.10803229389583	10.530570673422	8.04640121290782	8.04120697299858	8.46299542065813
MTHFS	209.884214987793	224.162826358364	236.002004164983	287.333752700353	178.752545834045	364.297718331506	210.281063897923	201.622867176261	256.994061063784	286.022056492492	167.338109472238	179.989789233976	217.45537482781	159.646260181535	258.586042538819	289.600285607336	278.661584296169	228.808197154101	269.937427551091	170.075857054306	189.380251534263	218.870769166142	224.162826358364
MTHFSD	31.8762052130357	26.8108716216961	47.600275815139	59.3092471604406	26.8892353179629	29.9236281467448	33.5711828066735	34.1164174092023	35.5078190694369	36.1244226962155	59.91474107979	40.2397329039127	37.6848796449011	32.4971381917046	39.3064567258259	40.442908191813	27.8768699968692	30.4479941410158	29.9236281467448	26.4003533124878	27.4215058372046	25.0427625604102	26.0493271267493
MTIF2	54.0319053456187	24.2788589540905	74.8641372695186	51.2755285847696	37.0663336883927	39.6189100804856	38.0591815194668	31.8633562816503	34.2047401039864	10.6459189004639	38.0591815194668	46.5148409659799	47.5276756836695	38.0591815194668	76.1822229315703	49.7534490252872	38.0591815194668	35.3999044711906	33.4122905122068	37.1175979510082	37.0790724339573	41.3342281806537	40.5861583710174
MTIF3	490.410509126894	394.916482193308	701.460816434932	631.570965454196	257.816836237007	463.565421206249	315.86500454333	503.117436629365	334.162764794105	325.850316945753	326.888087738004	375.571377922237	288.728787417765	233.154029962067	636.253974895945	237.931078116743	361.984587841402	276.806918911236	286.801623795851	172.683633346267	213.063001070618	206.147428669155	209.088775547688
MTM1	89.1603789963794	87.407110712105	68.266458066981	86.450955065942	119.757764087786	171.122765874023	150.09418599525	100.595948250958	204.774396173255	157.387545304056	191.298540559531	201.761987471703	139.541968153708	151.718888573218	225.094763535883	140.493052062007	131.779613012397	151.657184440254	91.9684456719252	76.5223884872395	166.623936278192	102.673729280864	104.708812557276
MTMR1	54.3817325550233	281.609305702354	473.614608853875	645.539101649089	238.313098678744	647.564616749873	245.479278487347	193.746188256486	225.346269828414	64.2521457984186	512.436958596907	886.09016075221	283.979085348334	209.983978625089	753.311754105198	400.832273684055	372.957288083659	377.085399989437	428.897198415268	292.371093704242	378.300375191058	349.192907431351	344.494005797381
MTMR10	534.616547694578	468.335937997315	342.743832154743	426.71615346769	325.124482813259	461.439961789268	434.536864223999	382.743029118645	458.247891374256	738.775681370622	582.834038708515	423.29955975995	415.073684400332	408.753131481967	556.098457041039	442.217350649319	413.750693545536	547.423076783356	324.970624192219	408.533759420409	376.095279888544	508.542168989737	486.431130920241
MTMR12	60.4330674994072	19.3585352752204	78.0795677487786	53.432979276029	54.0283718590323	41.4133748446749	60.4330674994072	49.5299343285483	51.3991241235655	33.4132177210576	99.0680070756151	122.108287308735	79.3717285726863	98.5182542295875	184.512550349966	184.145868366778	143.88269589109	185.252520449733	105.008637017639	67.3740658154057	60.7680251679333	78.0863864343524	78.2839372350651
MTMR14	28.2916512034957	53.4927864943643	55.2025388810217	37.9585323459502	37.6834947782587	36.2525003821036	41.626537158871	26.64810925588	44.1869302286226	45.4970221915708	41.0532513360522	36.7663593737382	34.374948571697	40.5605575271229	59.0723384169407	56.6133311197473	44.8348400262513	47.8135947763944	30.0904978442516	46.2779702124301	32.6358739642778	40.5605575271229	48.055416818661
MTMR3	3565.05342163753	2872.47394198474	2358.66032003136	3105.76974481509	2194.71078314908	3465.78703153431	3105.76974481509	3548.95242662841	3801.25388395073	3766.40851039789	2979.11175731136	3499.15357660195	3185.11145162772	3038.93944047408	1191.79392226377	2883.58934870448	2666.24610932337	3172.94192451799	2674.4085370458	3160.50751509243	3866.0961699549	3185.7780855689	3125.5650863922
MTMR4	720.869318717819	496.822058756497	647.835083431091	559.953222192845	390.070868778969	597.028670912386	475.212765459083	594.932865848983	635.310395616801	853.337151283076	618.624001386886	553.308564201189	727.754558052855	528.140219856388	784.487243183893	505.693067990323	602.871417615417	441.242126494484	529.667550870005	553.733899920539	842.79736245229	492.092555856689	516.289744970079
MTMR6	185.027086743136	181.885062021195	234.603879126216	218.000941426652	109.997940340953	185.027086743136	159.86784572296	207.034438918723	261.569896393437	218.000941426652	186.864220915877	254.384264311013	297.043569356285	242.282162303038	272.550756790781	244.860407982167	236.253464266275	242.196916931291	223.391229892516	185.441976240395	217.080856683286	218.000941426652	218.215937625377
MTMR9	14.6835585442773	12.190555895776	22.3323230857682	18.0880378751474	18.4831502355714	24.225325966536	19.6279449075308	17.7991745306122	19.5783086599403	21.6240808806252	19.7621312107869	40.9892773485083	18.6117985530067	38.7738686343731	15.141143074461	26.3089111748485	15.518806373261	21.5800504431152	36.984701887978	13.7722409827921	21.1417620889228	20.8137667090587	19.5783086599403
MTPN	2067.69741062507	1788.25980935916	2059.99508513114	2000.46294465827	1944.97342789633	2247.48812860144	2007.08787874582	2623.80289367538	2213.38737419471	2113.03407914809	2344.24265984432	3169.42800158678	3631.30058386323	2741.25858545297	2247.48812860144	2064.54676114138	2057.32613778882	2552.44500184828	2405.47366563567	2250.75337868297	2490.73781431447	2327.1463552833	2106.53736384138
MTREX	28.3610437725271	12.1533337331113	77.7517919290376	35.0841384273404	17.8014386209156	31.9410218112408	31.9387097440009	32.5630936286088	30.621742856656	30.4294774018772	40.6743555017736	63.7710207168995	41.6248404741517	24.3642952785154	77.8754883467711	53.5221598496681	39.4656468671784	43.663174435096	45.5513677908407	39.4656468671784	39.4656468671784	68.1710892614764	67.7042366792138
MTRF1	21.8574923355202	43.7775393313654	53.2679158024363	52.7109420488242	20.7230321151335	21.426335723153	27.1822850175746	22.4546166310434	22.6669623162032	26.8616445229991	27.1799719854587	16.9455160210062	57.3742264754935	24.5462011921643	15.0884583481032	18.1980129458538	26.5960565459696	25.0607665000494	19.2762279541203	21.7468204603105	29.0732700641597	33.6097860548749	39.9250041365879
MTRF1L	124.035529067793	134.173204599284	127.220278267253	142.109629773668	115.90709980018	132.761850367753	104.972482138818	237.873862598842	110.213266268638	52.5647474422006	123.440324212631	143.611868763621	233.673626700228	94.0461766790799	272.509948691909	148.472793065261	127.115660288466	136.892755828082	76.0604490844822	97.9266278898327	86.357992297716	81.7375243021208	85.3964609522679
MTX1	263.991437748131	193.954246655416	230.28876731883	216.043770648835	207.893804433278	257.45807450337	219.520366340216	186.961618724602	144.064387967889	200.633418332975	245.739273467698	204.929458830783	195.866273093078	192.165816330374	267.181722803129	193.025841870199	201.904458399986	174.981248534565	182.010483573448	176.599315392603	130.96751628533	130.511074096407	150.900784822876
MUL1	24.8889611283442	26.6094301541838	27.7010118838975	27.3479829901549	25.9245301122273	25.8973797516033	24.869402028037	25.8973797516033	34.6236446128602	25.8973797516033	25.0998990385393	26.3296901570245	29.5905767240412	27.9952018879598	25.1571120469015	30.6844982341882	25.8973797516033	25.8973797516033	22.1001333713191	23.8973793665128	25.153042985107	22.4210422690587	25.8973797516033
MUS81	195.473683195442	120.256103297197	432.168741350731	323.93264480019	104.838849098411	201.578318560425	176.315529797489	182.669570571828	153.47211140489	157.148613470246	183.229093049863	169.29111884573	264.41884491847	196.584443113178	191.852513381722	140.451054211141	152.150714970219	109.614882254774	104.20624871375	102.494838131707	106.880232200438	146.120054126754	137.167060408276
MVP	88.944111891826	147.21094895679	157.558556237957	139.010510775525	135.028561879212	129.850539870887	127.737848751294	113.567589133115	140.060209662254	141.235876704929	151.307257572519	152.862092059914	75.28907404591	91.0201416886204	112.657947465855	137.088580958343	137.439060644334	131.690053657686	138.071030429402	226.379664554911	234.795105767957	145.653302412623	160.584008019194
MX1	28.7432475799135	87.0855905081062	23.735388815397	46.5517249184545	265.341969237777	49.3306911052404	49.4798013457079	24.4448359110661	27.1932175198411	32.435507996601	84.096309719955	69.9359823972448	677.966343150965	1236.4236159402	70.2038428267189	118.243381593549	162.432749938789	307.887091954093	807.556032583373	754.434717443099	952.322886392576	268.362252891242	274.568710701667
MX2	683.281204547897	1161.81672646343	364.853660028848	526.44338119051	1011.01252784304	794.16552439122	456.671482765634	350.469110509406	976.281029184262	457.064250803039	844.334552409341	817.57439552558	927.59461342409	1066.25250824837	868.325621175577	1103.41376663272	1036.62960078407	935.130840403671	1442.78891633606	1434.08991891206	1176.5439758109	927.636880621677	824.571231139102
MXD1	13976.8384435263	13351.9665031989	7919.77248176895	9569.04125787157	13050.4416453	13792.6942650967	11456.6502242088	13647.1314858883	12793.1723830572	13073.8446580601	13723.8577797911	16313.5522460189	20607.3376710092	13738.8234396143	11421.1576546265	14479.985928749	15521.1503890035	13693.8980843571	15616.8255006507	15051.5268170473	13837.3315127343	13789.1749693916	14949.6452529418
MXD4	10.6877388674049	10.1848908985687	10.2409101506324	10.2070886825439	13.6377319221657	9.13266201833429	10.2070886825439	8.9613018280923	12.1423199105411	10.1848908985687	10.1848908985687	10.1848908985687	6.88673620999217	10.2070886825439	9.5999700305777	11.5141914692525	11.1446493815052	11.1766179895926	10.2070886825439	12.6922187827753	10.1848908985687	10.1848908985687	10.2070886825439
MXI1	69.9793794858129	55.4325122808683	109.074281263984	134.720981501803	188.079077410009	186.334493791661	178.470778125105	40.5859682260498	454.747588139429	273.89725249553	182.330503738563	301.812866901751	155.34589439016	163.859955736901	190.206006705427	282.572070279739	223.160308859333	284.080028306445	203.128436734658	186.362187546806	59.8163550323307	251.72587847627	235.02153049965
MYADM	6219.32528470325	5300.46733350652	3801.16785777651	3649.83613981017	4197.14418554164	4377.78928504669	4741.49980075031	3896.88769629647	4531.91962687395	4519.63198695675	5067.97604530204	4744.8991216754	5291.57489389307	5162.06069764939	4520.71602409027	4991.31437962987	5297.80097140381	6214.15357087277	4225.50173069493	5295.46228778467	4239.953037549	4292.22047975055	4109.30255451979
MYB	60.9249812990431	12.4204993561393	17.2720204798544	14.3534948292337	64.1668531649417	22.4756596240328	158.522993734605	21.1135623151139	9.90349769517822	7.20198168156978	77.5325241513616	21.6646993836401	17.182457835656	36.0345888409253	52.6842242792405	11.0207856245085	14.0260417271332	6.63601334246345	11.4722241467733	11.1034402102173	11.0207856245085	25.7690007414555	26.6769122376035
MYCBP	493.443604240903	393.210839431824	335.519592704529	347.86541495009	413.762085006182	286.172886912365	370.238081347622	415.2999022594	338.027648421068	341.957323778411	531.233490497681	578.387339977148	508.667709561963	449.318772633593	901.323088281363	584.303530018707	808.066789282569	774.751616104371	681.899909414504	708.668261721668	479.091721730045	831.610788962211	679.7466363369
MYCBP2	94.6379699441512	82.8738065336859	90.4139746529087	79.1349166228093	170.877144680802	114.261727754288	57.9108498248582	68.3921508988344	78.3774690852175	73.5663684797414	122.065537025594	58.40626316766	78.1843600241668	73.2916421928087	134.967137507163	171.632853635933	177.275658383276	114.261727754288	118.936729566958	190.281014359666	220.269479943936	140.19955519937	145.618202935051
MYD88	1722.54188701105	1711.04652110052	1275.82194160811	1411.96063307521	1060.88875679063	1560.27980989604	1180.16215087111	1630.22925960478	1436.00630678683	994.003687773788	1522.00310846857	2171.39435858277	1925.14444366824	1990.36969609925	2254.39685689138	999.236916064369	1231.3773742517	1323.01673021341	1389.15204693212	1162.3482640252	1138.7491091017	987.028035306013	918.285605049961
MYH10	78.1822422882934	75.8621813217518	29.3469809170495	30.8858861997118	160.26825622689	50.4422840523558	32.9392103337444	67.0293141025392	67.0293141025392	67.0293141025392	62.7075130930613	53.72205145046	66.2312699358881	67.2685236774805	67.0293141025392	87.0620947940524	101.833092065534	155.211678475404	67.2754118619772	146.680861262527	92.2940820959071	96.6123251493527	94.2983054731257
MYH11	114.911324721205	117.842672757117	49.1845713459944	56.2304468669031	154.82718027584	93.8146067564528	92.5441565634737	94.8626653381053	103.88577273836	142.368465235593	66.5515687705154	71.2619375740477	72.8788801054608	139.515746561295	66.7762106968582	92.5441565634737	92.5441565634737	107.417652191742	94.4566810565609	248.959274669994	59.6763203313359	93.6121439359	94.970628169322
MYH9	923.177270067982	892.921632394379	771.29193487595	820.209630523711	693.133022370555	528.403272402374	472.314957841946	586.685031996299	1522.38171121144	1254.4729263994	939.585077233566	808.339774363625	531.319484891242	568.497888310073	1016.27223851947	923.23590063878	1030.93467918831	766.592278265189	884.744815237737	780.512231066858	574.390369407401	820.385016231666	780.21164491764
MYL12A	7058.83185197648	6422.0291133851	7921.42462976086	7593.17061562997	5310.45102034175	7132.9425571922	6682.36638269595	7912.27799382971	7233.782372518	6317.07707767874	6214.03783418082	7158.53666895408	8752.22177433497	6962.55527227013	7220.30342170269	4543.68580226302	4465.02123105273	5330.82482699116	4731.20949971933	4790.3033387217	5940.3709975507	5265.9813258866	5444.67511412451
MYL12B	294.892795653503	284.033790881122	359.441346692895	341.07604461904	193.334212793454	297.856211879037	260.689769014565	287.470764182153	395.413062180062	268.406600002938	297.856211879037	460.659947905125	407.330432252563	297.856211879037	391.136072651308	297.857564183274	260.669370095074	341.392866988292	327.197452378374	289.203294736381	287.404792532615	297.856211879037	270.638706543309
MYL6	17947.8404042068	19894.7181506284	25511.239754788	23455.8551679075	15981.6973651982	19048.7073639058	21297.5081243061	21340.8125903234	18977.0965509113	18259.3349586326	19001.8571887038	19145.9836235918	18275.6327949536	18477.6094630506	20173.5316650896	18902.3740350334	21021.4499228626	19901.2500135168	19228.5180847045	19384.1410855171	18692.2331908214	20216.952898355	19279.9251474987
MYLIP	1221.59766135926	1283.43129331731	177.958527498159	412.076836651435	1381.64164638975	2190.45171838311	1593.41857195384	721.26081985179	1602.18198358284	1281.11343669546	808.15484885035	1274.51010806728	1231.09054619165	1325.33178004124	1569.1504618914	556.515977299382	1070.83940621634	987.260278067982	617.454509967697	762.613189149176	1405.49572476579	1201.38432477284	1165.75065908318
MYNN	237.819507512249	162.164228943039	59.3501359311475	60.4932545515282	53.755793663785	156.965979841059	70.7705920263968	143.048496481908	110.105482819643	84.9348002629323	113.934520212911	139.715758513954	204.079537034571	142.635537860568	192.403594942298	74.2093660789992	97.01136146465	37.895646732084	38.1995160831454	60.9249812990431	65.0125971695195	92.1547417886031	97.01136146465
MYO1C	47.4529335634392	47.4529335634392	33.7504230300528	35.2928513817249	49.5656369142507	47.4529335634392	53.9094990730716	47.4529335634392	47.9925868902494	79.3822113535274	48.3394143731445	45.9811377116576	44.8855202894148	39.5428713765897	47.4529335634392	47.4529335634392	47.4529335634392	47.4529335634392	85.1529412806567	47.4529335634392	47.4529335634392	47.8031551703114	49.7804263368392
MYO1F	1929.39520397922	2101.47727472357	1933.02348481179	2046.83292464256	1896.46858729987	2317.02041445289	1939.03439612645	1226.42177337656	2379.47705912413	2243.92025397014	2313.69791856673	1897.31791242298	1768.06934000239	1736.50650528096	2613.18695932131	2243.12084444239	2515.60201331869	2390.22578689305	2208.09166662055	3385.65576501318	1710.94159827198	2228.95726307004	2346.83072524284
MYO5A	12.078671674149	15.2062657781034	12.9387048744647	12.0277187994699	33.0555176183602	25.7277907358014	16.2977212433075	14.476638379971	25.7277907358014	16.6028657223312	23.2932917513761	32.3809338335247	30.3969364265731	27.2028706811499	25.7277907358014	38.0916237617208	46.7863759676758	60.2948559136284	46.9899867557794	30.708008171407	19.2294756814057	33.8784127287758	37.4042087428314
MYO7B	91.9593338403114	97.5689992674744	27.9446018159569	58.723205132367	43.2875455977317	78.8946544579611	78.7752084115558	40.1429082248768	56.6935072206627	89.8566635301302	42.8942410971683	36.5345587997982	42.2566282523836	45.1650201400539	55.2003922647699	43.2875455977317	23.5223479181362	43.2875455977317	35.633892869381	30.6101471683533	20.647308859621	36.4320553420606	43.2875455977317
MYO9B	27.8303251482184	42.1602323281854	26.4961645778901	35.2537143617318	37.4052038457405	39.3897619223585	22.2810983163139	26.9138161081361	43.5927754644861	39.4113293089659	39.7443691078993	26.1587621853393	25.2450281502669	24.5400974684319	49.3029526484476	54.2384350628653	59.7399821721015	53.0117579412201	48.2281463823224	74.516540899948	32.1147372539283	39.4113293089659	58.8074838810254
MYSM1	102.591047859459	121.927598335653	66.9695300477983	59.5786930048325	148.441811308065	109.618020850425	100.526450446687	89.8165059972574	129.977606292495	104.026653937927	148.784230351561	147.877963757485	234.815328837581	221.41606247442	231.333629038235	170.579333188826	246.099141357267	228.707842330812	166.422194998798	147.877963757485	126.84566277079	173.248468030881	189.980237334176
MZT1	6.50304435530655	5.22618655026287	25.5505593550448	8.0394920325103	9.61289652883459	9.16089514952872	11.6682417321055	16.9292078706387	5.44435726401887	6.61962916598813	9.61289652883459	10.9064531730965	9.61289652883459	12.5159030647731	9.61917134058948	5.96136753401048	17.2775273882191	15.5729703753794	9.61289652883459	10.1963622468872	9.95532653388786	9.91314026569011	9.83700628356585
MZT2B	66.7218859393552	51.5910531849403	56.0981108656333	50.6913176800531	75.7796684136834	82.7327617340454	62.1461376410449	82.3055631135806	76.5948501613235	96.2088894971111	66.7519597063326	58.9476126982428	65.8518016119297	58.6700783287918	56.4455173476212	65.2075983525185	71.6447425450658	74.2788860279409	85.4816880030211	66.7218859393552	59.2936456514423	66.7218859393552	66.9765031665125
N4BP1	393.129250984941	494.818703120722	300.753439222271	414.911129474014	312.059852363668	382.937960530898	306.898095977227	419.653070943973	528.001350709037	312.212226418067	330.547654861509	393.009032499417	311.782210359792	340.134601503401	395.295754394621	449.315510580555	386.234483382305	360.506277718633	307.440622194654	466.25380185744	481.201971810548	388.779300129084	452.832102453748
N4BP2L2	781.920626279865	1410.31160250798	741.701705403983	835.115132438751	1355.92532345149	832.268869607647	1331.23872401555	475.697192991063	595.505497753723	719.298922129253	1079.6189502313	868.879754489033	1060.10333871322	964.659438649265	664.787549700595	1368.945958965	1236.21532534426	1540.78702068327	1364.57959202119	1364.5364901125	1765.68393235968	1315.73966744796	1390.7742155067
NAA10	156.939757731912	148.469528787906	125.325203455714	153.740577862663	89.1440299819319	76.537116072513	85.1312395041781	66.7229188521281	83.4467550358855	106.871849288217	94.0921231639483	81.4464585035285	51.7963481641447	61.4407560958707	135.748605729863	83.1845901844695	139.064171258336	82.3291760179173	53.1107164118246	105.502336967715	61.2092263797933	92.3524586049955	92.8369051445607
NAA20	28.1081299018725	38.9054087511017	91.231469740144	46.6781504341287	34.0133671155977	44.7891051347282	53.4978556078236	41.6436278025938	30.110701597379	28.0834197530203	44.7891051347282	44.7271110273327	44.7891051347282	43.880347385797	47.0742035523347	54.0889498358024	43.4312585298829	44.7891051347282	45.1448619439135	44.7891051347282	44.7891051347282	55.7264856242709	54.4738042841394
NAA38	82.51469894921	140.142531321228	201.675564236081	136.826852868588	61.2181447187107	181.666945590691	137.943778124908	54.867679554099	156.358260555372	146.103555599434	62.0941563752812	60.8877303096378	49.8439149840247	86.9137463611989	86.1716360525672	55.8231880252044	102.964049236511	90.7233936226827	77.556476169253	123.826207383431	69.9715280159992	86.3401526270183	88.4025308140674
NAA50	175.034531323246	148.29555068476	156.914641788315	151.625314442197	136.210681574987	156.758477296404	148.29555068476	191.731503871143	180.99795475807	115.985299014591	127.948940255817	209.86676050856	169.383964658436	182.320243714759	61.919002667714	187.274734181967	191.439950004924	277.965668563935	189.017592509619	199.922704107786	130.806720923096	211.068165294557	183.517667528142
NAA60	159.393182824756	109.213902339234	224.351144415941	177.789735636373	176.078055628193	124.503686735327	162.777356828453	205.809659749495	176.628183705085	204.042379057136	141.591083857407	110.925737972412	116.234825748902	67.4122508708531	146.995380786618	144.934608738701	165.216607398548	127.181345709701	190.727696443318	97.2536357497535	105.117194237682	138.839843706734	128.937627723746
NAAA	9.52392973612015	6.43422320788708	7.15065963522964	6.79206281301392	12.4514944384487	7.14651865207574	5.75757843554476	7.14651865207574	7.79556708533307	8.3395374717843	7.14651865207574	6.22937227395264	7.14651865207574	7.14651865207574	7.14651865207574	33.9628501429272	7.95321372676155	7.14651865207574	7.14651865207574	7.14651865207574	9.24943495791164	7.24032545810893	7.15145245497236
NAB1	127.299390631109	150.249450039419	78.3563459616101	73.1870464016485	180.889086263321	268.519969791908	233.134411003218	157.20106921452	209.895278792004	178.803183626645	298.092066220509	564.004134778853	347.036802651465	289.393201925835	274.922159767932	313.020555229589	344.28739764688	162.226055330243	182.830518839627	268.436266189767	353.280942524427	298.088840460369	301.944025761993
NABP1	1458.28863379409	2428.81713736297	1398.89904958119	1437.7158654208	2975.695151229	2506.66634376507	2329.45655709353	910.727004046628	1543.96565997001	1517.7513804133	1942.4470273991	2907.66821126047	3208.4090459146	2600.99647728582	2611.16460297533	1848.20475433704	2224.94281287009	1726.05353946115	2152.01058694685	1618.94364349192	3045.99287114188	1813.72180263456	1881.89994372082
NACA	5849.02516158159	5245.21396610888	10342.729857306	9379.65614718923	4612.89302267637	5060.06527320151	5677.07761332073	4914.56588412157	6297.4729730454	5883.94807608624	5471.10838093374	5483.0421924739	5274.19665664033	5016.41569682948	5776.93385179901	4658.04289575342	4347.76322685812	4432.05570836027	4369.89700011441	3835.43881103166	4816.71400389365	5111.87566135991	5082.7400408034
NACA4P	269.471534054948	268.688611485628	298.411526447182	274.556671542077	268.688611485628	262.415666725352	268.688611485628	252.925591529296	287.629542157197	273.18245234048	268.688611485628	288.181614955886	268.688611485628	277.377917548752	268.688611485628	262.415666725352	267.968815019377	259.795193077768	268.688611485628	268.331990590213	266.787291003804	282.642915737514	267.784503665208
NACC2	1032.47638565586	501.470987081455	535.625535367273	708.757459045985	514.821679675938	767.297565358868	677.425682986008	944.527744076823	747.37231470876	925.510564492385	806.796419404375	836.300225643939	650.031666510403	753.218841667673	1314.53908254147	1084.22765089305	1118.83070716368	1633.32720487779	1037.26977043287	806.796419404375	411.222754713163	939.121173109162	892.659878638541
NADK	8619.65487126877	9027.21122727308	6202.6882462626	6603.53660899063	11834.0150950351	12141.2017684157	8017.36521792523	7194.20767013531	11575.8117090901	10507.6653597864	10426.0563356075	10420.4538259095	10794.3598672949	11990.0770558005	11244.0722608891	12043.7935264389	11685.5635418403	13410.4668380534	12530.3261813274	12710.9471005555	11685.9986720259	12143.2466044328	11878.2071714982
NADSYN1	45.1254975496577	46.4981729019917	135.810026245747	90.8935188625693	86.7444164851603	42.0017539064405	128.281149019207	69.8728151993836	63.856873205616	55.0260433028781	96.2635010392799	88.385927199742	48.2750704013086	75.8788956687603	233.328134746306	115.516590480053	158.644877119443	130.623602760796	87.8837511716824	115.18163834669	48.0730493930743	100.858608701509	95.5888002301733
NAE1	37.9058112396553	20.2570027225008	50.451780379498	59.6388620429746	20.6711871748458	26.7484849385922	32.4336199868889	26.9115414780905	27.2019236189052	24.4531652753688	24.8028105347547	35.062433199324	28.6036244968483	37.6487653772049	36.3992090479954	24.4531652753688	25.9240039521994	19.3130177675903	21.9927673374241	24.1344189437077	20.101734079607	25.1660559768461	23.371178657888
NAGK	254.249551689594	396.752440182345	231.814899208052	198.876492320227	152.667439224104	288.260198624792	252.675651883293	489.290309180352	158.288036318206	211.67063127673	336.543692332274	225.114552280224	178.449790693069	315.212995988916	300.628427481929	231.814899208052	363.354999080431	272.292390674609	50.2161742472889	360.046299997199	202.105637171947	275.343519439993	234.570814993537
NAIF1	86.5136786067146	90.9522499392179	64.2367676880216	87.5339415698621	72.8560703912155	90.9052043253301	55.7089567080627	69.5242699835548	67.9667135228068	69.0472361136085	70.2283012412852	56.6781857621483	59.5311304428408	57.5412576675157	87.3168830340728	96.3075756999864	64.2794255974897	74.9232048365253	57.9150889226687	71.173534977483	60.8654356563298	51.1794337374387	59.8917584489331
