Gene	X237L.Vneut	X237L.Bldneut	X244L.Vneut	X244L.Bldneut	X253L.Vneut	X253L.Bldneut	X270L.Vneut	X270L.Bldneut	X131_V.Neut	X131_Bld.Neut	X132_V.Neut	X132_Bld.Neut	X135_V.Neut	X135_Bld.Neut	X136_V.Neut	X136.Bld.Neut	X138L_V.Neut	X138L_Bld.Neut	X139L_V.Neut	X139L_Bld.Neut	X141_V.Neut	X141_Bld.Neut	X143_V.Neut	X143_Bld.Neut	X146_V.Neut	X146_Bld.Neut	X149_V.Neut	X149_Bld.Neut	X154_V.Neut	X154_Bld.Neut	GSM1571528	GSM1571529	GSM1571530	GSM1571531	GSM1571532	GSM1571533	GSM1571534	GSM1571535	GSM1571536	GSM1571537	GSM1571538	GSM1571539	GSM1571540	GSM1571541	GSM1571542	GSM214983	GSM214985	GSM214987	GSM214989	GSM214991	GSM214993	GSM214995	GSM214997	GSM214999	GSM215001	GSM215003	GSM215005	GSM78545	GSM78554	GSM78546	GSM78563	GSM43011	GSM78529	GSM78537	GSM78557	GSM78565	GSM43004	GSM78528	GSM78552	GSM43001	GSM43012	GSM78530	GSM78549	GSM484551	GSM484555	GSM484559	GSM484563	GSM484571	GSM484579	GSM484583
DUSP6	599	1572	877	1564	312	3000	5	1245	194	590	591	1118	731	843	381	1545	628	741	0	819	2	1193	389	1790	378	1222	115	512	181	2280	474.947675587362	590.104280019224	771.24606701348	424.137242220447	866.932258853459	397.710102432787	586.331602108001	507.819664891549	173.910328579963	280.125054267902	651.860176295232	438.453224306545	519.290481102152	719.795022200493	151.529886840276	3012.27	4006.69	5242.85	5782	6396.51	6491.7	4164.08	5129.05	2871.73	1510.08	3666.1	3634.15	2265.52	3729.7	1672.18	3651.99	2021.61	2711.36	1134.42	1831.8	1360.55	1737.27	2412.77	2060.15	1788.86	1801.99	3003.2	1801.51	361.9115	640.3389	304.994	662.2269	354.1164	263.5085	409.1372
DUSP7	160	102	21	177	0	282	2	111	162	78	69	265	229	342	45	220	21	135	0	228	0	182	196	303	0	161	58	141	0	318	44.6914891817559	29.2349365893785	22.2948920168128	25.5645298861155	34.3898679235096	19.5080565842429	15.4154901616821	40.1389016329491	30.0211710743359	30.2530190746549	30.0211710743359	30.0645550718275	19.4515613649959	30.0645550718275	55.8632622071364	215.263	290.094	266.463	270.111	137.557	203.144	215.468	285.018	168.326	267.055	482.784	228.372	13.61	14.48	11.57	12.43	18.03	25.44	12.64	12.13	12.36	12.65	11.68	12.58	50.26	16.66	11.66	21.5	10	10	10	10	10	10	10
DUT	202	173	33	158	29	393	0	239	8	69	2	19	12	34	2	8	27	52	2	39	12	53	2	45	11	37	8	30	1	20	210.158099813199	119.508578296957	158.424512622139	133.179126899361	304.423638867812	76.0602578126233	606.60534253808	246.659257896751	631.845648946697	522.459897446167	816.7774794993	591.130301008671	72.8579838605763	110.870499190214	760.891435240627	1757.76	1704.97	707.711	527.115	433.236	532.295	414.192	763.39	850.153	2254.34	2126.45	1382.33	247.31	161.67	178.89	95.19	332.38	1434.31	173.95	116.26	109.57	142.42	1236.88	152.32	673.49	626.67	183.6	221.8	17.37039	10	49.96437	14.73389	10	21.58075	10
DVL2	1	21	12	31	14	34	0	11	0	2	10	7	8	5	0	1	9	6	0	5	0	8	0	2	0	5	0	2	2	6	31.2306606243977	29.8328957599805	37.6606879010463	31.5643922897045	29.8372521672507	28.9192028053769	37.6272192684503	40.5293377554604	27.6826111528935	30.6835857918154	33.6495579186385	29.8012285989471	28.7883673743147	25.031494148089	30.6145112703803	72.1875	73.2707	73.0306	73.632	74.0587	91.6008	61.2624	72.1331	72.8695	55.1459	61.9366	76.9735	4.4	4.48	4.36	4.5	6.01	4.64	4.56	4.42	4.49	4.5	4.47	4.4	6.64	4.49	4.53	4.53	26.90946	42.0064	52.34167	34.23581	49.75738	25.33644	43.32288
DVL3	90	251	462	390	55	344	15	263	23	35	96	141	138	77	28	18	52	141	0	82	160	146	74	128	29	87	152	61	59	135	19.8415003271178	15.9210957288911	19.8415003271178	16.0409261441847	15.6277415221062	12.5704986935239	15.5920703724907	20.1972649797769	23.5966161497499	15.5920703724907	18.9310380929129	32.5114582236465	31.8896667221883	34.4643473690544	18.8027670749432	207.634	213.68	296.75	152.73	249.039	246.955	149.919	207.419	300.762	152.502	178.562	129.979	12.89	7.71	11.28	7.66	18.23	14.24	5.66	8.28	9.39	5.62	11.2	7.57	22.88	8.61	19.84	8.03	50.04514	67.77924	80.64225	67.96319	85.13049	41.69684	81.69952
DYM	0	169	279	172	21	214	1	92	32	29	32	80	42	78	31	63	32	77	30	44	14	67	154	122	0	63	27	56	18	124	13.983936619377	12.1153716723996	17.8539713269697	21.1627561467432	13.8861548154384	22.5684873311419	15.0175077159055	15.8245330263835	9.26421026626087	13.8861548154384	12.902280796252	14.9824509742503	15.8745774546056	13.9701761529414	27.0093756366487	136.464	120.623	117.129	72.6401	47.7995	81.0791	86.4595	95.7891	78.1108	124.756	146.05	115.398	7.98	8.42	7.66	8.57	8.44	7.14	8.89	8.32	8.68	9.28	8.22	7.73	6.45	8.19	7.76	8.45	62.12035	96.79932	84.07134	52.94484	119.7176	68.64657	104.1543
DYNC1H1	155	100	76	136	30	180	5	89	34	63	30	124	104	133	18	42	50	118	0	84	0	82	198	145	159	85	42	81	9	160	25.848760034868	37.7345193857433	37.3432870322708	33.1433951014994	78.5990264037509	25.5724543204087	29.063379546343	17.0793905196787	37.7170270613477	37.7170270613477	31.9269994854025	32.451454628212	19.4587932218315	45.0542527228027	31.910767968496	570.096	653.356	433.692	335.271	187.65	314.53	430.123	436.634	418.951	596.031	542.187	430.729	165.38	105.7	84.85	83.69	161.85	144.62	74.46	43.82	26.11	71.96	103.63	69.22	278.1	171.8	96.32	127.18	100.347	80.67283	74.65323	84.26743	97.00542	71.92135	39.50197
DYNC1I2	141	547	36	321	2	340	15	616	26	592	5	589	105	620	13	296	178	1160	0	1236	227	168	0	229	201	735	29	845	11	299	26.4493722376026	22.5256539357976	189.538200417697	85.2427479753309	28.5721629660047	35.3482248220413	74.2117981080987	39.7355765364178	13.0883202035257	6.24240767975942	35.4482533535277	35.2447477543614	37.2403469054223	37.0032703836218	33.3546767574479	416.557	421.995	183.001	132.915	51.9284	64.2227	59.2125	177.091	160.423	594.398	526.683	309.33	12.03	12.12	12.42	13.12	11.37	16.95	13.74	12.94	19.52	13.52	15.1	12.58	217.21	21.27	11.25	13.92	10	12.34441	11.14344	11.26049	19.39028	34.47236	10
DYNC1LI1	103	461	445	595	88	720	1	505	68	319	43	344	57	210	34	223	33	402	67	316	2	489	80	429	31	362	152	125	17	171	413.582101904701	290.402618570834	352.910301995916	368.129809960015	266.186653565667	405.980917739772	270.522887925592	357.220189178407	455.201635529439	357.220189178407	448.839439551224	562.831122770142	715.180942913792	635.167474071258	771.775414379812	836.033	1578.17	1725.34	1955.01	2915.95	2046.56	3038.38	3035.1	1620.8	1027.43	1246.65	1088.39	255.45	158.75	242.04	159.39	610.76	432.77	275.38	237.8	171.91	276.42	272.36	263.27	303.45	178.01	333.78	232.31	32.10511	43.47696	15.82969	17.13037	20.16797	10	28.38217
DYNC1LI2	112	153	38	129	50	167	0	121	64	110	26	216	104	165	52	110	378	219	0	149	0	288	1	315	345	145	170	98	41	181	627.712128776182	478.979858669457	422.850359512048	431.580398252543	288.494386684499	354.262831331305	384.323409563292	537.695499458425	369.630848908586	384.344531887137	595.16554008192	752.758793526517	992.31991138223	622.278783339698	509.186218168715	924.653	755.778	836.176	485.526	504.213	664.3	624.621	709.547	633.5	867.243	968.85	613.293	236.77	252.43	226.63	297.91	300.4	205.12	229.13	221.63	180.07	110.79	205.64	319.44	188.36	175.43	300.08	305.83	395.8654	446.6555	322.6441	378.9617	394.9662	411.2103	543.1588
DYNLL1	518	792	182	840	152	542	2	206	100	170	87	598	923	714	85	273	264	266	0	400	2	337	604	604	274	436	223	465	81	1109	172.315095882167	65.0637529531957	167.521352855038	238.899130876027	59.7893463692096	60.9713685220035	125.50286835738	160.332763986366	77.4170754228458	44.5701184820048	56.477902027152	107.548409267047	114.636222301897	72.9196745326631	122.303808891302	1250.38	1918.62	747.635	546.572	249.865	370.779	383.579	772.158	1039.97	1734.04	1444.78	1203.89	136.21	91.24	92.73	62.98	104.72	175.05	66.01	59.93	56.98	93.16	127.91	111.37	986.25	217.17	85.61	197.02	127.4697	155.6664	149.7903	61.10141	230.9801	193.784	182.6098
DYNLRB1	177	350	193	188	112	281	3	162	9	28	21	88	45	77	54	232	20	46	43	53	16	58	107	172	12	43	16	39	4	111	702.346441534126	449.175179081533	838.464458643704	589.656759249357	440.157539245152	712.487433685581	573.167525285753	603.197369120974	484.024199254073	625.261219629662	556.521906269741	346.143957119765	510.64456465542	520.58183590204	405.037537210087	1012.69	1233.45	841.279	859.437	627.871	635.348	730.268	1048.34	817.286	911.193	908.1	1032.8	134.57	125.8	114.93	92.76	354.5	262.29	244.55	132.25	347.67	226.62	200.48	231.81	380.33	222.58	223.07	229.84	369.6632	512.4062	430.9814	534.4061	734.7668	659.7463	571.3644
DYNLT1	340	1306	3246	1116	2584	1941	18	2162	353	564	228	1159	703	891	674	1256	408	1066	100	769	328	935	220	1556	122	886	578	416	327	1529	925.468742505928	752.560264873681	525.690881761918	665.85321588976	552.86245113642	1232.92632756736	772.253125187273	1334.05292739792	636.879999837452	655.438182867938	474.664419755635	484.772061757398	976.490981659323	722.081941252937	839.923809501588	3550.79	4272.76	4477.47	4445.85	3627.05	3347.23	3480.21	3380.46	4763.54	3438.19	4137.69	4038.97	708.96	600	387.08	350.24	1132	1422.62	992.17	795.84	717.66	1292.85	1435.59	999.29	1528.03	1778.94	1725.24	1060.14	1029.78	2335.882	1097.911	2093.523	1675.309	1344.787	1304.083
DYNLT3	62	239	691	185	17	152	4	435	55	140	143	207	69	178	243	121	123	338	35	248	0	85	1	129	279	176	117	206	103	91	47.2278088627937	53.1251773779028	78.5577234601504	62.9295102045506	130.172338905858	40.2079435849429	58.944151806777	115.328654692439	33.4015159327319	56.7947229641928	64.7770718662858	56.9413995861539	106.440801810432	75.4800150246006	30.5013085165419	409.78	307.799	289.103	230.966	154.472	107.596	201.56	251.194	189.158	436.535	349.457	329.378	104.58	64.35	193.82	153.63	71.19	98.85	58.8	36.26	27.59	37.15	63.88	41.82	527.03	199.61	350.08	249.26	80.21361	60.36151	96.14098	139.8193	127.7997	72.85046	56.79181
DYRK1A	19	509	551	519	79	843	3	406	156	249	80	468	172	305	102	192	126	360	183	232	37	420	252	523	69	266	227	157	58	274	1306.91704014872	1151.74523188722	584.256458604987	703.654188990481	968.182005172858	911.03051327363	788.462831452655	856.953969412778	1128.50494112298	1044.50960954449	1042.20581203733	1267.70334072619	1446.6132644304	968.083359582381	925.297911295056	1902.93	2349.57	2175.66	2276.52	2339.56	2043.56	2153.52	2108.27	1567.29	1880.06	2033.36	2146.29	981.99	942.58	910.6	767.59	1264.03	1303.12	595.02	778.73	569.88	1327.21	1245.83	996.44	606.3	1184.05	928.77	876.03	599.6703	540.8264	505.4276	489.6661	457.7682	570.3615	523.6445
DYSF	751	594	3932	1052	534	1349	10	1616	339	309	711	1002	587	452	286	145	990	831	169	321	241	701	241	940	460	638	1009	178	848	910	1752.66158141227	2240.93769083242	1978.36877591789	2240.50197051628	1404.66578250754	1931.49304858085	1690.76466286365	2253.12314305902	1932.37677088295	1956.78035520763	1959.82361276175	1891.58910225591	1155.62594977444	1194.5089516058	1934.89483486178	2410.18	2141.02	4347.49	3175.26	4061.07	4663.26	3458.02	2750.76	3786.34	1463.46	1630.69	2715.82	1454.28	1922.27	1205.46	1974.75	2510.05	1214.16	1785.36	1713.72	1661.21	2500.73	2535.31	2539.07	221.5	1090.08	621.89	240.24	4044.322	3399.716	3686.555	2625.743	4130.089	3592.25	1725.435
E2F3	0	283	379	298	5	301	3	271	105	286	143	649	220	350	130	317	14	597	0	319	69	502	0	791	11	286	199	124	64	383	1555.90175378747	1349.7467054227	639.523356249974	927.493150305814	426.539519712403	1076.67102585079	828.498491260503	786.99737583968	1058.77959427705	1109.43066321784	724.948201936378	968.309496334934	1445.82655700881	821.5456187028	1215.35795259725	585.348	1053.54	950.851	1007.71	1585.09	1257.32	1384.31	1093.52	1006.91	328.663	885.29	1037.63	471.61	443.57	230.02	181.62	671.51	285.55	285.34	360.99	134.89	470.59	274.43	408.45	178	917.41	1003.07	378.89	1550.227	1825.977	817.408	690.8151	1376.403	1440.674	1020.278
EAF2	0	60	39	29	8	60	1	22	0	2	0	9	8	7	0	1	0	3	37	11	2	3	0	4	0	13	3	6	0	6	19.6198653860936	25.0133557856137	62.5855250845761	46.8398854653949	26.751045523103	61.3222377850381	50.9756268805241	22.1882676294121	22.2929732825264	14.1880033410012	36.7491343600051	48.9761972404017	34.9357632401629	55.4518191483735	34.4990752318212	446.662	469.178	88.4548	52.1628	43.7113	21.3574	56.4972	67.4335	24.9908	780.128	92.7284	137.385	13.61	14.01	20.57	19.1	16.22	28.65	21.3	25.5	40.14	15.12	14.79	18.8	10.09	9.24	11.71	12.37	72.16384	75.91735	51.26859	141.2426	194.4401	126.6282	77.92778
EBAG9	3	62	18	81	6	87	6	16	12	110	1	146	31	158	2	38	0	62	0	120	0	78	0	157	0	88	11	130	1	73	42.0478976511973	34.7370042017769	49.4596754222489	55.3406361133758	79.6475279572146	35.9703482499108	70.4838813250973	68.0748389470104	37.8953567689026	33.2402433286735	57.2180691117795	67.2781395489306	87.8498462988845	45.6942873727193	80.244384283511	503.504	478.616	177.866	133.527	68.0917	108.838	161.968	172.603	137.909	681.13	436.597	279.007	20.54	19.45	25.45	21.08	30.42	44.4	21.12	19.09	24.03	21.09	21.24	20.13	140.14	52.9	20.56	21.26	105.0786	74.07834	72.37312	63.46327	140.0453	86.93652	96.76171
EBP	155	118	33	97	50	143	1	41	0	40	27	71	58	124	39	12	0	29	207	53	172	63	0	66	205	51	23	71	0	105	96.6366702931582	49.2340238713642	261.532620814666	66.4487078838497	103.109121895554	67.7261453667553	252.522144171851	58.2375347472092	38.1789461871023	30.7186459997928	62.5860576751368	59.6929462013792	49.0470770570295	77.4091629667759	104.170815897401	197.236	264.144	186.897	157.734	172.436	171.743	122.289	163.954	237.495	281.868	266.511	235.594	53.48	56.02	67.04	56.96	53.4	51.2	62.3	45.01	63.66	57.32	46.94	54.42	44.48	57.85	58.97	64.89	14.99338	10	19.59199	27.02038	17.2481	45.53496	12.17725
ECD	104	178	426	259	148	305	8	116	168	106	148	224	81	202	228	73	149	188	0	155	0	188	0	224	142	107	86	122	75	198	33.2339800456608	37.2182278284008	91.3127707803009	49.5872460899887	55.6824664291389	56.0616241542704	71.0466561147094	41.02668589505	38.5817928191452	51.5757642134736	57.9226856891106	45.5472374301663	43.4222804727478	50.3675113732967	62.4742028929122	82.2168	130.438	108.923	72.581	81.1788	59.6921	84.6557	116.633	61.2995	90.6559	105.701	62.4573	53.56	33.23	36.25	35.56	32.27	31.8	33.5	29.23	31.34	31.34	32.34	38.62	110.93	32.59	30.97	33.3	43.19189	30.77319	31.31831	44.8378	33.26592	39.60108	21.21807
ECE1	1474	1775	4236	2897	1730	4532	11	2994	1277	513	895	1146	785	654	731	706	872	974	855	510	307	1091	312	1842	632	908	1350	337	719	1564	92.3835819390869	94.5746975218863	47.0996320108004	101.886629782761	61.3147234295471	113.625265087305	88.1132562833037	52.4921701106541	101.988263107357	123.395683048309	59.8092538387542	79.6175572168014	56.0653533780806	74.8147054742415	53.0612574145577	485.561	684.028	871.504	1176.28	1200.41	1334.75	1145.72	1032.03	1026.14	257.533	463.916	937.19	586.27	562.07	627.59	516.45	661.76	262.87	393.93	347.42	286.56	596.95	415.85	474.92	267.45	801.3	618.66	233.43	64.11707	67.23575	44.5499	95.47631	64.30357	26.94205	42.11503
ECHDC1	1	0	0	0	0	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204.98007730597	264.25027119614	301.666299227094	427.218930060791	268.743546576132	180.797354050725	141.00703442559	227.960121420022	173.650606701517	139.050919733299	185.503917886227	159.546374361764	196.715917297968	285.071232070975	237.489526585143	964.144	870.534	654.166	302.363	329.438	437.512	748.361	541.653	570.583	1345.83	833.036	689.922	83.7	52.24	82.32	53.82	59.32	94.36	74.07	51.42	71.98	90.8	81.32	70.45	314.58	42.6	125.7	72.99	46.6684	31.17018	74.41183	80.94837	71.04897	106.1281	80.06055
ECHDC3	88	0	469	16	111	13	0	25	11	3	69	98	68	19	156	5	58	68	0	40	177	29	1	0	0	13	167	12	98	32	438.992722459218	186.831760903632	1365.1233964312	1888.71072488791	164.523015414012	1213.12727237963	699.510840909552	321.315777796258	1998.88184393122	2732.75045730055	293.711650668857	357.590882661563	1049.21559426348	385.066490700043	318.677251935538	39.9425	59.8867	57.2688	64.0494	82.6766	79.6478	103.937	220.574	66.2027	31.781	152.777	91.2477	6.73	5.75	5.59	5.78	5.64	5.58	5.79	5.72	5.83	10.17	8.3	14.23	6.67	5.61	5.28	5.72	136.2202	47.79138	110.2705	77.39627	82.15572	15.56366	34.43433
ECHS1	658	29	7	81	0	192	0	19	0	45	3	83	45	84	28	15	71	21	216	63	0	44	133	64	64	36	21	43	6	146	31.1877088403435	11.1152379334546	16.6226141407401	13.5771271411486	12.5094879598507	16.5500397385404	27.3209986396366	16.6226141407401	15.2078837291401	12.7263048254363	16.6226141407401	12.7402362013689	13.0515840327045	10.8472052923327	24.3027273692833	418.265	362.519	163.117	115.992	65.3392	116.66	116.26	201.331	201.955	465.63	472.737	311.333	10.32	6.28	6.63	6.46	10.05	26.47	6.55	6.37	6.58	6.5	9.5	5.74	168.74	63.12	5.58	8.96	10	29.52255	12.27658	28.57008	46.00804	14.89715	30.30536
EDC4	77	75	34	166	0	80	2	92	65	70	48	55	109	82	89	94	163	134	0	86	62	69	212	116	77	31	73	45	16	125	24.8383347965048	24.8383347965048	24.8383347965048	26.5357375810056	29.2465588079151	24.8383347965048	24.8383347965048	29.637027232054	24.8383347965048	25.4646753275377	31.4178914689931	24.8383347965048	24.8383347965048	19.1174871997209	24.8383347965048	107.62	115.77	79.0486	84.2548	88.1317	86.4781	87.9278	119.504	78.1313	106.107	119.75	97.4453	10.01	10.12	9.12	9.85	17.14	20.78	10.18	10.11	10.31	10.14	14.5	10.01	13.54	41.06	17.73	10.45	180.4539	277.544	184.6314	281.7412	267.5191	195.048	309.656
EDEM1	196	730	554	750	212	1118	0	693	84	166	44	390	110	257	22	38	187	396	337	213	61	279	24	222	110	222	174	97	19	249	40.527536794404	33.4078178986492	51.7624253184783	32.4539327565415	102.886862587836	72.6863906991241	65.5742327385516	19.5235961152591	58.5199563395021	52.0063559607296	56.773443285414	53.9621893021732	85.4121564083974	63.5728444280155	58.9761366600988	757.684	680.245	385.471	401.27	481.001	497.984	607.888	572.541	509.799	690.747	543.241	565.581	41.68	33.08	41.61	38.05	48.3	84.66	22.55	35.57	22.08	35.56	42	35.62	94.72	92.35	53.79	42.57	68.85411	107.2444	90.38193	246.9519	108.294	54.18207	94.65284
EDEM2	64	472	293	321	30	599	0	489	32	196	70	525	341	522	443	679	138	498	0	351	1	583	2	1042	33	326	225	211	177	740	69.1647616179695	163.39273788494	225.92184635101	173.299215689813	86.0689750784244	104.196302719444	127.705947913224	128.285743035302	128.519587928448	159.538911429579	108.6609676897	120.711382043816	78.0081966567414	150.317958580043	190.173666148742	292.834	354.299	294.735	356.421	442.544	379.27	354.793	397.16	240.851	206.103	214.814	236.448	108.24	97.34	85.37	77.19	167.43	150.74	121.61	109.39	59.88	118.8	149.95	121.28	258.08	152.05	134.31	89.31	219.1055	350.2786	301.8688	309.6174	386.729	327.3636	425.1068
EDEM3	17	701	989	731	8	1100	0	440	355	361	387	941	410	698	284	896	425	718	787	545	86	771	624	1426	131	639	221	348	111	889	736.757711698109	534.577395659528	329.379153009087	426.173114175056	460.359398485953	504.793038390435	436.54099088001	714.63160394026	530.188829760882	480.528933627172	635.078939080061	720.292263760187	1225.83688890376	830.914039818491	305.068206457952	338.93	403.02	460.973	440.322	536.292	477.915	568.738	451.935	337.197	393.362	532.686	407.015	135.97	83.62	93.79	38.38	19.06	75.9	35.08	50.7	67.45	14.33	84.86	104.39	44.38	26.63	70.64	47.44	138.396	154.9577	115.543	69.7339	107.4745	114.372	171.1199
EDF1	260	462	224	313	40	613	0	253	522	460	279	909	1063	1020	331	1002	496	898	0	656	1	585	336	1450	435	829	373	574	249	1945	542.882222431186	288.959914333978	525.367381362512	538.751331299235	456.030989005072	280.957083925683	546.004546848008	430.095521906624	403.418216883363	379.246740285824	370.635702914091	326.302789142511	298.653284298676	345.515633429088	542.702897481583	1064.27	1085.34	707.425	666.603	375.222	471.182	602.328	859.537	695.827	1234.46	930.34	965.144	167.64	116.49	80.25	81.88	241.03	150.57	75.91	79.57	75.51	133.49	79.52	102.17	425.85	612.18	247.03	335.16	859.3821	841.346	623.4392	712.3809	1143.971	802.9237	893.1452
EEA1	37	23	12	18	0	21	0	1	6	11	1	30	4	17	0	1	15	9	0	11	0	15	0	5	2	3	12	12	1	5	13.7385717831968	17.4759107025867	17.605194843003	15.4725682755085	17.5478022207528	25.3364690149478	20.0638100947022	23.7495592384798	17.4298115365967	17.4759107025867	20.6804492909251	21.5519528116575	30.7462419827445	18.4665237866624	19.2271425932317	108.354	155.341	75.0782	18.649	33.3363	69.0884	80.9165	83.9613	39.0579	184.187	172.452	129.998	16.24	18.55	17.61	26.04	17.65	12.09	27.4	19.72	29.21	27.79	14.5	14.45	9.55	16.15	15.12	19.99	13.22697	10	17.67883	10	10	11.25404	10
EED	215	171	39	134	2	236	0	49	10	156	43	218	45	283	34	167	69	151	34	114	382	207	0	330	0	141	8	182	15	249	60.4058614767604	51.4520457083091	104.333416267228	98.7289485058748	33.6257550281639	24.4070958515068	46.2185205527258	140.292553610449	29.2102329395956	34.6116223404915	36.7842516266183	98.250831712099	59.4610883978271	40.9600904768043	70.2001259091287	446.983	511.911	225.691	246.97	141.217	175.839	181.841	241.984	231.743	274.873	428.925	306.141	28.8	26.72	27.68	22.24	31.14	45.96	17.12	20.33	20.32	25.31	31.54	23.27	119.66	102.14	39.78	62.32	17.67726	25.55536	10	12.80751	12.04733	10.01223	10
EEF1A1	26721	10920	4334	21396	3278	20956	103	7010	6919	1742	1850	3272	13488	3526	2384	1884	4794	2168	7028	1959	3229	1871	4471	4050	6334	2649	4549	1911	1802	9454	8986.58808496433	7476.9189036839	13638.1429366026	9818.02272049542	8470.66911458107	7207.38016842913	13908.0457748027	8798.11680833206	6212.18634023854	6304.57585454035	9016.74977241275	7632.10423679892	7691.19811677444	8757.15280338432	8411.86942283971	31734.6	25980.1	22921.2	24221.8	11836.5	17687.3	15032.9	23517.1	25020.6	35829.9	30914.2	29476	14835.2	6808.82	12571.2	9468.41	12328.8	19029.9	6147.93	6897.17	6519.68	9060.1	15658.2	7162.75	27252.5	23495.2	16148	24251	4624.507	7723.617	4528.347	6257.114	8695.406	7190.737	4331.571
EEF1D	1506	1453	1461	1591	1429	2390	7	1822	731	686	840	1427	1708	1445	1423	1416	776	1047	617	680	627	1423	2846	2556	506	1131	1025	524	521	2709	23799.8565914914	24815.2861451176	23474.0893363719	22085.1985181621	24634.0434184515	22590.5867157873	23503.0995641948	22584.7562051341	24046.4146170888	25823.0322944995	25787.2850478187	26051.2792962327	23511.8120336464	23386.5551943042	23315.427467623	9598.59	9869.42	7627.85	8167.29	5748.39	6145.02	6116.92	8163.28	6906.59	8265.94	9012.59	8846.23	2181.88	1963.18	1818.31	1882.3	3679	2348.99	1793.85	1268.47	1783.26	2917.65	2143.29	2009.87	2641.14	5130.29	2093.27	3484.75	685.8599	1268.559	1589.597	1309.869	1022.079	1363.484	1211.958
