Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells gamma delta,T cells regulatory (Tregs),NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Blood neutrophil,V neutrophil,P-value,Pearson Correlation,RMSE
GSM2785637,0,0.0709058379440257,0,0.0777471950375263,0,0.09004275241717039,0,0,0.05006008681816588,0,0.21648951394970203,0,0.17387001937220137,0,0.001099435669525097,0,0,0,0,0.008607749795533323,0,0.31117740899614993,0,0,0.4805038476757476,0.8863365148989468
GSM2785638,0,0.06071771654583162,0,0.18488914587059443,0,0.14271239227118815,0,0,0,0.018474676059597434,0.16611599406432984,0.14507551081084974,0.1866124179345209,0,0,0.0019540097098219465,0,0,0,0.0035754953057863517,0,0.08987264142747957,0,0,0.5681620318536325,0.8228137548209565
GSM2785639,0,0.08385720770224864,0,0.050571381051704396,0,0.11463820675996311,0.01012302422184501,0,0.059214445878012834,0,0.12148453298257537,0,0.22470630555159601,0,0.005731584889946997,0,0,0,0,0.030406785187344153,0,0.2992665257747634,0,0,0.42663893930924746,0.9205817374934199
GSM2785640,0.007007227974098516,0.031977023439586645,0,0.09938426510841727,0,0.097616516642433,0,0,0.11338844270743523,0,0.10519819226826109,0.0024380194890730243,0.20247019368140906,0.0029567058628004734,0.006175316676359102,0.0005,0,0,0,0.024976608698257515,0,0.30591971401674417,0,0,0.49257759863247363,0.877514672331668
GSM2785641,0,0.07453327190588041,0,0.08961926819440451,0,0.06569952162093458,0,0,0.08559456386658985,0,0.14545185441970626,0.016364302851943284,0.1787052204748225,0,0.0006,0,0,0,0,0.00966030362973187,0,0.33377899593831395,0,0,0.5472965511781154,0.8391434808741919
GSM2785642,0.017019156637156852,0.04396094551247634,0,0.1588044280589946,0,0.12874173766614108,0,0,0.024336215817265715,0.040612691400635406,0.18869934186066406,0.09642985807592931,0.20540659025262947,0.0021468053338637287,0.004073596853784385,0.004120971986750835,0,0,0,0.008721678920930325,0,0.07692598162277783,0,0,0.5646614754192589,0.8251589729862502
GSM2785643,0,0.06853354819788585,0,0.1195897031642618,0,0.05957370649628569,0.003258940787298875,0,0.07827754601562992,0,0.13499404690845002,0,0.20764149624220976,0.002733458516137793,0.006494180298160428,0,0,0,0,0.028425304643799106,0,0.29047806872988075,0,0,0.4574270578622193,0.9004718951304203
GSM2785644,0.013041722841452552,0.046420493161411384,0,0.1929428126274629,0,0.13957883391125103,0,0,0,0.04097687721297514,0.17701037342234918,0.0804521075554377,0.2153906515061839,0.0014867788839652153,0.005028799222010352,0.006560157813698922,0,0,0.0030005140485151417,0,0,0.07810987779328656,0,0,0.5795491128494284,0.8149965489454982
GSM2785645,0.0039755956555056786,0.08774879973943371,0,0.08883579043667177,0,0.09160513085971904,0,0,0.1301194952311683,0.001202189872241312,0.05808941993981255,0.01844081262589218,0.1809107393924641,0,0,0.0011817650468890558,0,0.0009,0,0.002122102441911782,0,0.3349113371119274,0,0,0.6592015855718254,0.7545474470054047
GSM2785646,0.0188635913219178,0.0709562974828575,0,0.16858549956487093,0,0.1470172730268513,0,0,0.12710906610281855,0.02321322750943536,0.0960177817097246,0.08090043151698076,0.18961046127714326,0.0054340885954989055,0.005448914926607558,0.0008,0,0,0,0,0,0.06607982937959735,0,0,0.5978949625746686,0.8029134264964286
GSM2785647,0,0.06980441800271718,0,0.11392827649124933,0,0.01929606947805181,0,0,0.07547433144730568,0.02474634767893319,0.06076987032701009,0.018928038917437242,0.21507899147479878,0,0.0024206892762380335,0,0,0,0,0.009757807467029443,0,0.38979515943922916,0,0,0.6515857026736294,0.7583397475938516
GSM2785648,0.017410495319657996,0.0970484194885195,0,0.09324180508820568,0,0.0610343438303683,0,0,0.13514940541418013,0,0.06995578121561431,0.008922515972146125,0.21350275930044163,0.0001,0.0003,0,0,0,0,0.0025555911170704417,0,0.3007697112457096,0,0,0.6604664177462207,0.7530168444785055
GSM2785649,0.022169781412597192,0.0743983523274251,0,0.07011833238647538,0,0.0918217136286147,0,0,0.14278704075373597,0,0.0788109013252394,0.001849006735766161,0.1962406760997492,0.0019626612331245354,0.0007,0,0,0,0,0.0013897849897972032,0,0.31777707205662725,0,0,0.63106107570717,0.7760085203738086
GSM2785650,0,0.08593408135080122,0,0.1983033396428255,0,0.11605410129681662,0,0,0.1488687470601545,0.009016648430745048,0.07543149591426565,0.079229504443681,0.22231195777781868,0,0,0,0,0,0.003949017532103966,0,0,0.060901106550787794,0,0,0.585947226235592,0.8104209960957016
GSM2785651,0.009548037345195177,0.061311406836984224,0,0.1674628669037353,0,0,0,0,0.12483659454454606,0.011701384696395183,0.04989336554401912,0.017004801468754206,0.1769498512446648,0,0.002851591643546968,0,0,0,0,0.0066632826820991545,0,0.3717768170900598,0,0,0.6324172463466099,0.774478948079357
GSM2785652,0.005795493253654139,0.09711673337330474,0,0.24843509925954937,0,0.09906551979835478,0,0,0.12817745268417205,0.007100954896457843,0.07784143149339273,0.049261331908268646,0.217371139926583,0,0,0,0,0,0.004748159554159885,0,0,0.06508668385210273,0,0,0.5873327157782493,0.810034611430794
