"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","enriched.in"
"411","UQCR11",314.098513399916,-1.90827526485495,0.58054024072927,-3.28706802901,0.00101236374288337,0.0303610595980059,"Lean"
"412","ADAM9",28.0172322131129,-3.18583152756161,0.97074789204117,-3.28183203247841,0.00103135020661862,0.0304520181593522,"Lean"
"413","APOC1",16.2521687617009,-7.32776141785234,2.23311873767055,-3.28140250414817,0.00103292227229945,0.0304520181593522,"Lean"
"414","CHCHD10",23.9159304285926,-4.14836342637505,1.26352527727499,-3.28316615503071,0.00102648145135097,0.0304520181593522,"Lean"
"415","FAM100B",4373.98236593247,1.56214234829224,0.476450999352006,3.27870515628433,0.00104284531241681,0.0304520181593522,"Obese"
"416","GBP5",1225.1448055662,2.34900143013739,0.716349900085325,3.27912578735279,0.00104129210590539,0.0304520181593522,"Obese"
"417","GNAQ",662.361839224512,1.76311724529964,0.53784551512262,3.27811089936797,0.00104504329720964,0.0304520181593522,"Obese"
"418","LOC90834",44.7912967552006,-4.21937359164169,1.28681797455013,-3.27892030970174,0.00104205057734259,0.0304520181593522,"Lean"
"419","PTP4A1",123.26888945977,-2.06159733712252,0.628844156671837,-3.27839149851298,0.00104400490835018,0.0304520181593522,"Lean"
"420","SETBP1",38.0858770915651,6.43777515407218,1.96125258707691,3.28248140830609,0.00102897770700917,0.0304520181593522,"Obese"
"421","ZFP90",16.8316405641537,-6.85040241419892,2.08656494046808,-3.28310050712448,0.00102672052876332,0.0304520181593522,"Lean"
"422","ZNF16",13.6595690936289,-6.98340119840594,2.12898663530384,-3.28015267104263,0.00103750926121451,0.0304520181593522,"Lean"
"423","ZNHIT1",42.5049391150333,-3.24941670119455,0.990288324159591,-3.28128346252307,0.00103335835472186,0.0304520181593522,"Lean"
"424","DUOX2",37.6647596978226,-9.2709343296926,2.83031286539277,-3.27558640002367,0.00105442856064262,0.030653034053021,"Lean"
"425","RTKN",10.6376730452095,-6.97337940009,2.13011493220628,-3.27371039686919,0.00106145336817649,0.0307846452144551,"Lean"
"426","COQ5",33.0275580309094,-5.99180060065276,1.83154590451935,-3.27144440435151,0.00106999624181493,0.0308942530148064,"Lean"
"427","DDX11L9",24.0209234037666,-5.52062439647267,1.68755291645821,-3.27137854027073,0.00107024550035067,0.0308942530148064,"Lean"
"428","C1orf106",19.0405897520998,-7.55322251811438,2.31025129010696,-3.2694376367017,0.00107761488742236,0.0309775742831851,"Lean"
"429","REG4",18.9946548516968,-8.22113524695286,2.51465078838016,-3.26929499910745,0.00107815831311751,0.0309775742831851,"Lean"
"430","GABRR3",51.9933540025469,-6.53978431090474,2.00107119580921,-3.26814174558148,0.00108256133750257,0.0310317466187363,"Lean"
"431","ANXA3",327.534243404744,-3.22659709678705,0.988562280607789,-3.26392900081447,0.00109878696512338,0.0313510373428489,"Lean"
"432","CELF4",35.0995427688707,-9.16576009475851,2.80792090448696,-3.26425152507393,0.00109753683902689,0.0313510373428489,"Lean"
"433","CECR2",24.0640733457922,-6.73599522355522,2.06568352013144,-3.26090379184832,0.00111057715006703,0.0315414146353138,"Lean"
"434","PARP10",295.248364436205,2.01081453715268,0.616637682796962,3.26093359723326,0.00111046042075988,0.0315414146353138,"Obese"
"435","ABCG5",37.6896840593029,-8.61909388456485,2.645783006454,-3.25767225185884,0.00112330061230383,0.0317564296955437,"Lean"
"436","H2BFM",19.0219872273592,-8.22443633067455,2.52450931642165,-3.25783560281419,0.00112265423422239,0.0317564296955437,"Lean"
"437","FITM2",17.4684690174532,-8.83134115367445,2.71218636266032,-3.25617047385047,0.00112925927569282,0.0318518302796102,"Lean"
"438","ARHGEF28",12.2568788768447,-6.69074087101378,2.05682182700279,-3.25295112254014,0.00114213141145729,0.0320681361677052,"Lean"
"439","FAM84A",28.158428095911,-8.83612374911775,2.71600741831863,-3.25335037361122,0.00114052772616887,0.0320681361677052,"Lean"
"440","CCDC58",18.7438663696834,-5.35061051832917,1.64600713220816,-3.25066059170181,0.00115137221597566,0.0322338758886803,"Lean"
"441","GORAB",5.75312250070517,4.93314298168364,1.51819121464528,3.24935550548305,0.00115666824634825,0.0322338758886803,"Obese"
"442","HTR4",35.0621705221687,-9.16450919932203,2.82079792580491,-3.24890667122387,0.00115849480923944,0.0322338758886803,"Lean"
"443","NUDT6",19.648049755204,-6.32119357698387,1.94504307137651,-3.24989902280691,0.00115445992718228,0.0322338758886803,"Lean"
"444","C6orf136",30.1333390618282,-4.41572291753057,1.36019436927878,-3.24639111678718,0.00116878147021977,0.0324468477520921,"Lean"
"445","MZT2B",37.8617021867831,-3.77621295199222,1.16493702344868,-3.24155973754968,0.00118877516346246,0.0328539073202651,"Lean"
"446","OR6Y1",25.3696602866312,-6.58465927070152,2.03101709603594,-3.24205014500036,0.00118673139440253,0.0328539073202651,"Lean"
"447","C21orf59",15.3923423852217,-5.60754211309446,1.7309286377702,-3.23961484646654,0.00119691254461395,0.0330047964763122,"Lean"
"448","MAL2",10.3410880077455,-7.35428361443804,2.27184144317303,-3.23714651677736,0.00120731407864105,0.0332173065476106,"Lean"
"449","ALKBH3",24.340702795407,-8.28186420094633,2.560217437147,-3.23482844885836,0.00121715837854448,0.033413572770466,"Lean"
"450","TCIRG1",1377.56291095467,1.71235082541114,0.529752479796364,3.23236018842115,0.00122772197553157,0.0336286690453382,"Obese"
"451","MYO7B",24.3845136219776,-8.28506530032686,2.56431123167693,-3.23091253432168,0.00123395693668511,0.0337245082074958,"Lean"
"452","ZNF789",39.3467793956696,-3.43381603161886,1.06312406265363,-3.22992974408634,0.00123820640708691,0.0337657791454718,"Lean"
"453","C11orf65",13.2608944956108,-7.67756634262125,2.37780392612895,-3.22884753374947,0.00124290138990848,0.0338189901368916,"Lean"
"454","SSTR5-AS1",35.0283357128975,-9.16360703267685,2.8389133455961,-3.22785725280837,0.00124721195120357,0.0338615297588882,"Lean"
"455","MCAM",38.672696806621,-5.02920544476253,1.55878781926261,-3.22635664881036,0.00125377019508459,0.033964772361786,"Lean"
"456","ARL14",95.818733069253,-5.62848579340899,1.74598795426163,-3.22366817002999,0.00126559961641689,0.0340606569256649,"Lean"
"457","LCN15",21.336040575484,-8.08666174127469,2.50829530615235,-3.22396717860122,0.00126427889155586,0.0340606569256649,"Lean"
"458","SORL1",5748.17074116529,1.25042371788224,0.387786302438972,3.22451749847205,0.00126185144688177,0.0340606569256649,"Obese"
"459","C12orf75",32.9736359749775,-5.51230045955784,1.71195474813873,-3.21988677887129,0.0012824123481495,0.0344379403121802,"Lean"
"460","TOMM34",22.1130533151179,4.19166117233638,1.30227955791525,3.2187107191075,0.00128768319960541,0.0345043111268181,"Obese"
"461","ATAD3C",18.8846125515348,-8.21483247758823,2.55369687328999,-3.21683930599205,0.00129611171880211,0.0346548222254986,"Lean"
"462","F8A1",17.3769624514427,-3.22143293598168,1.00170657515948,-3.21594468466855,0.001300158900459,0.0346877891927655,"Lean"
"463","GPR179",32.5388258723363,-9.05368302328214,2.81895230391843,-3.21171912369615,0.00131943305660925,0.0351259867295153,"Lean"
"464","CD8A",10.4996292027123,4.08858305785589,1.27380058089227,3.20975129010534,0.00132849866885483,0.035139645047864,"Obese"
"465","FCAR",887.497935725385,-2.64866541752727,0.82512151160938,-3.21003074124332,0.00132720777360564,0.035139645047864,"Lean"
"466","GGTLC1",34.9535912194934,-9.16081537132782,2.85380453712547,-3.21003602459585,0.0013271833788638,0.035139645047864,"Lean"
"467","C3orf58",11.1749446598166,-6.63159933240492,2.06780973779246,-3.20706456266361,0.00134096896987824,0.0352967973696508,"Lean"
"468","HABP2",32.3857994480973,-9.04643594057921,2.82022170681932,-3.20770381942131,0.00133799214184147,0.0352967973696508,"Lean"
"469","NOS2",37.5552178001607,-9.26824554450755,2.8906676722503,-3.20626464033912,0.00134470257613012,0.0352967973696508,"Lean"
"470","PKDCC",64.3981427334878,-5.13767013062217,1.60251233874437,-3.2060097176211,0.00134589443158656,0.0352967973696508,"Lean"
"471","MAP4K5",7.80768878593179,-4.72813058747238,1.47519801538886,-3.20508198773982,0.00135024013435441,0.0353355836434235,"Lean"
"472","C1orf105",24.337896592293,-8.28092177978906,2.58424503050385,-3.20438723187737,0.00135350300502258,0.0353459280506533,"Lean"
"473","GCGR",21.8934998307601,-8.11679457290646,2.53469963032159,-3.202270784202,0.00136348762938944,0.0355313922195649,"Lean"
"474","IFNA7",16.2464450068373,-6.39771783680674,1.99969432143696,-3.19934790443842,0.00137738842864195,0.0358179109102125,"Lean"
"475","AP1S1",5.65576480956576,-5.29433135248874,1.65604476926042,-3.1969735666344,0.00138877652496973,0.0358594649191547,"Lean"
"476","CSF3R",39302.2903468582,1.61995184792411,0.506966017386474,3.19538547430721,0.00139644192448436,0.0358594649191547,"Obese"
"477","PDE6B",32.3258706618811,-9.04385488845776,2.82888558376544,-3.19696736423669,0.00138880638706001,0.0358594649191547,"Lean"
"478","REPIN1",42.2243931541398,-6.50139251625012,2.03402666772131,-3.19631626242812,0.00139194448036185,0.0358594649191547,"Lean"
"479","SLC51B",34.9162189727914,-9.1595333862589,2.8662945359761,-3.19560089561405,0.00139539984731965,0.0358594649191547,"Lean"
"480","TSPAN1",12.2863382088093,-7.59340893193366,2.37459917659546,-3.19776449296196,0.00138497337616485,0.0358594649191547,"Lean"
"481","NME4",88.2377751096193,-4.05387657400166,1.26906838500581,-3.19437204637565,0.00140135390758105,0.0359107864133971,"Lean"
"482","IFITM4P",21.9073660131754,-5.60653202870082,1.75569887055724,-3.19333350537575,0.00140640413565943,0.0359654302409506,"Lean"
"483","C12orf52",12.5256506919109,-6.53241831241062,2.04746019860055,-3.19049831438753,0.00142027669469497,0.0360212562526959,"Lean"
"484","KRT8P41",102.579434597109,-5.12368034340443,1.605165778863,-3.19199450354201,0.00141294021388969,0.0360212562526959,"Lean"
"485","SLFN11",31.1026939941007,5.58350024604648,1.74984624609192,3.19085191542777,0.00141853966927191,0.0360212562526959,"Obese"
"486","ZNF600",14.6156655577512,-7.81679479670614,2.4498988102123,-3.19066026895566,0.00141948086781045,0.0360212562526959,"Lean"
"487","ITGA7",94.9548600803891,-4.94392027215783,1.55023044016912,-3.1891518473979,0.00142690902826327,0.0361151554052836,"Lean"
"488","RNF208",14.4992260763475,-6.71536858085538,2.10691902216664,-3.18729315659681,0.00143611135404039,0.0362735830940611,"Lean"
"489","M6PR",41.1467270691378,-2.81185602600544,0.882646914975756,-3.18570877923781,0.00144399871950716,0.0363982172119536,"Lean"
"490","KGFLP1",18.8359620350757,-8.21267716747118,2.57880561438801,-3.18468252188142,0.00144912893267488,0.0364529861717359,"Lean"
"491","CXorf48",29.8149643114521,-8.2648536609755,2.5977925103088,-3.18149106527105,0.00146519042240383,0.036558577219736,"Lean"
"492","MTNR1B",27.4515828510032,-8.79837852343956,2.76463150885515,-3.18247784388561,0.00146020687386188,0.036558577219736,"Lean"
"493","MYADM",339.009861282718,-1.94166917748352,0.610193894998866,-3.18205277600677,0.00146235168464551,0.036558577219736,"Lean"
"494","NFKBIB",461.851476891112,2.46485810621017,0.774742699242634,3.18151833972717,0.00146505246728152,0.036558577219736,"Obese"
"495","FLJ11235",48.2569765132048,-5.20664224248216,1.63772146112056,-3.17919888460134,0.00147682722209498,0.0367744895748337,"Lean"
"496","RYR1",11.9591051489878,-7.13809537408483,2.24575349664496,-3.17848569967664,0.0014804652088137,0.0367907543625761,"Lean"
"497","FRMD1",20.1267001344759,-7.99443078797024,2.51615098718905,-3.1772460510811,0.00148680836646522,0.0367999998494986,"Lean"
"498","TIMM9",29.30487402469,-6.59353492402823,2.07505151298453,-3.17752830846344,0.00148536188592771,0.0367999998494986,"Lean"
"499","ADPRHL1",34.8394304140821,-6.13057374624564,1.93272318378326,-3.17198748257636,0.00151399532575076,0.0369195037919756,"Lean"
"500","AMT",49.3195665988926,-4.0489684571701,1.27606715254455,-3.17300578507663,0.00150869518224002,0.0369195037919756,"Lean"
"501","GNG10",546.146083570946,-2.11375320644824,0.665844554688516,-3.17454455632975,0.0015007184836548,0.0369195037919756,"Lean"
"502","RHBDF1",27.298526764293,-8.78988778578481,2.7714870725007,-3.17154204794964,0.00151631914800635,0.0369195037919756,"Lean"
"503","SNORA29",28.9484565525923,-3.31014505262693,1.04384539572085,-3.17110662766398,0.0015185939009031,0.0369195037919756,"Lean"
"504","SNRNP25",33.9840456616478,-5.90355978451542,1.85897790287349,-3.17570196794167,0.00149474430448333,0.0369195037919756,"Lean"
"505","TAS2R39",75.5337104788846,-4.50220231364934,1.41840731999608,-3.17412512624498,0.00150288886897862,0.0369195037919756,"Lean"
"506","TPI1",91.9138475911988,-2.64610527311406,0.834034508365254,-3.17265682243837,0.00151050956315358,0.0369195037919756,"Lean"
"507","ZNF169",43.8087848762261,-4.74238294881399,1.49504192700658,-3.17207354733478,0.00151354670622236,0.0369195037919756,"Lean"
"508","SH3RF1",28.0110909991663,-6.0083161038413,1.89510837746665,-3.17043403706184,0.00152211387416837,0.0369322354586602,"Lean"
"509","SEC31B",25.8500786712714,-6.80295225360232,2.14641516514121,-3.1694484664875,0.00152728539071019,0.0369849110528365,"Lean"
"510","OPCML",29.6981501042688,-8.91706544747274,2.81597503512159,-3.16659960981781,0.00154232513887819,0.037217446863802,"Lean"
"511","TMSB15A",14.0774549554947,-7.75006605408897,2.44752877824779,-3.16648618106845,0.00154292676840847,0.037217446863802,"Lean"
"512","IRGM",24.4228242157201,-7.57466960587292,2.39511136731106,-3.16255423829283,0.00156391599534285,0.037503557506996,"Lean"
"513","PKN3",11.1481862487378,-6.63275063892042,2.09700261390992,-3.16296727287023,0.00156169886831802,0.037503557506996,"Lean"
"514","SPACA4",28.8213749049052,-4.83670036838023,1.52920890816113,-3.16287744765779,0.0015621807943776,0.037503557506996,"Lean"
"515","GLUD2",37.2367480534875,-5.5274813561703,1.74853120070167,-3.16121402577899,0.00157113009330121,0.0376033971456906,"Lean"
"516","GRASP",229.429926120042,4.15351939490118,1.31443933192353,3.15991715557003,0.00157814004604619,0.0376979732704754,"Obese"
"517","CA7",27.2537533427359,-8.78778184531087,2.78213506553507,-3.15864673652024,0.00158503493309504,0.0377416094164549,"Lean"
"518","DNAJB6",1439.31623006067,1.47925265235089,0.468371736312466,3.15828761145405,0.0015869890178985,0.0377416094164549,"Obese"
"519","MKRN9P",49.9262196199105,-3.57412321630378,1.13180722010228,-3.15789045415418,0.00158915262754666,0.0377416094164549,"Lean"
"520","ANKRD42",10.6888008761975,-6.40241019699289,2.02948007587432,-3.15470463253238,0.00160660666242658,0.0377787239864762,"Lean"
"521","BCCIP",13.4948251849668,-5.81129948752448,1.84284391251433,-3.15344096592298,0.00161357860863907,0.0377787239864762,"Lean"
"522","HNRNPA3",165.02988632771,-3.3817864826717,1.07151653560783,-3.15607493705485,0.00159907771480157,0.0377787239864762,"Lean"
"523","LOC441242",30.1891016649693,-6.60679328734831,2.09414792694672,-3.15488376075755,0.00160562061680994,0.0377787239864762,"Lean"
"524","LOC650623",44.0586595431159,-3.93995856003367,1.24953434458963,-3.15314146993505,0.00161523507552109,0.0377787239864762,"Lean"
"525","TINF2",32.6865013050655,-1.91013376377139,0.60551086874969,-3.15458212618973,0.0016072813429713,0.0377787239864762,"Lean"
"526","USP17L2",235.039581644625,-5.30992630989711,1.68359646298078,-3.15391866557856,0.00161093975989128,0.0377787239864762,"Lean"
"527","WDTC1",8.9226670465715,-3.03948146024118,0.962972180775024,-3.1563543796197,0.00159754634907231,0.0377787239864762,"Lean"
"528","NETO2",41.8069426217122,-4.85688720374871,1.5410891742386,-3.15159387590166,0.00162381955047594,0.0378359164067418,"Lean"
"529","POMZP3",38.9281804628264,-4.66043130840716,1.47852457828436,-3.15208240488976,0.0016211051646428,0.0378359164067418,"Lean"
"530","C9orf24",24.3720849427475,-7.57276329638129,2.40388601191928,-3.15021729767259,0.00163149066948273,0.0378714764445277,"Lean"
"531","SLC27A1",31.175802857107,-5.12286557375985,1.62597316214497,-3.15064583661504,0.0016290990259486,0.0378714764445277,"Lean"
"532","ZNF253",90.1773770002507,-5.18581653806689,1.64776953053255,-3.14717346205015,0.00164857128983417,0.0381960333054437,"Lean"
"533","CR2",13.0085032790833,-5.77680396274657,1.83707142945658,-3.14457231772168,0.00166329795473284,0.03846493544097,"Lean"
"534","IL4I1",24.8799444739134,-7.33692417693968,2.33366794749268,-3.14394521500908,0.00166686642690495,0.0384752726180345,"Lean"
"535","NRADDP",35.873887920764,-4.97374067741542,1.58251278478838,-3.14293870180679,0.00167260862862285,0.0385356522549632,"Lean"
"536","PGAP1",12.7100566041289,4.69103351717503,1.49290598508303,3.14221629764189,0.00167674118807426,0.0385587908287374,"Obese"
"537","DROSHA",40.8766686769786,-4.08165178600323,1.29950189907923,-3.14093560686237,0.00168409055667192,0.0386556800773522,"Lean"
"538","FBXO40",13.6392915258722,-7.34674449537445,2.34116828371548,-3.13806766753009,0.00170065611044935,0.0388190504025902,"Lean"
"539","MRPL11",23.1489713239745,-5.74702985538236,1.83108738980078,-3.13858851707107,0.00169763652863102,0.0388190504025902,"Lean"
"540","SLC25A18",14.9122425367134,-5.67303552615058,1.8072608492709,-3.13902419146591,0.00169511453120708,0.0388190504025902,"Lean"
"541","MAP1LC3C",27.0965235236015,-8.77951054314329,2.80132082931969,-3.13406106549939,0.00172404973402494,0.0392078173830099,"Lean"
"542","NCLN",367.775480243854,2.49880423167406,0.797207553163622,3.13444625776293,0.00172178789482039,0.0392078173830099,"Obese"
"543","BST1",68.4318267613275,-2.78960639114811,0.890608294479617,-3.13224838398578,0.00173473048467876,0.0393780625306638,"Lean"
"544","ACBD7",35.2967048004862,-7.07219707108814,2.26226618202777,-3.12615603206737,0.00177107555197535,0.0397019236481891,"Lean"
"545","COX7A1",19.5086848004346,-5.10232020953501,1.63245831948792,-3.12554394107626,0.0017747655305981,0.0397019236481891,"Lean"
"546","DNTTIP1",173.693761879761,-1.75214364093775,0.560334828621045,-3.12695829607751,0.0017662497990179,0.0397019236481891,"Lean"
"547","FOLR3",24.1066739059623,-3.0267792353233,0.967469946582867,-3.12855117206893,0.00175670419058707,0.0397019236481891,"Lean"
"548","MYO6",12.7112572713894,-5.64967936087732,1.80659019452448,-3.1272611674749,0.0017644311219919,0.0397019236481891,"Lean"
"549","OR2T29",44.9997404171483,-5.3622521309554,1.71561209295441,-3.12556209703629,0.00177465597611678,0.0397019236481891,"Lean"
"550","SMCR7L",19.3916490114313,-5.87470578568336,1.87928643892384,-3.12602999947547,0.00177183475991103,0.0397019236481891,"Lean"
"551","TMED10",45.9735630452597,-2.35593424717739,0.75288278083348,-3.1292178638609,0.00175272301358446,0.0397019236481891,"Lean"
"552","CDK11A",15.8212100898093,-3.29041818230419,1.05300854897684,-3.12477822283716,0.0017793915984696,0.0397332986281454,"Lean"
"553","ZNF782",223.588198421783,-3.91980891743092,1.25531242028665,-3.12257638344392,0.001792755789879,0.039959327063379,"Lean"
"554","TAS2R10",20.6389940332586,-5.961733017142,1.90973820117185,-3.12175407785411,0.00179777043732882,0.0399987696940705,"Lean"
"555","CAPN8",16.2218948434312,-7.97915411762296,2.55738945255466,-3.12003872138141,0.00180827267918121,0.0400044531418699,"Lean"
"556","OR9A2",78.3602319849718,-5.1929228885541,1.66461526607247,-3.11959345465237,0.00181100801988994,0.0400044531418699,"Lean"
"557","SCO1",7.82619865021658,-4.94067284681913,1.58373281971419,-3.11963784883282,0.0018107351291733,0.0400044531418699,"Lean"
"558","TCEAL7",19.3985485508614,-6.36659993586775,2.04002630751829,-3.12084207561655,0.00180334715600166,0.0400044531418699,"Lean"
"559","TMIE",21.6128750017625,-8.10013058459159,2.59722529410631,-3.11876316735887,0.00181611875886775,0.0400455810765723,"Lean"
"560","PLEKHJ1",34.1461987136257,-4.37943791851471,1.4051372518482,-3.11673319652893,0.00182866987986492,0.0402503302485983,"Lean"
"561","DNHD1",16.5979943096772,-7.76147479167583,2.49085846263551,-3.11598386985972,0.00183332300295467,0.040280818777931,"Lean"
"562","CCDC122",16.3530213965908,-7.30977496883351,2.34859737524297,-3.11240021209565,0.00185572738456599,0.0404229204921389,"Lean"
"563","CUZD1",13.9656698899163,-7.04783082136195,2.26337993299668,-3.11385230496001,0.00184661902150008,0.0404229204921389,"Lean"
"564","DPP8",11.823309941492,-3.68414402132901,1.18372654049634,-3.11232695668395,0.00185618797651717,0.0404229204921389,"Lean"
"565","FAM127A",7.74888296139405,-6.9552668229015,2.23448226061752,-3.11269726570994,0.00185386074181826,0.0404229204921389,"Lean"
"566","TRIM8",602.607866575116,1.7203485261811,0.552640081825603,3.11296372224408,0.00185218783459967,0.0404229204921389,"Obese"
"567","SP5",15.2922598176751,-7.65493593887969,2.46003012682257,-3.11172446849949,0.00185998009494589,0.0404340646389824,"Lean"
"568","CTBS",115.035919081155,-1.96195749503595,0.630646136889278,-3.11102753235514,0.00186437555545812,0.0404582624939733,"Lean"
"569","DCUN1D4",8.16858458818995,-4.33795761593755,1.39568197823788,-3.10812755597406,0.00188276787764591,0.0406830233615706,"Lean"
"570","LOC100507501",29.5301680616043,-8.91014749519196,2.86654978161243,-3.10831772479459,0.00188155669548393,0.0406830233615706,"Lean"
"571","SLAMF8",27.2432438733329,-6.8888119900527,2.21659538115853,-3.10783467682413,0.00188463462108201,0.0406830233615706,"Lean"
"572","LOC731789",35.2765327983611,-8.1435607076016,2.621237486812,-3.10676188196361,0.00189148689328056,0.0407595584730353,"Lean"
"573","LYSMD4",19.1004986266873,-7.90667612901712,2.54554633992765,-3.10608218165137,0.00189584018326612,0.0407820699806948,"Lean"
"574","RND2",8.4136626030241,-5.93378875724007,1.91088424404349,-3.10525808967056,0.00190113060278621,0.0408246268465903,"Lean"
"575","PLEKHA5",15.419102568815,-7.61586107929036,2.4533236534341,-3.10430344917185,0.00190727605291036,0.0408853645707357,"Lean"
"576","C17orf72",26.9731285137383,-8.773558860743,2.8299683702398,-3.10023212732924,0.0019336903360358,0.0413079152200645,"Lean"
"577","CHRNB2",26.9844067834954,-8.77421380150994,2.82997686534892,-3.10045425068453,0.00193224060564428,0.0413079152200645,"Lean"
"578","ELOVL6",31.7910125061209,-7.07545714722752,2.2887720244032,-3.09137697935313,0.00199230518371791,0.0424130461045026,"Lean"
"579","OR9I1",46.312278983396,-5.65968629021439,1.83071785854891,-3.09151203380976,0.0019913991038617,0.0424130461045026,"Lean"
"580","CBWD3",20.3425663645337,-2.76927909825089,0.896167284873584,-3.09013634507036,0.00200064631514212,0.0424440042692629,"Lean"
"581","TMEM95",26.9992224906833,-8.77552542083679,2.83974921890154,-3.09024661840784,0.00199990362092861,0.0424440042692629,"Lean"
"582","SLCO1C1",21.2755252755261,-8.43344684508269,2.73130427041916,-3.08769950547782,0.00201712324176793,0.0427200362165489,"Lean"
"583","ATP5J",18.9446669959387,-7.89726922324562,2.56147921090072,-3.08308932964895,0.00204863649239329,0.042871805441833,"Lean"
"584","CERS1",19.4097118559693,-6.22442833506778,2.0188240309811,-3.08319508760892,0.00204790854114618,0.042871805441833,"Lean"
"585","DANCR",34.4484600235975,-5.21750777812661,1.69184291756824,-3.08391974452684,0.00204292697668459,0.042871805441833,"Lean"
"586","IL12RB2",31.1087691028245,-6.22219370547136,2.01639024433176,-3.08580827692579,0.00202999669175926,0.042871805441833,"Lean"
"587","NCMAP",24.4575246962321,-8.62560543656703,2.79741303570126,-3.08342219274914,0.0020463461371421,0.042871805441833,"Lean"
"588","RBM26",38.3071686036696,-4.02187522774763,1.30353078760488,-3.0853703387685,0.00203298843348302,0.042871805441833,"Lean"
"589","SF1",105.297574790072,-2.96501450282977,0.961517915992787,-3.08368097308757,0.00204456715196501,0.042871805441833,"Lean"
"590","GH2",24.448900488945,-7.96408265588541,2.58421266081443,-3.08182170014425,0.0020573803119943,0.0428854567922934,"Lean"
"591","HNRNPK",299.893302626836,-1.64303186344523,0.533195280014338,-3.08148238559247,0.00205972662834964,0.0428854567922934,"Lean"
"592","LEF1-AS1",29.4927958149023,-8.90905964935556,2.89083601016661,-3.08182810025328,0.0020573360796366,0.0428854567922934,"Lean"
"593","GUCY2C",13.6193607268331,-6.72502225235905,2.18317041049859,-3.08039272611028,0.00206727809256841,0.0429701007908908,"Lean"
"594","FAM120AOS",10.958537496148,-6.60373319276237,2.14481674745185,-3.07892653328446,0.00207747905524253,0.0430858613974387,"Lean"
"595","PLEKHH3",17.3387079452675,-7.03496457218885,2.28512672908152,-3.07858837002728,0.00207983835238325,0.0430858613974387,"Lean"
"596","SNORA77",35.740740322283,-3.73260881568459,1.21273619514742,-3.07784069661651,0.00208506344620606,0.0431216309361341,"Lean"
"597","C1orf228",26.9470345367933,-8.7730829556161,2.85510504968722,-3.07277063468372,0.00212081427848197,0.0431303342952582,"Lean"
"598","CD37",213.404794138957,-1.74344279582944,0.566764409033287,-3.07613316581254,0.0020970416544631,0.0431303342952582,"Lean"
"599","COA4",19.6317717414,-5.97195685475631,1.94197440038849,-3.07519854719075,0.0021036246328136,0.0431303342952582,"Lean"
"600","CT62",24.4427089890442,-8.62491604953491,2.80298784574251,-3.07704368487912,0.00209064659578879,0.0431303342952582,"Lean"
"601","GCSH",62.0690356894608,-4.5939395787186,1.49502976837645,-3.07280809779959,0.00212054806366797,0.0431303342952582,"Lean"
"602","KSR1",40.0088564483949,4.17280192289767,1.35664357626752,3.07582772357802,0.00209919095295886,0.0431303342952582,"Obese"
"603","LIPT1",11.1153910066343,-6.05011789847837,1.96857012908245,-3.07335654904929,0.0021166542476184,0.0431303342952582,"Lean"
"604","LOC100289561",10.5506100161789,-4.51629971784552,1.46899835053252,-3.07440761673309,0.00210921034486656,0.0431303342952582,"Lean"
"605","LPAR3",26.9244779972792,-8.77177096324867,2.85509102214467,-3.07232620438824,0.00212397476206569,0.0431303342952582,"Lean"
"606","MST1P9",26.9470345367933,-8.7730829556161,2.85510504968722,-3.07277063468372,0.00212081427848197,0.0431303342952582,"Lean"
"607","NOL7",73.5877437107874,-2.34832958185115,0.764154278331546,-3.07310925089433,0.00211840916741147,0.0431303342952582,"Lean"
"608","BPIFA1",22.2035266056402,-8.47961040321465,2.76127278276515,-3.07090645159771,0.00213410002890192,0.0431404706414985,"Lean"
"609","GORASP2",8.73058549477896,-3.91776963996823,1.27564651106624,-3.07120319460097,0.0021319800921158,0.0431404706414985,"Lean"
"610","MMP11",20.3815785442817,-4.92147885433165,1.60267817563796,-3.07078422177466,0.00213497380263785,0.0431404706414985,"Lean"
"611","AFF2",198.031749967001,-2.4314701488427,0.792493344857818,-3.06812689925988,0.00215405124726448,0.0431720905264748,"Lean"
"612","CATSPER3",24.47548947678,-7.96518346421538,2.59577445186681,-3.06851909205248,0.00215122582102283,0.0431720905264748,"Lean"
"613","CCDC89",33.4787634679891,-5.22817607720317,1.7033181015412,-3.069406749375,0.00214484352449564,0.0431720905264748,"Lean"
"614","HCFC2",13.6484832268081,-6.20545656408762,2.02164612361856,-3.06950682000687,0.00214412510208719,0.0431720905264748,"Lean"
"615","SRSF8",72.3290156686251,-4.17591273212876,1.36086554496885,-3.06857113663227,0.00215085113813985,0.0431720905264748,"Lean"
"616","G0S2",82009.0106003352,1.85809501642968,0.605835515329682,3.06699585846918,0.00216221852973488,0.0432654311647923,"Obese"
"617","RAX2",37.6934285172118,-9.27732600335328,3.02673461830367,-3.06512700097663,0.00217577584238933,0.0434661475418004,"Lean"
"618","ABCF3",22.8505301332731,-3.78094655628403,1.23400533269036,-3.06396289879952,0.00218425996638382,0.0435650296855128,"Lean"
"619","ANKRD45",37.5664960699178,-9.27221970634483,3.0267497761254,-3.06342459475272,0.0021881934388104,0.0435729762952778,"Lean"
"620","DLG1",23.7702988600965,-3.96682942719726,1.29554470979053,-3.06190083384975,0.00219936302810056,0.0436543457075161,"Lean"
