"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"217392_at",5.33014863121326,0.0479287306033052,0.23843271118189,0.201015751428261,0.840686257594816,NA
"217394_at",13.2733688265904,-0.0575678579505564,0.170644548935222,-0.337355387615748,0.735849010942983,NA
"217400_at",11.7501361083035,-0.000358647909549533,0.166413601993048,-0.00215515982620528,0.998280432579758,NA
"217401_at",22.3826573703934,0.138782424194437,0.155707009294465,0.891304924699816,0.372765607411824,0.999231522296117
"217402_at",14.2560961468581,0.040701695188502,0.160381242628915,0.253780894332364,0.799664834448375,0.999231522296117
"217406_at",10.7477498342207,-0.0508431583979523,0.181254875850066,-0.280506431396691,0.779088991910759,NA
"217412_at",7.68605050292383,-0.00659358006916089,0.200662769310329,-0.0328590106267485,0.973787019911983,NA
"217416_x_at",17.7118809982079,0.0741276991331391,0.140880682541942,0.52617362292428,0.598767579046785,0.999231522296117
"217451_at",5.52482075088977,0.00145763821801467,0.234035387961024,0.00622828124718226,0.995030582681071,NA
"217454_at",23.5601910226654,0.138665927712662,0.151258084433046,0.916750521021191,0.359273385687244,0.999231522296117
"217506_at",6.22006255901447,0.0150653997452835,0.221810502606024,0.0679201370912648,0.945849208686714,NA
"217519_at",8.32436707626274,0.0393762485118546,0.194093925558855,0.202872132131279,0.839234976666504,NA
"217524_x_at",14.2143213154064,0.114353139188034,0.16536410398889,0.691523350168649,0.489236711978408,NA
"217531_at",7.25730274030952,-0.00313533245109143,0.206219354601002,-0.0152038709322786,0.987869533462269,NA
"217532_x_at",6.77065744123972,-0.0241232365049327,0.212709596244902,-0.113409253417784,0.909706103876681,NA
