"Gene","airspace","bldvat","endotox","exercise","lcanc","sepsis","syno","tb"
"EVA1B",1,0,0,0,0,0,0,0
"EVI2A",1,1,0,0,0,0,0,0
"EVI2B",1,0,0,0,1,0,0,0
"EVI5",1,0,0,0,0,1,1,0
"EVI5L",0,0,0,0,0,0,1,0
"EVL",0,0,0,0,1,0,0,0
"EWSR1",0,0,0,0,0,1,0,0
"EXO5",0,0,0,0,0,1,0,0
"EXOC1",0,1,0,0,0,0,0,0
"EXOC2",0,0,0,0,0,0,1,0
"EXOC3",1,0,0,0,0,0,0,0
"EXOC4",0,0,0,0,0,0,1,0
"EXOC6",0,1,0,0,0,0,1,0
"EXOC6B",0,0,0,0,0,0,1,0
"EXOC8",0,0,0,0,0,1,0,0
"EXOSC1",0,0,0,0,0,0,1,0
"EXOSC10",0,0,0,0,0,0,1,0
"EXOSC3",0,1,0,0,0,0,0,0
"EXOSC9",0,1,0,0,0,0,0,0
"EXTL3",1,0,0,0,1,0,0,1
"EZH1",1,0,0,0,0,0,1,0
"F11R",0,0,0,0,0,1,0,0
"F13A1",1,0,0,0,0,0,1,0
"F2",0,1,0,0,0,0,0,0
"F2R",0,1,0,0,0,0,0,0
"F5",1,0,0,0,0,0,1,0
"F8A3",1,0,0,0,0,0,0,0
"FAAH",0,0,0,0,0,0,1,0
"FAAH2",0,1,0,0,0,0,0,0
"FABP4",0,0,0,0,1,0,0,0
"FABP6",0,0,0,0,0,0,1,0
"FABP7",0,1,0,0,0,0,0,0
"FADD",1,1,0,0,0,0,0,0
"FADS2",0,0,0,0,0,0,1,0
"FAHD2A",0,0,0,0,0,0,1,0
"FAIM3",0,1,0,0,0,0,0,0
"FAM100A",0,0,0,0,0,0,0,1
"FAM102A",0,1,1,0,0,0,1,0
"FAM102B",0,1,0,0,1,0,1,0
"FAM103A1",0,1,0,0,0,0,0,0
"FAM105A",0,1,0,0,0,0,0,0
"FAM107A",0,0,0,0,1,0,0,0
"FAM108A1",0,1,0,0,0,0,0,0
"FAM110A",0,1,0,0,0,0,0,0
"FAM110B",0,0,0,0,1,0,0,0
"FAM111A",1,0,0,0,0,0,0,0
"FAM115C",0,1,0,0,0,0,0,0
"FAM117A",1,0,0,0,0,0,0,0
"FAM117B",0,0,0,0,0,0,1,0
"FAM120A",1,0,0,0,0,1,1,0
"FAM122A",0,0,0,0,0,0,1,0
"FAM122B",0,1,0,0,0,0,0,0
"FAM123B",0,1,0,0,0,0,0,0
"FAM124B",0,1,0,0,0,0,0,0
"FAM126A",0,1,0,0,0,0,1,0
"FAM126B",0,0,0,0,0,0,1,0
"FAM131A",1,0,0,0,0,0,0,1
"FAM134A",1,0,0,0,0,0,0,0
"FAM134C",1,0,0,0,0,0,0,0
"FAM136A",0,1,0,0,0,0,0,0
"FAM13A-AS1",0,0,0,0,1,0,0,0
"FAM157A",0,0,0,0,1,0,1,0
"FAM157B",0,0,0,0,1,0,0,0
"FAM157C",0,0,0,0,1,0,0,0
"FAM160B1",0,1,0,0,0,0,1,0
"FAM162A",0,1,0,0,0,0,0,0
"FAM165B",0,1,0,0,0,0,0,0
"FAM168A",0,0,0,0,0,1,0,0
"FAM169A",0,1,0,0,0,0,0,0
"FAM173A",0,1,0,0,0,0,0,0
"FAM174A",0,1,0,0,0,1,0,0
"FAM175A",0,1,0,0,0,0,0,0
"FAM175B",0,1,0,0,0,0,0,0
"FAM183BP",0,0,0,0,1,0,0,0
"FAM184B",0,0,0,0,0,1,0,0
"FAM185A",0,0,0,0,0,0,1,0
"FAM189B",0,0,0,0,0,0,1,0
"FAM18B1",0,1,0,0,0,0,0,0
"FAM18B2",0,1,0,0,0,0,0,0
"FAM193A",1,0,0,0,0,0,0,0
"FAM193B",1,0,0,0,0,0,0,0
"FAM200B",0,1,0,0,0,0,0,0
"FAM204A",0,1,0,0,0,0,0,0
"FAM208A",0,1,0,0,0,0,0,0
"FAM208B",0,1,0,0,0,0,0,0
"FAM210B",0,1,0,0,0,0,1,0
"FAM214A",0,0,0,0,0,1,0,0
"FAM214B",1,0,0,0,1,0,0,0
"FAM216A",0,0,0,0,0,0,1,0
"FAM217B",0,1,0,0,0,0,0,0
"FAM219A",0,0,0,0,0,0,1,0
"FAM219B",0,1,0,0,0,0,1,0
"FAM221B",0,0,0,0,1,0,0,0
"FAM226A",0,1,0,0,0,0,0,0
"FAM227B",0,1,0,0,0,0,0,0
"FAM228B",0,0,0,0,0,0,1,0
"FAM24B",0,1,0,0,0,0,0,0
"FAM30A",0,0,0,0,0,0,1,0
"FAM32A",1,1,0,0,0,0,0,0
"FAM35B2",0,1,0,0,0,0,0,0
"FAM3D",0,0,0,0,0,0,1,0
"FAM45A",1,1,0,0,1,0,1,0
"FAM45BP",0,0,0,0,1,0,0,0
"FAM46A",0,1,0,0,0,0,0,0
"FAM46C",1,0,0,0,0,0,0,0
"FAM47A",0,1,0,0,0,0,0,0
"FAM47B",0,1,0,0,0,0,0,0
"FAM49A",0,1,0,0,1,0,0,0
"FAM53B",1,0,0,0,0,1,1,1
"FAM53B-AS1",0,0,0,0,0,1,0,0
"FAM53C",1,0,0,0,0,0,1,0
"FAM63A",1,0,0,0,0,0,0,0
"FAM65B",1,0,0,0,0,0,0,0
"FAM76A",0,1,0,0,0,0,0,0
"FAM78A",0,0,0,0,1,0,1,0
"FAM82B",0,1,0,0,0,0,0,0
"FAM83G",0,1,0,0,0,0,0,0
"FAM86B2",0,1,0,0,0,0,0,0
"FAM8A1",1,0,0,0,1,0,0,0
"FAM91A1",0,0,0,0,0,1,1,0
"FAM92A1P2",0,1,0,0,0,0,0,0
"FAM96A",0,1,0,0,0,0,0,0
"FAM96B",0,1,0,0,0,0,0,0
"FAM98B",0,1,0,0,0,0,0,0
"FAM98C",0,1,0,0,0,0,0,0
"FANCB",0,0,0,0,0,0,1,0
"FANCE",0,0,0,0,0,0,1,0
"FANCM",0,1,0,0,0,0,0,0
"FAR2",1,1,0,0,1,0,0,0
"FARSB",0,0,0,0,0,0,1,0
"FAS",0,1,0,0,0,0,0,0
"FASLG",0,1,0,0,0,0,0,0
"FASTKD3",0,1,0,0,0,0,0,0
"FASTKD5",1,1,0,0,0,0,0,0
"FBL",0,0,0,0,0,0,1,0
"FBN2",1,0,0,0,0,0,1,0
"FBP1",0,1,0,0,1,0,0,0
"FBRSL1",0,0,0,0,0,1,0,0
"FBXL12",0,1,0,0,0,0,0,0
"FBXL13",0,0,0,0,1,0,0,0
"FBXL15",0,1,0,0,0,0,0,0
"FBXL16",0,1,0,0,0,0,0,0
"FBXL17",0,1,0,0,0,0,1,0
"FBXL20",0,0,0,0,0,0,1,0
"FBXL5",1,0,0,0,1,0,0,0
"FBXL6",0,1,0,0,0,0,0,0
"FBXO22",0,1,0,0,0,0,0,0
"FBXO25",0,1,0,0,0,0,0,0
"FBXO28",0,1,0,0,0,0,0,0
"FBXO30",0,1,0,0,0,0,0,0
"FBXO32",0,1,0,0,0,0,0,0
"FBXO33",0,1,0,0,1,0,0,0
"FBXO41",0,0,0,0,0,0,1,0
"FBXO42",1,0,0,0,0,0,0,0
"FBXO45",0,1,0,0,0,0,0,0
"FBXO48",0,1,0,0,0,0,0,0
"FBXO6",0,1,0,0,0,0,0,0
"FBXO9",0,0,0,0,0,0,1,0
"FBXW2",1,0,0,0,0,0,0,0
"FBXW4P1",0,1,0,0,0,0,0,0
"FBXW5",0,0,0,0,0,0,1,0
"FBXW7",0,0,0,0,0,1,0,0
"FBXW8",0,1,0,0,0,0,0,0
"FCER1A",1,0,0,0,0,0,1,0
"FCGBP",0,1,0,0,0,0,0,0
"FCGR1A",0,0,0,0,1,0,0,0
"FCGR1B",0,0,0,0,1,0,0,0
"FCGR1CP",0,0,0,0,1,0,0,0
"FCGR2A",0,0,0,0,1,0,0,0
"FCGR2B",0,0,0,0,0,1,0,0
"FCGR2C",0,0,0,0,1,0,0,0
"FCGR3A",0,0,0,0,1,0,0,0
"FCGR3B",1,0,0,0,1,0,0,0
"FCGRT",1,0,0,0,1,1,0,0
"FCHO1",1,0,0,0,0,0,1,1
"FCHSD2",0,0,0,0,0,0,1,0
"FCMR",1,0,1,0,0,0,1,0
"FCN1",1,0,0,0,0,0,1,0
"FCRL1",0,0,0,0,0,0,1,0
"FCRL2",0,1,0,0,0,0,0,0
"FCRL3",0,0,0,0,0,0,1,0
"FCRLA",0,1,0,0,0,0,0,0
"FCRLB",0,0,0,0,0,0,0,1
"FCSK",0,0,0,0,0,0,1,0
"FDFT1",0,1,0,0,0,0,1,0
"FDXR",0,1,0,0,0,0,1,0
"FECH",0,1,0,0,0,0,0,0
"FENDRR",0,0,0,0,1,0,0,0
"FERMT3",0,0,0,0,1,0,0,0
"FES",0,0,0,0,1,0,1,0
"FEZ2",1,0,0,0,0,0,1,0
"FFAR2",0,0,0,0,1,0,0,0
"FFAR4",0,0,0,0,1,0,0,0
"FGD2",0,0,0,0,1,0,1,0
"FGD3",0,0,0,0,1,0,0,0
"FGD5",0,0,0,0,1,0,0,0
"FGD6",0,1,0,0,0,0,0,0
"FGF12",1,0,0,0,0,0,0,0
"FGF22",0,1,0,0,0,0,0,0
"FGF7",1,0,0,0,0,0,0,0
"FGFBP2",0,1,0,0,1,0,1,0
"FGFRL1",0,0,0,0,0,0,1,0
"FGL2",1,0,0,0,1,1,0,0
"FH",0,0,0,0,0,0,1,0
"FHL1",0,0,0,0,1,0,1,0
"FICD",0,1,0,0,0,0,0,0
"FIP1L1",0,0,0,0,0,1,0,0
"FIZ1",0,0,0,0,0,0,1,0
"FKBP11",0,1,0,0,0,0,0,0
"FKBP1A",0,1,0,0,1,0,1,0
"FKBP1B",0,1,0,0,0,0,0,0
"FKBP3",0,0,0,0,0,0,1,0
"FKBP8",1,0,0,0,1,0,1,0
"FKBP9",0,0,0,0,0,0,1,0
"FKRP",0,0,0,0,0,0,0,1
"FLAD1",0,1,0,0,0,0,0,0
"FLI1",1,0,0,0,1,0,0,0
"FLII",1,0,0,0,0,0,1,0
"FLJ16779",0,1,0,0,0,0,0,0
"FLJ20021",0,0,0,0,0,0,1,0
"FLJ20489",0,0,0,0,0,0,0,1
"FLJ22184",0,1,0,0,0,0,0,0
"FLJ27352",0,1,0,0,0,0,0,0
"FLJ27354",0,1,0,0,0,0,0,0
"FLJ37453",0,0,0,0,1,0,1,0
"FLJ38717",0,0,0,0,0,0,0,1
"FLJ40292",0,1,0,0,0,0,0,0
"FLJ42289",0,1,0,0,0,0,0,0
"FLJ42627",0,1,0,0,0,0,0,0
"FLJ46906",0,1,0,0,0,0,0,0
"FLOT2",0,0,0,0,1,0,1,0
"FLT3LG",0,1,0,0,0,0,0,0
"FLT4",0,1,0,0,0,0,1,0
"FLVCR1",0,1,0,0,0,0,0,0
"FLYWCH2",0,0,0,0,0,0,1,0
"FMNL1",1,0,0,0,1,0,0,0
"FMNL2",0,0,0,0,0,0,1,0
"FMNL3",0,1,0,0,0,0,0,0
"FMO5",0,1,0,0,0,0,0,0
"FMR1",0,1,0,0,0,1,0,0
"FN1",0,0,0,0,1,0,0,0
"FNBP1L",0,1,0,0,0,0,0,0
"FNBP4",0,1,0,0,0,1,0,0
"FOCAD",0,0,0,0,0,0,1,0
"FOLH1B",1,0,0,0,0,0,0,0
"FOLR3",1,0,0,0,1,0,0,0
"FOS",1,0,0,0,0,0,1,1
"FOSB",0,0,0,0,0,0,1,0
"FOXC1",0,1,0,0,0,0,0,0
"FOXD1",0,1,0,0,0,0,0,0
"FOXD2-AS1",0,1,0,0,0,0,0,0
"FOXD4L1",0,1,0,0,0,0,0,0
"FOXE1",0,1,0,0,0,0,0,0
"FOXG1",0,1,0,0,0,0,0,0
"FOXJ2",1,0,0,0,0,0,0,0
"FOXK1",0,0,0,0,0,0,1,0
"FOXL2",0,1,0,0,0,0,0,0
"FOXN2",1,1,0,0,0,0,0,0
"FOXN3",1,0,0,0,0,0,0,0
"FOXO1",1,0,0,0,0,0,0,0
"FOXO3",1,0,0,0,0,0,0,0
"FOXO3B",1,0,0,0,0,0,0,0
"FOXO4",1,0,0,0,1,0,1,0
"FOXP1",0,0,0,0,0,0,1,0
"FPGT",0,1,0,0,0,0,0,0
"FPR1",0,0,0,0,1,0,0,0
"FPR2",0,0,0,0,1,1,0,0
"FRA10AC1",0,1,0,0,0,0,1,0
"FRAT1",1,1,0,0,1,0,0,0
"FRAT2",1,1,0,0,0,0,1,0
"FRG1",0,1,0,0,0,0,0,0
"FRG1B",0,1,0,0,0,0,0,0
"FRRS1",0,1,0,0,0,0,0,0
"FRS2",0,1,0,0,0,0,0,0
"FRY",1,0,0,0,1,1,1,0
"FSD1",0,0,0,0,1,0,0,0
"FSTL3",0,0,0,0,0,0,1,0
"FTCD",0,1,0,0,0,0,0,0
"FTH1P3",0,1,0,0,0,0,0,0
"FTL",1,0,0,0,1,0,0,0
"FTSJ3",0,1,0,0,0,0,0,0
"FTSJD1",0,1,0,0,0,0,0,0
"FTSJD2",0,1,0,0,0,0,0,0
"FTX",0,0,0,0,0,0,1,0
"FUCA1",0,0,0,0,0,0,0,1
"FUNDC1",0,0,0,0,0,1,0,0
"FURIN",0,0,0,0,1,0,0,0
"FUS",0,0,0,0,0,1,0,0
"FUT7",1,0,0,0,1,0,1,0
"FUZ",1,0,0,0,0,0,0,0
"FXN",0,1,0,0,0,0,0,0
"FXR1",0,1,0,0,0,0,0,0
"FXR2",0,1,0,0,0,0,0,0
"FXYD5",0,0,0,0,0,0,1,0
"FYB1",0,0,0,0,1,1,0,0
"FYN",0,0,0,0,0,0,1,0
"FZD1",0,1,0,0,0,0,0,0
"FZD10",0,1,0,0,0,0,0,0
"FZD8",0,1,0,0,0,0,0,0
"G3BP1",1,0,0,0,0,0,0,0
"G3BP2",0,1,0,0,0,0,0,0
"G6PC3",0,0,0,0,0,0,1,0
"G6PD",1,0,0,0,1,0,1,0
"GAA",1,0,0,0,1,0,0,0
"GAB1",0,0,0,0,0,1,0,0
"GAB2",1,0,0,0,1,0,0,0
"GAB3",0,1,0,0,0,0,0,0
"GABARAP",1,0,0,0,0,0,0,0
"GABARAPL1",1,0,0,0,0,0,0,0
"GABARAPL3",1,0,0,0,0,0,0,0
"GABPA",0,1,0,0,0,0,0,0
"GABPB1-AS1",0,0,0,0,1,0,0,0
"GABRA1",0,1,0,0,0,0,0,0
"GADD45A",1,0,0,0,0,0,0,0
"GAL3ST4",0,0,0,0,0,0,1,0
"GALK1",0,0,0,0,0,0,1,0
"GALNS",1,0,0,0,0,0,1,0
"GALNT10",0,0,0,0,0,0,1,0
"GALNT14",1,0,0,0,0,0,1,0
"GALNT15",0,0,0,0,1,0,0,0
"GALNT2",0,0,0,0,0,0,1,0
"GALNT3",1,0,0,0,0,0,1,0
"GALNT4",0,1,0,0,0,0,0,0
"GALNT7",0,1,0,0,0,0,0,0
"GALT",0,0,0,0,0,0,1,0
"GANC",0,0,0,0,0,0,1,0
"GAPT",0,1,0,0,0,0,0,0
"GAPVD1",0,1,0,0,0,0,0,0
"GARNL4",0,0,0,0,0,0,0,1
"GART",0,1,0,0,0,0,0,0
"GAS2L1",0,1,0,0,0,0,0,0
"GAS7",0,0,0,0,0,0,1,0
"GAST",0,1,0,0,0,0,0,0
"GATA2",0,1,0,0,0,0,1,0
"GATA3",0,0,1,0,0,0,1,0
"GATAD2A",1,0,0,0,0,0,0,0
"GATC",0,0,0,0,0,0,1,0
"GATD1",0,0,0,0,0,0,1,0
"GATD3A",0,0,0,0,0,0,1,0
"GBA2",0,0,0,0,0,0,1,0
"GBAP1",1,0,0,0,0,0,1,0
"GBP2",0,0,0,0,1,0,0,0
"GBP5",0,0,0,0,1,1,0,0
"GBP6",0,1,0,0,0,0,0,0
"GCA",0,0,0,0,1,0,1,0
"GCC1",0,0,0,0,0,1,0,0
"GCDH",0,1,0,0,0,0,1,0
"GCFC2",0,1,0,0,0,0,1,0
"GCNT1",0,1,0,0,0,0,0,0
"GCNT2",0,1,0,0,0,0,0,0
"GCNT4",0,1,0,0,0,0,0,0
"GCNT7",0,0,0,0,0,0,1,0
"GCSAM",0,1,0,0,0,0,0,0
"GCSHP3",0,1,0,0,0,0,0,0
"GDAP2",0,1,0,0,0,1,0,0
"GDE1",1,1,0,0,0,0,0,0
"GDI1",1,0,0,0,0,0,1,0
"GDI2",0,1,0,0,0,0,0,0
"GDPD1",0,1,0,0,0,0,0,0
"GDPD3",1,0,0,0,0,0,0,0
"GEMIN2",0,1,0,0,0,0,0,0
"GEMIN5",0,1,0,0,0,0,0,0
"GEMIN7",0,1,0,0,0,0,1,0
"GEN1",0,1,0,0,0,0,0,0
"GFI1",0,0,0,0,0,0,1,0
"GFI1B",0,1,0,0,0,0,1,0
"GFM1",0,1,0,0,0,0,0,0
"GFM2",0,0,0,0,0,0,1,0
"GFOD1",1,0,0,0,0,0,0,0
"GFRA2",0,0,0,0,1,0,0,0
"GGH",0,0,0,0,0,0,1,0
"GGNBP2",0,1,0,0,0,0,0,0
"GGPS1",0,1,0,0,0,0,0,0
"GGTA1P",0,0,0,0,1,0,0,0
"GHDC",0,1,0,0,0,0,1,0
"GID4",0,1,0,0,0,1,1,0
"GIGYF1",0,0,0,0,0,0,1,0
"GIMAP2",0,1,0,0,0,0,0,0
"GIMAP4",0,1,0,0,0,1,0,0
"GIMAP7",0,1,0,0,0,0,1,0
"GIMAP8",0,1,0,0,0,0,0,0
"GIN1",0,1,0,0,0,0,0,0
"GINM1",0,0,0,0,0,1,0,0
"GINS1",0,1,0,0,0,0,0,0
"GINS2",0,1,0,0,0,0,0,0
"GIT1",0,0,0,0,0,0,1,0
"GIT2",1,0,0,0,1,0,0,0
"GJA10",0,1,0,0,0,0,0,0
"GJA9-MYCBP",1,0,0,0,0,0,0,0
"GJB6",0,0,0,0,1,0,0,0
"GK3P",0,1,0,0,0,0,0,0
"GKAP1",0,1,0,0,0,0,0,0
"GLB1L3",0,1,0,0,0,0,0,0
"GLCCI1",0,0,0,0,0,0,1,0
"GLDN",0,1,0,0,1,0,0,0
"GLG1",0,0,0,0,0,1,0,0
"GLI1",0,0,0,0,1,0,1,0
"GLIPR1",1,0,0,0,0,1,1,0
"GLIPR2",0,0,0,0,1,0,0,0
"GLIS2",0,0,0,0,0,0,1,0
"GLIS3",0,0,0,0,0,0,1,0
"GLMN",0,1,0,0,0,0,0,0
"GLRX",0,1,0,0,1,0,0,0
"GLRX3",0,1,0,0,0,0,0,0
"GLRX5",0,1,0,0,0,0,0,0
"GLT1D1",0,0,0,0,1,0,1,0
"GLT8D2",0,0,0,0,1,0,0,0
"GLTSCR1",1,0,0,0,0,0,0,0
"GLYR1",1,1,0,0,0,0,0,0
"GMCL1",1,1,0,0,0,0,1,0
"GMCL2",0,0,0,0,0,1,0,0
"GMDS",0,0,0,0,0,0,1,0
"GMEB2",1,1,0,0,0,0,0,0
"GMFG",1,1,0,0,1,0,0,0
"GMIP",1,0,0,0,1,0,1,0
"GMNN",0,1,0,0,0,0,0,0
"GMPPA",0,1,0,0,0,0,0,0
"GMPR",0,1,0,0,0,0,0,0
"GMPR2",0,0,0,0,1,0,0,0
"GNAI2",1,0,0,0,1,0,0,0
"GNAL",0,0,0,0,0,0,1,0
"GNAQ",1,0,0,0,0,0,1,0
"GNAS",1,0,0,0,0,0,0,0
"GNAZ",0,1,0,0,0,0,0,0
"GNB2",1,0,0,0,1,0,0,0
"GNB4",0,1,0,0,0,1,0,0
"GNB5",0,1,0,0,0,0,0,0
"GNG10",0,0,0,0,1,0,0,0
"GNG11",1,0,0,0,0,0,0,0
"GNG5",0,1,0,0,0,0,0,0
"GNG7",1,0,0,0,0,0,1,1
"GNL2",0,1,0,0,0,0,0,0
"GNLY",0,1,0,0,1,0,0,0
"GNPDA2",0,1,0,0,0,0,0,0
"GNPTAB",0,0,0,0,0,0,1,0
"GNRH1",0,0,0,0,0,1,0,0
"GNRHR2",0,0,0,0,0,1,0,0
"GOLGA1",0,1,0,0,0,0,0,0
"GOLGA2",0,0,0,0,0,1,0,0
"GOLGA3",0,0,0,0,0,1,0,0
"GOLGA4",0,0,0,0,0,1,0,0
"GOLGA5",0,1,0,0,0,0,0,0
"GOLGA6L1",0,1,0,0,0,0,0,0
"GOLGA8B",0,1,0,0,0,0,0,0
"GOLGA8CP",0,1,0,0,0,0,0,0
"GOLGA8M",0,0,0,0,1,0,0,0
"GOLGA8S",0,1,0,0,0,0,0,0
"GOLGB1",0,0,0,0,0,1,0,0
"GOLPH3",0,1,0,0,0,0,0,0
"GOLPH3L",1,0,0,0,0,0,1,0
"GOPC",0,0,0,0,0,0,1,0
"GOSR1",0,1,0,0,0,0,0,0
"GP1BA",0,1,0,0,0,0,1,0
"GPA33",0,1,0,0,1,0,0,0
"GPAM",0,0,0,0,0,0,1,0
"GPANK1",0,1,0,0,0,0,0,0
"GPAT3",0,0,0,0,1,0,0,0
"GPATCH1",0,1,0,0,0,0,1,0
"GPATCH2L",0,0,0,0,0,1,0,0
"GPATCH3",0,1,0,0,0,0,0,0
"GPATCH4",0,0,0,0,0,0,1,0
"GPATCH8",0,1,0,0,0,0,1,0
"GPBAR1",0,1,0,0,1,0,0,0
"GPBP1",0,0,0,0,0,1,0,0
"GPCPD1",0,0,0,0,1,0,0,0
"GPD1",0,0,0,0,1,0,0,0
"GPD1L",0,0,0,0,0,0,1,0
"GPD2",0,1,0,0,0,0,0,0
"GPKOW",1,0,0,0,0,0,0,0
"GPM6B",1,0,0,0,0,0,0,0
"GPN2",0,1,0,0,0,0,0,0
"GPR114",0,1,0,0,0,0,0,0
"GPR135",0,1,0,0,0,0,0,0
"GPR141",0,0,0,0,1,0,0,0
"GPR153",0,0,0,0,0,0,1,0
"GPR155",0,0,0,0,1,1,1,0
"GPR157",0,1,0,0,0,0,0,0
"GPR162",0,0,0,0,0,0,1,1
"GPR171",0,1,0,0,0,0,0,0
"GPR19",0,1,0,0,0,0,0,0
"GPR21",0,1,0,0,0,0,0,0
"GPR27",0,0,0,0,1,0,1,0
"GPR34",0,0,0,0,1,0,0,0
"GPR37L1",0,0,0,0,1,0,0,0
"GPR68",0,1,0,0,0,0,0,0
"GPR75",0,0,0,0,0,0,1,0
"GPR82",0,1,0,0,0,0,0,0
"GPR89A",0,1,0,0,0,0,0,0
"GPS1",0,0,0,0,0,0,1,0
"GPSM2",1,1,0,0,0,0,1,0
"GPSM3",1,0,0,0,1,0,0,0
"GPX2",0,0,0,0,0,1,0,0
"GRAMD1B",0,0,0,0,1,0,0,0
"GRAMD1C",1,0,0,0,0,0,0,0
"GRAMD4",0,0,0,0,0,0,1,1
"GRAP2",0,1,0,0,0,0,0,0
"GRB10",1,0,0,0,0,0,0,0
"GRIK5",0,1,0,0,0,0,0,0
"GRK2",0,0,0,0,1,0,1,0
"GRK6",1,0,0,0,1,0,1,0
"GRK6P1",0,0,0,0,1,0,0,0
"GRN",0,0,0,0,1,0,0,0
"GRPEL2",0,1,0,0,0,0,0,0
"GSEC",0,0,0,0,1,0,0,0
"GSK3B",1,0,0,0,0,0,1,0
"GSKIP",0,1,0,0,0,0,0,0
"GSR",0,0,0,0,0,0,1,0
"GSTA1",0,1,0,0,0,0,0,0
"GSTA2",0,0,0,0,1,0,0,0
"GSTA4",0,0,0,0,0,0,1,0
"GSTK1",0,0,0,0,1,0,0,0
"GSTM2",0,0,0,0,0,0,1,0
"GSTM4",0,1,0,0,0,0,0,0
"GSTM5",0,0,0,0,1,0,0,0
"GSTP1",0,0,0,0,0,0,1,0
"GTF2A2",0,1,0,0,0,0,0,0
"GTF2B",0,1,0,0,0,0,0,0
"GTF2E1",0,1,0,0,0,0,0,0
"GTF2F1",1,0,0,0,0,1,0,0
"GTF2H2",0,1,0,0,0,0,1,0
"GTF2H2C",0,0,0,0,0,0,1,0
"GTF2IP12",0,0,0,0,0,1,0,0
"GTF2IP20",0,0,0,0,1,0,0,0
"GTF2IP4",1,0,0,0,0,0,1,0
"GTF3A",0,1,0,0,0,0,0,0
"GTF3C2",0,1,0,0,0,1,0,0
"GTF3C3",0,1,0,0,0,0,1,0
"GTF3C5",0,1,0,0,0,0,0,0
"GTF3C6",0,1,0,0,0,0,0,0
"GTPBP4",0,1,0,0,0,0,0,0
"GTPBP8",0,1,0,0,0,0,0,0
"GTSF1",0,1,0,0,0,0,0,0
"GUCY1A1",0,0,0,0,0,0,1,0
"GUCY1B1",0,0,0,0,0,0,1,0
"GUCY2C",0,0,0,0,0,0,1,0
"GUSB",0,1,0,0,0,0,0,0
"GUSBP1",0,1,0,0,0,0,0,0
"GUSBP11",1,0,0,0,0,0,1,0
"GUSBP4",0,1,0,0,0,0,0,0
"GUSBP5",0,1,0,0,0,0,0,0
"GXYLT1",0,1,0,0,0,0,0,0
"GYPB",0,1,0,0,0,0,0,0
"GYPC",0,0,0,0,1,0,0,0
"GZMA",0,1,0,0,0,0,1,0
"GZMB",0,1,0,0,0,0,1,0
"GZMK",0,1,1,0,0,0,0,0
"GZMM",0,1,0,0,0,0,0,0
"H1FX",0,0,0,0,0,0,1,0
"H2AFB1",0,1,0,0,0,0,0,0
"H2AFV",1,1,0,0,0,0,0,0
"H2AFY",1,0,0,0,0,0,1,0
"H2AFZ",1,0,0,0,0,0,1,0
"H2BFS",1,0,0,0,0,0,0,0
"H3F3A",0,0,0,0,0,1,0,0
"H3F3AP4",1,0,0,0,0,0,0,0
"HAAO",0,0,0,0,0,0,1,0
"HACD3",0,0,0,0,0,0,1,0
"HACD4",0,0,0,0,1,0,1,0
"HACE1",0,1,0,0,0,0,0,0
"HACL1",0,0,0,0,0,1,0,0
"HADH",0,1,0,0,0,0,1,0
"HADHA",0,1,0,0,0,0,0,0
"HAGH",0,0,0,0,0,0,1,0
"HAGHL",0,1,0,0,0,0,0,0
"HAL",1,0,0,0,1,0,0,0
"HARBI1",0,1,0,0,0,0,0,0
"HARS",0,1,0,0,0,0,0,0
"HARS2",0,1,0,0,0,0,0,0
"HAS1",0,0,0,0,1,0,0,0
"HAS3",0,0,0,0,0,1,0,0
"HAUS2",0,1,0,0,0,0,0,0
"HAUS3",0,1,0,0,0,0,0,0
"HAUS4",0,1,0,0,0,0,1,0
"HAVCR1P1",0,1,0,0,0,0,0,0
"HAVCR2",0,1,0,0,0,0,0,0
"HBA1",0,0,0,0,0,1,0,0
"HBA2",1,0,0,0,0,0,0,0
"HBB",1,0,0,0,0,1,1,0
"HBD",1,0,0,0,0,0,0,0
"HBEGF",0,0,0,0,0,0,1,0
"HBG2",1,0,1,0,0,0,0,0
"HBP1",1,0,0,0,0,0,0,0
"HCG27",0,0,0,0,1,1,1,0
"HCK",0,0,0,0,1,0,0,0
"HCLS1",1,0,0,0,1,0,0,0
"HCST",0,0,0,0,1,0,0,0
"HDAC4-AS1",0,0,0,0,1,0,0,0
"HDAC5",1,0,0,0,1,0,0,0
"HDAC6",0,1,0,0,0,0,0,0
"HDAC7",0,0,0,0,0,0,1,0
"HDAC9",1,1,0,0,0,0,1,0
"HDC",0,1,0,0,0,0,1,0
"HDDC2",0,0,0,0,0,0,1,0
"HDGFL2",0,0,0,0,0,0,1,0
"HDGFRP3",1,1,0,0,0,0,0,0
"HDHD2",0,0,0,0,0,0,1,0
"HEATR1",0,1,0,0,0,0,0,0
"HEATR3",0,1,0,0,0,0,0,0
"HEATR5A",0,0,0,0,0,0,1,0
"HEATR5B",0,0,0,0,1,0,0,0
"HEBP2",1,0,0,0,0,0,0,0
"HECA",1,0,0,0,0,0,0,0
"HECTD4",0,0,0,0,0,1,1,0
"HECW2",0,0,0,0,0,0,1,0
"HEG1",0,0,0,0,0,0,1,0
"HELZ",0,0,0,0,0,1,1,0
"HEMGN",0,1,0,0,0,0,0,0
"HENMT1",0,1,0,0,0,0,1,0
"HEPH",0,0,0,0,1,0,0,0
